time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.205000,0.7402,0.6856,-2.4762,2.674
0.211000,0.7195,0.5423,-2.5537,2.708
0.215000,0.6917,0.3963,-2.5343,2.657
0.220000,0.6704,0.2232,-2.3343,2.439
0.225000,0.6241,0.0319,-1.9873,2.083
0.229000,0.5832,-0.1743,-1.5647,1.679
0.234000,0.5421,-0.3538,-1.1477,1.318
0.239000,0.4242,-0.5200,-0.8100,1.052
0.246000,0.3749,-0.6836,-0.5417,0.949
0.249000,0.2965,-0.8433,-0.2898,0.940
0.254000,0.2803,-0.9636,-0.1879,1.021
0.259000,0.2911,-0.9662,-0.1855,1.026
0.264000,0.4428,-0.9248,-0.3637,1.088
0.269000,0.8137,-0.8004,-0.6744,1.326
0.273000,1.3032,-0.6491,-1.1106,1.831
0.279000,1.9240,-0.4804,-1.5195,2.498
0.284000,2.6297,-0.2585,-1.8540,3.228
0.288000,3.2061,-0.0193,-2.0574,3.809
0.293000,3.5076,0.2458,-2.0202,4.055
0.298000,3.5215,0.4731,-1.5327,3.870
0.303000,3.3910,0.6098,-0.6861,3.513
0.308000,3.0152,0.5661,0.2683,3.080
0.322000,2.4755,0.4812,1.2664,2.822
0.324000,1.7351,0.3242,2.2344,2.848
0.324000,0.8979,0.1127,3.0843,3.214
0.328000,0.2350,-0.0621,3.7664,3.774
0.332000,-0.2766,-0.2218,4.1975,4.212
0.337000,-0.6146,-0.3389,4.3208,4.377
0.343000,-0.8640,-0.3738,4.1201,4.226
0.357000,-0.9470,-0.4243,3.7678,3.908
0.357000,-0.8262,-0.4018,3.3547,3.478
0.358000,-0.5888,-0.4060,2.8354,2.924
0.367000,-0.3236,-0.4196,2.3057,2.366
0.368000,-0.0973,-0.4395,1.7678,1.824
0.371000,0.1419,-0.4556,1.2337,1.323
0.376000,0.3842,-0.4582,0.6629,0.893
0.381000,0.6484,-0.3917,0.0768,0.761
0.386000,0.9363,-0.3730,-0.5483,1.147
0.391000,1.2069,-0.3707,-1.1358,1.698
0.404000,1.3984,-0.3698,-1.7024,2.234
0.405000,1.5819,-0.3222,-2.2432,2.764
0.405000,1.7173,-0.3924,-2.7676,3.281
0.412000,1.8743,-0.4385,-3.2614,3.787
0.415000,2.0103,-0.5772,-3.7674,4.309
0.420000,2.1525,-0.7718,-4.1829,4.767
0.424000,2.8925,-0.8426,-4.4551,5.378
0.431000,2.3341,-1.0667,-4.6868,5.343
0.434000,2.1205,-1.2504,-5.0140,5.586
0.439000,2.0736,-1.3487,-5.1877,5.747
0.446000,1.9340,-1.3808,-5.3636,5.866
0.450000,1.7554,-1.4570,-5.4308,5.890
0.454000,1.5348,-1.5823,-5.4246,5.855
0.459000,1.2412,-1.7379,-5.5214,5.920
0.464000,0.9321,-1.9291,-5.6226,6.017
0.469000,0.5303,-2.1564,-5.7041,6.121
0.473000,0.0101,-2.4602,-5.7361,6.241
0.480000,-0.4531,-2.7256,-5.8020,6.426
0.483000,-0.8438,-3.0575,-6.0011,6.788
0.488000,-1.5461,-3.1284,-5.8085,6.776
0.493000,-2.3219,-3.1256,-5.6805,6.887
0.498000,-2.6953,-3.1566,-5.9158,7.227
0.503000,-2.6260,-3.1458,-6.2519,7.475
0.507000,-2.2947,-3.2395,-6.5606,7.668
0.522000,-1.9253,-3.3262,-6.8191,7.828
0.523000,-1.4334,-3.2901,-7.0815,7.939
0.524000,-0.9473,-3.0424,-7.2466,7.916
0.528000,-0.5963,-2.7934,-7.3274,7.864
0.532000,-0.4213,-2.6151,-7.4850,7.940
0.537000,-0.3261,-2.5125,-7.5783,7.991
0.542000,-0.2886,-2.4976,-7.5932,7.999
0.552000,-0.3078,-2.5471,-7.5328,7.958
0.554000,-0.3747,-2.6894,-7.3467,7.832
0.556000,0.0563,-2.8295,-7.8308,8.326
0.564000,0.7947,-3.0565,-8.7721,9.323
0.567000,-0.0565,-3.4021,-7.7166,8.433
0.571000,-0.7307,-3.9732,-6.8876,7.985
0.576000,-1.8193,-4.0375,-4.8978,6.603
0.581000,-3.1520,-4.0734,-2.4411,5.700
0.586000,-4.1158,-4.1688,-0.0481,5.858
0.590000,-4.3592,-4.5400,1.4908,6.468
0.596000,-3.7591,-5.0929,1.5670,6.521
0.601000,-2.9924,-5.5291,1.2450,6.409
0.605000,-2.7910,-6.0089,0.5632,6.649
0.610000,-2.8501,-6.0639,0.0045,6.700
0.615000,-3.0653,-5.6961,-0.4062,6.481
0.620000,-3.3182,-5.3038,-0.8945,6.320
0.625000,-3.1021,-5.0438,-1.4107,6.087
0.640000,-2.1349,-4.8206,-2.0466,5.656
0.641000,-0.7818,-4.6190,-2.5699,5.343
0.642000,0.5158,-4.4195,-2.8645,5.292
0.645000,1.3791,-4.2990,-3.0143,5.429
0.650000,1.7405,-4.1986,-3.0900,5.496
0.654000,1.9317,-4.1744,-2.9427,5.461
0.660000,2.2341,-4.0652,-2.5590,5.298
0.668000,2.8043,-3.9357,-1.9536,5.213
0.669000,3.5196,-3.8281,-1.1180,5.319
0.674000,4.3286,-3.7473,-0.2667,5.732
0.679000,5.1087,-3.6746,0.5045,6.313
0.683000,5.7136,-3.5715,1.0948,6.826
0.689000,6.0211,-3.4679,1.3298,7.074
0.693000,6.1029,-3.4428,1.3699,7.140
0.698000,6.0596,-3.5129,1.1758,7.102
0.703000,5.9705,-3.6347,0.8965,7.047
0.707000,5.9221,-3.8189,0.5855,7.071
0.712000,5.8834,-3.9068,0.4073,7.074
0.718000,5.8952,-3.8834,0.4974,7.077
0.722000,5.7400,-4.0785,0.2482,7.046
0.727000,5.4558,-4.1542,0.2382,6.861
0.740000,5.3090,-4.1436,0.3896,6.746
0.742000,5.3641,-4.1401,0.6632,6.808
0.743000,5.4250,-4.1244,0.8678,6.870
0.747000,5.3603,-4.1274,1.1385,6.860
0.752000,5.2155,-4.1855,1.5091,6.855
0.756000,5.1087,-4.2366,1.7032,6.852
0.762000,5.0211,-4.2329,1.9614,6.854
0.769000,5.0653,-4.2026,2.2131,6.944
0.771000,5.3945,-4.0335,2.5208,7.192
0.776000,5.9437,-3.8539,2.9192,7.662
0.781000,6.5746,-3.6750,3.3344,8.237
0.786000,7.2937,-3.4919,3.7466,8.912
0.791000,8.1410,-3.1336,4.2364,9.698
0.797000,8.9485,-2.6595,4.7290,10.465
0.801000,9.7097,-2.1463,5.1516,11.199
0.805000,10.3052,-1.5629,5.5499,11.808
0.810000,10.7189,-1.0316,5.8636,12.261
0.819000,10.9212,-0.4722,6.0733,12.505
0.820000,11.1770,0.0576,6.1858,12.775
0.824000,11.3419,0.6170,6.1649,12.924
0.843000,11.4936,1.0711,6.0621,13.038
0.844000,11.5583,1.5766,5.9213,13.082
0.845000,11.5251,2.1871,6.1703,13.255
0.846000,11.2858,2.6608,6.0265,13.068
0.853000,11.0358,3.0405,5.6522,12.766
0.855000,10.4966,3.2729,5.2101,12.167
0.859000,9.6385,3.3812,4.9547,11.353
0.872000,8.7202,3.4282,4.9118,10.579
0.874000,7.7954,3.4373,5.1189,9.939
0.874000,6.9588,3.4174,5.4911,9.500
0.885000,6.2518,3.3293,5.8982,9.217
0.887000,5.5902,3.2567,6.2921,9.025
0.889000,5.1300,3.1813,6.7393,9.047
0.893000,4.8790,3.1878,7.0989,9.185
0.906000,4.7516,3.1381,7.4088,9.344
0.908000,4.7070,3.0853,7.5514,9.418
0.908000,4.8512,3.1089,7.6757,9.598
0.915000,5.0596,3.1923,7.7978,9.828
0.918000,5.3108,3.3830,7.8078,10.030
0.922000,5.5948,3.5829,7.7246,10.189
0.927000,5.9180,3.8531,7.5290,10.323
0.936000,6.3377,4.1219,7.3508,10.545
0.937000,6.8242,4.4192,7.1502,10.827
0.942000,7.4290,4.7967,7.0043,11.281
0.957000,7.9503,5.2389,6.8897,11.753
0.958000,8.3725,5.7446,6.7609,12.199
0.959000,8.5708,6.2273,6.4956,12.427
0.961000,8.6092,6.6505,6.1176,12.481
0.967000,8.5666,7.0715,5.7800,12.522
0.970000,8.3376,7.3826,5.5337,12.435
0.975000,8.1114,7.7562,5.4415,12.472
0.983000,7.7587,7.9982,5.4111,12.387
0.985000,7.4379,8.2836,5.4807,12.409
0.990000,7.1749,8.5191,5.6747,12.500
0.995000,7.0079,8.7811,5.9140,12.696
1.000000,6.7909,8.9691,6.2488,12.869
1.005000,6.6218,9.0282,6.4422,12.917
1.010000,6.4860,8.9967,6.5776,12.895
1.015000,6.2858,8.8866,6.6671,12.764
1.020000,6.0711,8.6740,6.7965,12.581
1.024000,5.8639,8.3903,7.0175,12.411
1.031000,5.5760,8.0311,7.2960,12.199
1.034000,5.3461,7.6872,7.6068,12.064
1.039000,5.1151,7.2780,7.9108,11.904
1.044000,4.9455,6.8730,8.2266,11.806
1.049000,4.8261,6.4060,8.4463,11.648
1.054000,4.6739,5.9229,8.5464,11.400
1.059000,4.5629,5.4787,8.6080,11.177
1.069000,4.4583,5.0809,8.6415,10.971
1.071000,4.5348,4.7634,8.5634,10.797
1.073000,4.5941,4.5046,8.5201,10.677
1.078000,4.7798,4.2543,8.4878,10.630
1.099000,5.0682,3.9864,8.3928,10.584
1.100000,5.3938,3.6833,8.3160,10.574
1.101000,5.7496,3.4501,8.2176,10.606
1.102000,6.1497,3.1765,8.1842,10.719
1.103000,6.5652,2.8358,8.0629,10.778
1.107000,7.0297,2.4403,8.0173,10.938
1.114000,7.4203,1.9432,7.8816,10.998
1.117000,7.8569,1.3927,7.8000,11.158
1.123000,8.2056,0.9056,7.8490,11.391
1.127000,8.5716,0.4362,7.8634,11.640
1.132000,8.9265,0.0086,7.8890,11.913
1.137000,9.3194,-0.3840,7.9104,12.230
1.142000,9.7743,-0.8254,7.8922,12.590
1.148000,10.2358,-1.3189,7.7175,12.887
1.152000,10.6582,-1.8508,7.4919,13.159
1.156000,10.9821,-2.4356,7.1278,13.317
1.161000,11.1731,-3.0611,6.6631,13.364
1.170000,11.2177,-3.7082,6.1680,13.328
1.173000,11.1066,-4.3363,5.6050,13.175
1.175000,10.8884,-4.9694,5.0489,12.990
1.198000,10.5572,-5.5271,4.4982,12.737
1.200000,10.1462,-6.0114,3.9673,12.443
1.200000,9.6686,-6.4470,3.3640,12.098
1.201000,9.1632,-6.8478,2.8637,11.792
1.202000,8.5566,-7.3063,2.3471,11.494
1.205000,7.9189,-7.7740,1.9294,11.263
1.210000,7.2274,-8.2552,1.4966,11.074
1.215000,6.5487,-8.6990,1.1967,10.954
1.220000,5.9317,-9.0045,1.0135,10.830
1.225000,5.2523,-9.3429,0.9516,10.760
1.230000,4.6928,-9.6461,0.8359,10.760
1.234000,4.2173,-9.8526,0.7408,10.743
1.239000,3.7464,-10.0460,0.6495,10.741
1.244000,3.2896,-10.1861,0.5775,10.720
1.249000,2.9354,-10.2726,0.5818,10.700
1.254000,2.5951,-10.5227,0.3973,10.845
1.259000,2.2160,-10.6621,0.2331,10.892
1.271000,1.8478,-10.7646,0.0537,10.922
1.273000,1.4811,-10.8550,-0.1555,10.957
1.274000,1.0898,-10.8419,-0.3120,10.901
1.279000,0.7434,-10.7991,-0.4360,10.833
1.296000,0.4322,-10.6988,-0.5715,10.723
1.298000,0.1226,-10.5962,-0.6565,10.617
1.300000,-0.2139,-10.5759,-0.7234,10.603
1.301000,-0.4820,-10.5324,-0.7845,10.573
1.304000,-0.7964,-10.4993,-0.8046,10.560
1.308000,-1.0759,-10.4786,-0.8394,10.567
1.315000,-1.2921,-10.3834,-0.8507,10.498
1.318000,-1.5862,-10.3043,-0.8552,10.461
1.322000,-1.8268,-10.3213,-0.8605,10.517
1.327000,-2.1001,-10.2383,-0.8504,10.486
1.332000,-2.2891,-10.2035,-0.8729,10.494
1.337000,-2.5113,-10.1415,-0.9032,10.487
1.341000,-2.6757,-10.1026,-0.8620,10.486
1.347000,-2.8687,-10.0640,-0.8603,10.500
1.352000,-2.9900,-10.0162,-0.8167,10.485
1.356000,-3.1210,-10.0097,-0.7367,10.511
1.361000,-3.2144,-10.0341,-0.7021,10.560
1.366000,-3.3344,-10.1079,-0.6407,10.663
1.371000,-3.4480,-10.2039,-0.5340,10.784
1.375000,-3.5170,-10.3102,-0.3970,10.901
1.385000,-3.6325,-10.4172,-0.2796,11.036
1.386000,-3.7829,-10.5482,-0.2081,11.208
1.390000,-3.9105,-10.6474,-0.0477,11.343
1.395000,-3.9989,-10.6997,0.1006,11.423
1.405000,-4.1536,-10.7819,0.2012,11.556
1.406000,-4.3219,-10.8245,0.3091,11.659
1.410000,-4.4850,-10.8609,0.3380,11.755
1.415000,-4.6934,-10.9049,0.3384,11.877
1.420000,-4.8559,-10.9503,0.3370,11.983
1.425000,-5.0281,-10.9963,0.3055,12.095
1.429000,-5.1838,-11.0287,0.2990,12.190
1.435000,-5.3351,-11.1023,0.2724,12.321
1.439000,-5.4562,-11.1446,0.2784,12.412
1.444000,-5.6281,-11.2115,0.2410,12.547
1.450000,-5.7366,-11.3212,0.2916,12.695
1.454000,-5.8201,-11.3565,0.2599,12.764
1.459000,-5.9361,-11.4561,0.2418,12.905
1.463000,-6.0085,-11.4973,0.1940,12.974
1.468000,-6.0421,-11.5190,0.1407,13.008
1.473000,-6.0920,-11.5879,0.0913,13.092
1.478000,-6.1346,-11.6631,0.0167,13.178
1.485000,-6.1292,-11.7254,-0.0022,13.231
1.488000,-6.1816,-11.8628,-0.0611,13.377
1.493000,-6.2173,-12.0754,-0.0742,13.582
1.501000,-6.2584,-12.3195,-0.0584,13.818
1.503000,-6.2954,-12.5494,-0.0095,14.040
1.507000,-6.3548,-12.6741,0.0367,14.178
1.512000,-6.4938,-12.6698,-0.0081,14.237
1.517000,-6.5740,-12.6844,-0.0620,14.287
1.522000,-6.6407,-12.6439,-0.1844,14.283
1.526000,-6.6916,-12.6701,-0.3769,14.334
1.531000,-6.6454,-12.7102,-0.6185,14.356
1.537000,-6.5044,-12.7619,-0.8611,14.350
1.542000,-6.3425,-12.8711,-1.1483,14.395
1.547000,-6.1573,-12.9013,-1.4950,14.373
1.551000,-6.0702,-12.9155,-1.7441,14.377
1.556000,-6.0210,-12.9212,-2.0062,14.396
1.561000,-6.0312,-12.8920,-2.2269,14.406
1.567000,-6.0977,-12.8524,-2.3305,14.415
1.571000,-6.1779,-12.7531,-2.3298,14.361
1.576000,-6.2570,-12.7092,-2.2533,14.344
1.581000,-6.2275,-12.6720,-1.9938,14.260
1.586000,-6.1085,-12.6171,-1.6179,14.111
1.590000,-5.9018,-12.5164,-1.2897,13.898
1.595000,-5.6818,-12.5000,-0.8392,13.756
1.605000,-5.3881,-12.5324,-0.4442,13.649
1.607000,-5.0920,-12.5732,0.0255,13.565
1.610000,-4.7477,-12.5962,0.4942,13.470
1.628000,-4.2972,-12.4952,1.0436,13.255
1.629000,-3.8194,-12.4268,1.5208,13.089
1.629000,-3.3781,-12.3136,1.9335,12.914
1.630000,-2.9490,-12.2133,2.2534,12.765
1.638000,-2.6081,-12.1026,2.5716,12.645
1.639000,-2.2475,-11.9462,2.9172,12.501
1.645000,-1.8787,-11.8222,3.2263,12.398
1.649000,-1.5567,-11.7166,3.3366,12.281
1.653000,-1.1185,-11.6187,3.5002,12.186
1.658000,-0.6574,-11.5047,3.5237,12.050
1.663000,-0.1325,-11.3940,3.5654,11.940
1.668000,0.3487,-11.2885,3.4702,11.815
1.673000,0.9515,-11.2263,3.3811,11.763
1.678000,1.5372,-11.1449,3.2266,11.704
1.684000,2.1467,-11.0590,3.0667,11.675
1.688000,2.7368,-10.9336,2.8013,11.614
1.692000,3.2741,-10.8017,2.4808,11.556
1.698000,3.8043,-10.7258,2.1128,11.575
1.703000,4.2364,-10.6451,1.7070,11.584
1.707000,4.6757,-10.6175,1.2018,11.664
1.712000,5.1078,-10.5643,0.7839,11.760
1.718000,5.4845,-10.5276,0.3023,11.874
1.722000,5.8399,-10.5003,-0.1012,12.015
1.727000,6.1522,-10.5007,-0.4600,12.179
1.738000,6.4167,-10.4070,-0.6737,12.245
1.740000,6.6047,-10.3941,-0.9267,12.350
1.741000,6.7397,-10.3916,-1.1469,12.439
1.747000,6.8253,-10.4061,-1.2709,12.509
1.762000,6.9854,-10.4125,-1.2312,12.599
1.764000,7.1365,-10.3586,-1.0643,12.624
1.765000,7.3192,-10.3332,-0.8109,12.689
1.768000,7.4754,-10.3379,-0.4293,12.765
1.773000,7.6473,-10.3896,0.0430,12.901
1.775000,7.8199,-10.5111,0.5337,13.112
1.781000,8.0484,-10.6548,1.1768,13.405
1.785000,8.2514,-10.7540,1.7956,13.673
1.790000,8.4674,-10.8113,2.4397,13.948
1.795000,8.5953,-10.7972,3.1723,14.161
1.801000,8.6992,-10.6786,3.8893,14.312
1.805000,8.8739,-10.4906,4.5724,14.481
1.810000,9.1623,-10.2428,5.2905,14.726
1.821000,9.6288,-9.9145,5.9381,15.042
1.823000,10.1809,-9.5501,6.5878,15.436
1.826000,10.8510,-9.0531,7.1571,15.841
1.829000,11.4673,-8.4658,7.6442,16.174
1.848000,12.1027,-7.8514,7.9649,16.479
1.849000,12.6456,-7.2278,8.1733,16.702
1.850000,13.1365,-6.5436,8.2871,16.854
1.851000,13.4832,-5.8553,8.3652,16.913
1.860000,13.7793,-5.1256,8.3974,16.931
1.862000,13.9206,-4.4028,8.4315,16.860
1.864000,14.0521,-3.6748,8.4914,16.825
1.872000,14.0692,-2.9110,8.5497,16.719
1.873000,13.9950,-2.2441,8.6730,16.617
1.878000,13.7732,-1.6477,8.8457,16.452
1.883000,13.5189,-1.0352,9.0657,16.310
1.889000,13.1848,-0.4629,9.4065,16.203
1.893000,12.8673,0.1250,9.8534,16.207
1.898000,12.6119,0.8158,10.3421,16.331
1.903000,12.3039,1.5175,10.8783,16.493
1.908000,12.1347,2.1500,11.3022,16.722
1.913000,12.0689,2.7644,11.6561,17.005
1.922000,12.0947,3.2901,11.9204,17.297
1.924000,12.2308,3.8256,12.1657,17.670
1.927000,12.4087,4.3568,12.3814,18.063
1.932000,12.6245,4.8433,12.5330,18.437
1.953000,12.8867,5.2755,12.5631,18.754
1.955000,13.0245,5.6463,12.5412,18.942
1.956000,13.1559,5.9745,12.4814,19.093
1.957000,13.2451,6.2720,12.4690,19.242
1.958000,13.2858,6.5315,12.5680,19.420
1.963000,13.2917,6.7267,12.7188,19.588
1.977000,13.1904,6.8963,12.9782,19.748
1.979000,12.9622,7.0406,13.1830,19.783
1.980000,12.5958,7.0503,13.3142,19.637
1.981000,12.2328,6.9861,13.3593,19.414
1.993000,11.7659,6.8867,13.2919,19.040
1.995000,11.3585,6.7121,13.1168,18.604
1.996000,10.8873,6.5033,12.8296,18.040
2.011000,10.4915,6.3634,12.4880,17.508
2.012000,10.0072,6.2062,12.0450,16.845
2.013000,9.5190,6.0579,11.5541,16.150
2.015000,9.0853,6.0139,11.1287,15.574
2.028000,8.7885,5.9975,10.7839,15.149
2.030000,8.5764,5.9488,10.4654,14.781
2.031000,8.4211,5.9178,10.3362,14.587
2.044000,8.3277,5.9022,10.2053,14.434
2.046000,8.2776,5.8638,10.1444,14.346
2.046000,8.2471,5.8336,10.1826,14.343
2.052000,8.2771,5.8237,10.3146,14.451
2.056000,8.3508,5.8845,10.4806,14.636
2.060000,8.5256,5.9275,10.6777,14.894
2.063000,8.7177,6.0055,10.8102,15.130
2.076000,8.8815,6.0515,10.9830,15.366
2.077000,9.1480,6.1111,11.1980,15.698
2.078000,9.3710,6.1628,11.3758,15.975
2.088000,9.6023,6.2234,11.5351,16.248
2.089000,9.8106,6.2641,11.6612,16.476
2.093000,10.0556,6.2850,11.7348,16.683
2.098000,10.4449,6.2811,11.7085,16.901
2.103000,10.9089,6.2189,11.6659,17.140
2.108000,11.4256,6.1219,11.5384,17.354
2.112000,11.9204,5.9870,11.3647,17.524
2.117000,12.4141,5.8832,11.2053,17.728
2.122000,12.8776,5.7762,11.0991,17.955
2.127000,13.2836,5.6892,11.1422,18.247
2.131000,13.7390,5.5218,11.2406,18.590
2.137000,14.2403,5.2591,11.4013,18.985
2.142000,14.6956,4.8963,11.7141,19.420
2.146000,15.1371,4.4167,12.0057,19.819
2.154000,15.5187,3.8582,12.3134,20.183
2.157000,15.7096,3.2903,12.5250,20.359
2.161000,15.5976,2.6766,12.6135,20.237
2.178000,15.3077,2.0074,12.5857,19.919
2.179000,14.9575,1.3206,12.4150,19.483
2.180000,14.5083,0.6686,12.0765,18.889
2.181000,13.9886,-0.0283,11.6818,18.225
2.185000,13.5218,-0.7132,11.2923,17.631
2.190000,13.1038,-1.5111,10.9067,17.116
2.196000,12.7327,-2.2814,10.5474,16.691
2.201000,12.4076,-3.0388,10.2400,16.372
2.205000,12.1224,-3.8346,10.0194,16.188
2.210000,11.8737,-4.6044,9.8489,16.099
2.215000,11.7363,-5.4131,9.6648,16.138
2.220000,11.6912,-6.2371,9.5248,16.319
2.225000,11.7435,-7.0888,9.3248,16.586
2.229000,11.8823,-8.0228,9.1594,17.013
2.234000,12.1440,-9.0075,8.9776,17.584
2.239000,12.5583,-10.1022,8.7479,18.338
2.245000,13.0439,-11.2859,8.4311,19.199
2.249000,13.6941,-12.4705,8.1575,20.238
2.259000,14.3638,-13.6868,7.8552,21.339
2.261000,14.9385,-14.8200,7.6410,22.387
2.264000,15.5174,-15.9658,7.3996,23.462
2.286000,16.0791,-17.1413,7.1438,24.564
2.288000,16.6118,-18.3137,6.9075,25.672
2.289000,17.0097,-19.4390,6.6338,26.669
2.290000,17.2685,-20.4301,6.2925,27.481
2.291000,17.2755,-21.3032,5.8599,28.047
2.294000,16.9724,-22.1207,5.3997,28.400
2.297000,16.4303,-22.7823,4.9400,28.520
2.303000,15.6501,-23.2993,4.4969,28.425
2.307000,14.7705,-23.7651,4.0049,28.266
2.312000,13.7347,-24.1474,3.4451,27.993
2.318000,12.6640,-24.4421,2.7386,27.664
2.323000,11.5550,-24.6689,2.0030,27.315
2.327000,10.3833,-24.7751,1.1766,26.889
2.332000,9.1388,-24.7891,0.3382,26.422
2.337000,7.8780,-24.6795,-0.4045,25.910
2.341000,6.7734,-24.3814,-1.0027,25.325
2.346000,5.6791,-23.9500,-1.4965,24.660
2.356000,4.6949,-23.5342,-1.8774,24.071
2.357000,3.8899,-23.0509,-2.2066,23.481
2.363000,3.2050,-22.6327,-2.2624,22.970
2.366000,2.5679,-22.1683,-2.2160,22.426
2.379000,1.8676,-21.6002,-2.0747,21.780
2.381000,1.2131,-20.9260,-1.9320,21.050
2.382000,0.5509,-20.2062,-1.7754,20.292
2.390000,-0.0389,-19.5306,-1.6162,19.597
2.391000,-0.4903,-18.8975,-1.4268,18.958
2.396000,-0.8018,-18.2239,-1.2329,18.283
2.401000,-0.9551,-17.6351,-0.8947,17.684
2.404000,-1.0397,-17.0877,-0.4212,17.124
2.409000,-1.1392,-16.6479,0.0665,16.687
2.414000,-1.2757,-16.3013,0.5216,16.359
2.420000,-1.4563,-15.9939,0.9398,16.088
2.424000,-1.6571,-15.8004,1.3239,15.942
2.429000,-1.9238,-15.6409,1.6523,15.845
2.435000,-2.1914,-15.4898,2.0045,15.772
2.440000,-2.5340,-15.3626,2.3728,15.750
2.444000,-2.8918,-15.1327,2.6964,15.641
2.450000,-3.3579,-15.0007,2.9198,15.647
2.455000,-3.8418,-14.8480,3.0659,15.640
2.460000,-4.3262,-14.6959,3.1328,15.636
2.464000,-4.8091,-14.5831,3.0483,15.655
2.473000,-5.1785,-14.5593,2.8937,15.721
2.476000,-5.5162,-14.5951,2.7120,15.837
2.478000,-5.8010,-14.6111,2.4709,15.914
2.482000,-6.0576,-14.6486,2.2239,16.007
2.502000,-6.2856,-14.5948,1.9848,16.014
2.504000,-6.5433,-14.4294,1.7543,15.940
2.505000,-6.7495,-14.2650,1.5598,15.858
2.506000,-6.9407,-14.1491,1.3501,15.818
2.508000,-7.0820,-14.0283,1.1334,15.755
2.512000,-7.3019,-13.9116,0.9624,15.741
2.518000,-7.4818,-13.7337,0.8379,15.662
2.522000,-7.6911,-13.6239,0.7399,15.662
2.527000,-7.8443,-13.4176,0.6799,15.557
2.531000,-8.0115,-13.2528,0.6338,15.499
2.537000,-8.1799,-13.1980,0.5832,15.538
2.542000,-8.2930,-13.1926,0.5597,15.593
2.547000,-8.3918,-13.2198,0.5256,15.667
2.552000,-8.4265,-13.3630,0.5425,15.807
2.556000,-8.4053,-13.4849,0.4982,15.898
2.561000,-8.3801,-13.6300,0.4384,16.006
2.565000,-8.3684,-13.8644,0.4204,16.200
2.570000,-8.4326,-13.9896,0.4037,16.340
2.576000,-8.5584,-14.0560,0.4508,16.463
2.580000,-8.7458,-14.0637,0.5051,16.569
2.590000,-8.9211,-14.0191,0.5599,16.626
2.593000,-9.0173,-13.9564,0.6690,16.629
2.595000,-9.0777,-13.9420,0.7427,16.653
2.600000,-9.1624,-13.9732,0.7674,16.727
2.616000,-9.1878,-14.0688,0.7250,16.819
2.617000,-9.1760,-14.1735,0.6519,16.897
2.618000,-9.1196,-14.1727,0.6436,16.866
2.620000,-9.0143,-14.1975,0.6571,16.830
2.625000,-8.9196,-14.1741,0.6326,16.759
2.629000,-8.9025,-14.1025,0.5821,16.688
2.637000,-8.8909,-14.0354,0.4774,16.621
2.639000,-8.8469,-14.0414,0.3828,16.600
2.644000,-8.7848,-14.0872,0.2362,16.604
2.648000,-8.6160,-14.1484,0.0835,16.566
2.653000,-8.3765,-14.2391,-0.0321,16.520
2.659000,-8.0563,-14.3716,-0.1634,16.476
