time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.222000,0.1303,0.7221,0.8776,1.144
0.223000,0.2569,0.7617,0.7131,1.075
0.227000,0.2546,0.8317,0.5520,1.030
0.228000,0.2815,0.9181,0.4188,1.048
0.233000,0.2965,0.9756,0.3115,1.066
0.239000,0.3190,0.9303,0.3066,1.030
0.243000,0.3249,0.8897,0.2752,0.986
0.248000,0.3213,0.8495,0.2941,0.955
0.252000,0.2393,0.7880,0.3032,0.878
0.263000,0.1957,0.7653,0.3531,0.865
0.263000,0.2002,0.7312,0.4345,0.874
0.267000,0.3315,0.6856,0.5639,0.948
0.273000,0.4461,0.6523,0.6336,1.013
0.277000,0.5535,0.5521,0.7579,1.089
0.282000,0.5842,0.5117,0.7913,1.109
0.322000,0.6024,0.4923,0.8129,1.125
0.322000,0.6440,0.5179,0.7823,1.138
0.323000,0.6682,0.5216,0.7593,1.138
0.323000,0.6915,0.5225,0.7278,1.132
0.324000,0.6707,0.5470,0.6978,1.112
0.324000,0.6013,0.6001,0.6981,1.100
0.324000,0.5977,0.6627,0.6954,1.131
0.325000,0.6458,0.7182,0.6826,1.183
0.333000,0.7219,0.7072,0.6045,1.178
0.334000,0.6995,0.7157,0.5973,1.165
0.336000,0.6912,0.7965,0.6102,1.218
0.344000,0.6993,0.8299,0.6794,1.280
0.346000,0.7383,0.8949,0.7686,1.392
0.350000,0.7510,0.8788,0.8246,1.420
0.362000,0.7184,0.8893,0.9477,1.485
0.363000,0.6357,0.9096,1.0182,1.506
0.365000,0.4958,0.9730,1.0910,1.544
0.372000,0.3517,1.0008,1.1635,1.574
0.378000,0.2106,1.0574,1.2237,1.631
0.379000,0.0151,1.0427,1.2955,1.663
0.384000,-0.2274,1.1147,1.4030,1.806
0.404000,-0.3475,1.2205,1.4746,1.945
0.405000,-0.4002,1.3171,1.5440,2.069
0.405000,-0.4046,1.3662,1.5535,2.108
0.406000,-0.4780,1.4633,1.4886,2.141
0.410000,-0.5462,1.5390,1.4165,2.162
0.414000,-0.6169,1.6577,1.3137,2.203
0.419000,-0.7022,1.7833,1.1902,2.256
0.423000,-0.7908,1.9656,0.9793,2.334
0.428000,-0.8780,2.0901,0.7011,2.373
0.433000,-0.9236,2.2044,0.3539,2.416
0.439000,-0.9402,2.2514,-0.1166,2.443
0.443000,-0.9828,2.2407,-0.6400,2.529
0.447000,-1.1114,2.2612,-1.1392,2.765
0.452000,-1.1732,2.2224,-1.5388,2.947
0.457000,-1.2830,2.1822,-1.7906,3.101
0.462000,-1.2374,2.0167,-2.0399,3.124
0.468000,-1.3096,2.0603,-2.0637,3.197
0.481000,-1.3603,2.0788,-1.8267,3.084
0.483000,-1.1432,2.1152,-1.4512,2.808
0.483000,-0.7851,2.1805,-1.1559,2.590
0.487000,-0.4894,2.1786,-0.8576,2.392
0.493000,-0.2916,2.1019,-0.6887,2.231
0.496000,-0.0617,1.9478,-0.6122,2.043
0.501000,0.2406,1.9028,-0.5658,2.000
0.537000,0.6207,1.7418,-0.6125,1.948
0.537000,0.8726,1.7157,-0.5825,2.011
0.538000,1.0181,1.7404,-0.4713,2.071
0.538000,1.0552,1.7842,-0.2995,2.094
0.539000,1.2703,1.8135,-0.1812,2.222
0.539000,1.3741,1.8683,-0.0813,2.321
0.540000,1.2305,1.9100,-0.0700,2.273
0.540000,1.0529,1.9960,0.0576,2.257
0.545000,1.0189,1.8709,0.0394,2.131
0.550000,1.1044,1.6263,0.0768,1.967
0.556000,1.2215,1.1957,-0.0748,1.711
0.560000,1.1598,0.7110,-0.2722,1.387
0.565000,0.1406,0.2634,-1.6290,1.656
0.569000,-0.7261,-0.0756,-3.4341,3.511
0.580000,-0.2625,-0.8542,-2.6944,2.839
0.581000,-0.4598,-1.5718,-1.6190,2.303
0.584000,-0.7492,-1.9112,-1.1106,2.334
0.590000,-0.7430,-1.9471,-0.4915,2.141
0.595000,-1.0029,-2.0811,-0.0498,2.311
0.599000,-1.0526,-2.4114,0.1335,2.634
0.603000,-0.8452,-2.7687,0.5319,2.943
0.627000,-0.8788,-2.9961,1.1424,3.325
0.628000,-1.0700,-3.3455,1.6474,3.880
0.629000,-1.0218,-3.7232,1.4856,4.137
0.630000,-1.3152,-4.0264,1.2981,4.430
0.630000,-1.5931,-4.3426,1.2333,4.787
0.633000,-1.5827,-4.8363,1.0954,5.205
0.639000,-1.5997,-5.3253,0.9684,5.644
0.643000,-1.5696,-5.7112,0.9249,5.995
0.648000,-1.4278,-6.0489,0.8836,6.278
0.652000,-1.2119,-6.3187,0.8229,6.486
0.658000,-1.0037,-6.5474,0.6797,6.659
0.663000,-0.8773,-6.6545,0.6474,6.743
0.667000,-0.1279,-7.1639,-0.5787,7.188
0.672000,-0.4945,-7.2085,-1.5418,7.388
0.677000,-1.0543,-6.9094,-1.0413,7.067
0.682000,-0.8340,-6.7785,0.0604,6.830
0.687000,0.3473,-6.8345,0.5327,6.864
0.692000,1.5630,-6.9516,0.5656,7.148
0.696000,2.3290,-7.0214,0.4877,7.414
0.701000,2.8371,-7.0749,0.1216,7.624
0.715000,2.8741,-7.0203,-0.2338,7.589
0.717000,2.6845,-6.8408,-0.4951,7.365
0.717000,2.5264,-6.5849,-0.8446,7.103
0.722000,2.3087,-6.3318,-1.2703,6.858
0.727000,2.1686,-5.9924,-1.7396,6.606
0.731000,1.9069,-5.6847,-1.8430,6.273
0.735000,1.8964,-5.5046,-1.9558,6.142
0.775000,1.5226,-5.2778,-1.8698,5.803
0.776000,1.5580,-5.2813,-2.0327,5.870
0.776000,1.6722,-5.3790,-2.0649,5.999
0.777000,1.6135,-5.4164,-1.9322,5.973
0.778000,1.3295,-5.4201,-1.4847,5.775
0.778000,1.2808,-5.3652,-1.3097,5.669
0.779000,1.3861,-5.1609,-1.1628,5.469
0.780000,1.5817,-4.8057,-0.8619,5.132
0.780000,1.9475,-4.4069,-0.6397,4.860
0.784000,2.1035,-3.8704,-0.5588,4.440
0.789000,1.9916,-3.2855,-0.5422,3.880
0.794000,1.8743,-2.6864,-0.6726,3.344
0.799000,1.8075,-2.0860,-0.9039,2.904
0.804000,1.8253,-1.5580,-1.1412,2.657
0.815000,1.8108,-1.0702,-1.3364,2.492
0.816000,1.6627,-0.6159,-1.5361,2.346
0.818000,1.6316,-0.3172,-1.6532,2.344
0.824000,1.7615,-0.1124,-1.6270,2.401
0.832000,1.9914,0.0302,-1.3840,2.425
0.832000,1.7226,0.2513,-0.6903,1.873
0.837000,1.6587,0.5034,0.0081,1.733
0.861000,1.6712,0.7036,0.7550,1.964
0.862000,1.6236,0.9054,1.5480,2.419
0.863000,1.6394,1.0546,2.1156,2.877
0.863000,1.5771,1.1758,2.3554,3.069
0.864000,1.5445,1.2983,2.4457,3.171
0.868000,1.4800,1.3769,2.5135,3.226
0.874000,1.4867,1.3953,2.5156,3.238
0.877000,1.6503,1.3137,2.3164,3.133
0.882000,1.5948,1.3352,2.2149,3.038
0.887000,1.5858,1.4238,2.0651,2.968
0.892000,1.6420,1.5721,1.8815,2.951
0.896000,1.9532,1.6913,1.5018,2.988
0.901000,2.5961,1.6854,0.6768,3.168
0.911000,2.8889,1.7305,0.0399,3.368
0.912000,2.8499,1.8614,-0.3428,3.421
0.916000,2.8304,1.8533,-0.5828,3.433
0.921000,2.8397,1.8399,-0.6554,3.447
0.947000,3.0515,1.8069,-0.6368,3.603
0.948000,3.1988,1.8332,-0.5215,3.724
0.949000,3.4051,1.8731,-0.4145,3.908
0.949000,3.3593,1.9649,-0.3345,3.906
0.950000,3.0544,2.0895,-0.1527,3.704
0.950000,2.9066,2.2231,0.3169,3.673
0.956000,2.9408,2.2897,0.7915,3.810
0.960000,2.9775,2.2945,1.3202,3.984
0.965000,3.0881,2.3429,1.7799,4.265
0.970000,3.1796,2.3756,2.1890,4.533
0.975000,3.2205,2.4980,2.5077,4.785
0.979000,3.1348,2.6483,2.8219,4.980
0.984000,2.9684,2.7503,3.0946,5.094
0.989000,2.8080,2.9072,3.2488,5.186
0.994000,2.5827,3.0428,3.3348,5.201
0.999000,2.3481,3.1356,3.3333,5.144
1.003000,2.0813,3.2527,3.3456,5.109
1.009000,1.9506,3.3346,3.3788,5.132
1.014000,1.8754,3.4841,3.4596,5.256
1.018000,1.8843,3.6796,3.4708,5.398
1.029000,1.9242,3.8421,3.4676,5.522
1.030000,2.0043,4.0386,3.3997,5.647
1.033000,2.0286,4.2041,3.2535,5.690
1.038000,2.1976,4.4032,3.1225,5.828
1.068000,2.3507,4.5997,2.9429,5.945
1.069000,2.3940,4.8555,2.8440,6.115
1.070000,2.4757,5.0822,2.7015,6.265
1.070000,2.6193,5.2532,2.5014,6.381
1.071000,2.8147,5.3231,2.2491,6.428
1.071000,2.8775,5.3085,1.9282,6.339
1.073000,2.6099,5.1926,1.7238,6.062
1.077000,2.4554,5.0209,1.5454,5.799
1.082000,2.5679,4.7937,1.3264,5.598
1.086000,2.8090,4.5395,1.2038,5.472
1.091000,3.1232,4.2773,1.2422,5.440
1.096000,3.3980,4.0310,1.4078,5.457
1.101000,3.5831,3.8032,1.6427,5.477
1.106000,3.7430,3.5772,1.7713,5.472
1.111000,3.8377,3.2986,1.9580,5.426
1.115000,3.8317,3.0750,2.1352,5.357
1.120000,3.8595,2.8804,2.2454,5.314
1.127000,3.8522,2.7075,2.3411,5.258
1.131000,3.7333,2.5612,2.5183,5.181
1.136000,3.7326,2.4795,2.6598,5.211
1.146000,3.7786,2.3932,2.9019,5.332
1.147000,3.8042,2.3574,3.2084,5.507
1.150000,3.9119,2.3671,3.5982,5.818
1.154000,3.9936,2.3554,3.9129,6.067
1.183000,4.0132,2.3155,4.1424,6.215
1.184000,4.0686,2.3262,4.3464,6.392
1.184000,4.1355,2.2680,4.5200,6.533
1.185000,4.2166,2.2367,4.6559,6.668
1.186000,4.3092,2.1578,4.7643,6.777
1.186000,4.3869,2.0865,4.8617,6.873
1.190000,4.4449,1.9821,4.9342,6.931
1.195000,4.5382,1.8828,5.0057,7.014
1.199000,4.6353,1.7168,5.1596,7.145
1.204000,4.7457,1.5344,5.3054,7.282
1.209000,4.8524,1.3642,5.4715,7.439
1.214000,4.9485,1.2064,5.5910,7.563
1.218000,5.0483,1.0321,5.8024,7.760
1.228000,5.2690,0.8583,6.0934,8.101
1.230000,5.5647,0.6516,6.3129,8.441
1.232000,5.8492,0.4505,6.5776,8.814
1.237000,6.0454,0.2287,6.7815,9.088
1.262000,6.1841,0.0270,6.8668,9.241
1.263000,6.3439,-0.1640,6.9931,9.443
1.263000,6.5103,-0.2752,6.9019,9.492
1.264000,6.7380,-0.3592,6.7324,9.532
1.265000,6.9549,-0.4453,6.4922,9.525
1.267000,7.1531,-0.4716,6.1941,9.474
1.272000,7.2656,-0.5369,5.8322,9.332
1.277000,7.3436,-0.6249,5.5457,9.224
1.282000,7.4183,-0.7147,5.2735,9.130
1.286000,7.4727,-0.8234,5.0713,9.068
1.291000,7.4998,-0.9535,4.9895,9.058
1.296000,7.6646,-1.1650,4.9185,9.181
1.301000,7.9724,-1.4434,4.9994,9.520
1.306000,8.2810,-1.7651,5.1765,9.924
1.311000,8.3997,-2.1299,5.3777,10.199
1.316000,8.4482,-2.5018,5.6451,10.464
1.320000,8.3292,-2.8230,5.8766,10.577
1.331000,8.1924,-3.1431,6.1262,10.702
1.332000,8.0712,-3.3185,6.3421,10.788
1.335000,7.9743,-3.5017,6.5047,10.870
1.366000,7.9312,-3.6208,6.6139,10.943
1.367000,7.8753,-3.6302,6.8340,11.041
1.368000,7.6500,-3.5513,6.9709,10.942
1.369000,7.2947,-3.3388,7.0036,10.649
1.370000,6.9658,-3.0619,6.7353,10.162
1.370000,6.7494,-2.8044,6.1947,9.581
1.371000,6.6214,-2.6171,5.5044,8.999
1.374000,6.5339,-2.4526,4.6956,8.412
1.381000,6.4756,-2.3029,3.8716,7.888
1.384000,6.3869,-2.1854,3.0638,7.413
1.389000,6.3341,-2.1344,2.2783,7.062
1.417000,6.2763,-2.1027,1.5764,6.804
1.418000,6.2165,-2.0499,0.9864,6.620
1.419000,6.1723,-2.0558,0.4437,6.521
1.419000,6.2806,-2.1397,-0.0021,6.635
1.420000,6.4932,-2.2898,-0.3906,6.896
1.420000,6.6473,-2.5233,-0.6946,7.144
1.428000,6.8103,-2.8878,-0.8938,7.451
1.429000,6.8729,-3.2483,-1.0012,7.668
1.433000,6.7311,-3.6475,-0.8966,7.708
1.437000,6.4980,-4.0134,-0.6886,7.669
1.446000,6.2895,-4.4435,-0.4827,7.716
1.448000,6.0476,-4.8767,-0.3696,7.778
1.452000,5.8358,-5.3786,-0.2594,7.941
1.478000,5.5481,-5.8834,-0.1469,8.088
1.480000,5.1783,-6.3952,-0.0150,8.229
1.480000,4.8203,-6.8322,0.1892,8.364
1.481000,4.4771,-7.2011,0.4084,8.489
1.482000,4.1885,-7.5456,0.5472,8.647
1.483000,3.9818,-7.8717,0.7557,8.854
1.487000,3.8076,-8.1713,0.9816,9.068
1.492000,3.6228,-8.3726,1.2195,9.204
1.496000,3.3773,-8.5545,1.5160,9.321
1.501000,3.1268,-8.7085,1.8274,9.432
1.506000,2.7481,-8.8319,2.1692,9.501
1.512000,2.3189,-8.9017,2.4447,9.518
1.515000,1.9015,-8.8982,2.7008,9.491
1.520000,1.5750,-8.8068,2.8868,9.401
1.525000,1.2204,-8.7028,2.9906,9.283
1.530000,0.8961,-8.6144,2.9591,9.152
1.535000,0.5883,-8.4714,2.9171,8.979
1.540000,0.2418,-8.3552,2.8162,8.820
1.546000,-0.1817,-8.1893,2.7119,8.629
1.550000,-0.5956,-8.0418,2.5896,8.469
1.554000,-1.0079,-7.8428,2.4660,8.283
1.582000,-1.3919,-7.6913,2.4135,8.180
1.583000,-1.7931,-7.5632,2.2933,8.104
1.584000,-2.1756,-7.5396,2.0818,8.119
1.585000,-2.5055,-7.4944,1.8577,8.118
1.586000,-2.8961,-7.4222,1.6780,8.142
1.586000,-3.2773,-7.3954,1.4903,8.225
1.589000,-3.5562,-7.3154,1.2704,8.233
1.594000,-3.7114,-7.2013,1.0668,8.171
1.599000,-3.8171,-7.1215,0.9176,8.132
1.603000,-3.9100,-7.0612,0.7385,8.105
1.609000,-3.8944,-7.0412,0.5271,8.064
1.614000,-3.7922,-7.0188,0.3025,7.983
1.618000,-3.6994,-6.9873,0.1221,7.907
1.623000,-3.6351,-6.9084,-0.0564,7.807
1.628000,-3.7025,-6.8728,-0.2766,7.812
1.633000,-3.7630,-6.8608,-0.4874,7.840
1.638000,-3.8522,-6.9010,-0.7603,7.940
1.643000,-4.0014,-6.9480,-0.9703,8.076
1.648000,-4.1316,-6.9968,-1.1480,8.206
1.653000,-4.3073,-7.0867,-1.2619,8.388
1.665000,-4.5072,-7.1806,-1.4012,8.593
1.666000,-4.5948,-7.2893,-1.4868,8.744
1.668000,-4.8072,-7.3481,-1.6135,8.928
1.672000,-5.1394,-7.4306,-1.6282,9.180
1.710000,-5.2878,-7.5139,-1.6687,9.338
1.711000,-5.3246,-7.6589,-1.6586,9.474
1.712000,-5.3003,-7.8454,-1.5308,9.591
1.712000,-5.2892,-7.9423,-1.3738,9.641
1.713000,-5.2697,-8.0312,-1.1808,9.678
1.714000,-5.3736,-8.1041,-0.9543,9.770
1.714000,-5.5170,-8.2363,-0.8619,9.951
1.715000,-5.7025,-8.3145,-0.7789,10.112
1.716000,-5.7462,-8.3860,-0.6929,10.189
1.721000,-5.7296,-8.4698,-0.6989,10.250
1.731000,-5.6219,-8.5753,-0.6743,10.276
1.733000,-5.5285,-8.6752,-0.6693,10.309
1.735000,-5.4661,-8.8315,-0.6570,10.407
1.740000,-5.5519,-8.9798,-0.7311,10.583
1.763000,-5.6758,-9.1410,-0.7606,10.787
1.764000,-5.7947,-9.2750,-0.8002,10.966
1.765000,-5.8992,-9.3711,-0.8071,11.103
1.766000,-5.9798,-9.4626,-0.8174,11.223
1.767000,-6.0532,-9.5274,-0.7864,11.315
1.769000,-6.0575,-9.5578,-0.7412,11.340
1.775000,-5.9951,-9.6106,-0.8009,11.355
1.779000,-6.0931,-9.6649,-1.0045,11.469
1.784000,-6.3345,-9.6553,-1.3274,11.624
1.789000,-6.5401,-9.5552,-1.6844,11.701
1.797000,-6.6814,-9.4074,-1.9538,11.703
1.799000,-6.5984,-9.2904,-2.2563,11.616
1.803000,-6.4896,-9.2024,-2.5030,11.535
1.830000,-6.4030,-9.0484,-2.7499,11.421
1.832000,-6.3049,-8.9174,-2.9922,11.324
1.833000,-6.1667,-8.8530,-3.1721,11.246
1.834000,-6.0744,-8.7797,-3.2460,11.159
1.834000,-5.9895,-8.6936,-3.2631,11.050
1.835000,-5.9456,-8.6546,-3.2363,10.988
1.837000,-5.8303,-8.7493,-3.1666,10.980
1.842000,-5.6412,-8.9945,-3.0034,11.034
1.847000,-5.3903,-9.2757,-2.7670,11.079
1.852000,-5.1207,-9.5998,-2.6153,11.190
1.857000,-4.9138,-9.9808,-2.5597,11.416
1.862000,-4.8339,-10.3014,-2.5800,11.668
1.866000,-4.7852,-10.5328,-2.6486,11.868
1.871000,-4.8679,-10.7680,-2.7091,12.124
1.880000,-5.1107,-11.0156,-2.7413,12.449
1.882000,-5.3746,-11.2474,-2.8418,12.785
1.886000,-5.6643,-11.3548,-2.9680,13.032
1.891000,-5.9415,-11.3488,-3.1484,13.191
1.912000,-6.0985,-11.2740,-3.4084,13.263
1.913000,-6.1281,-11.1328,-3.6563,13.224
1.914000,-5.9800,-10.9678,-3.8895,13.084
1.915000,-5.6757,-10.8422,-4.1073,12.909
1.917000,-5.1146,-10.8714,-4.2301,12.737
1.920000,-4.4523,-11.0255,-4.2497,12.627
1.926000,-3.9229,-11.1843,-4.2011,12.575
1.930000,-3.5286,-11.2803,-4.0859,12.506
1.935000,-3.2498,-11.2765,-3.9247,12.374
1.940000,-2.9693,-11.1756,-3.6137,12.115
1.945000,-2.6679,-11.0497,-3.1956,11.808
1.950000,-2.3574,-10.9385,-2.7063,11.512
1.955000,-2.1309,-10.8834,-2.2178,11.310
1.960000,-1.8758,-10.8928,-1.7227,11.187
1.965000,-1.6901,-10.9499,-1.3409,11.160
1.969000,-1.5136,-11.0353,-0.9742,11.181
1.974000,-1.3846,-11.0655,-0.6088,11.168
1.979000,-1.2017,-11.0098,-0.3403,11.080
1.984000,-1.0702,-10.8879,-0.1213,10.941
1.989000,-0.8102,-10.7739,0.0501,10.804
1.996000,-0.5389,-10.6345,0.1547,10.649
1.999000,-0.2798,-10.4652,0.1081,10.469
2.003000,-0.1001,-10.2173,-0.1048,10.218
2.024000,0.1280,-9.8653,-0.4988,9.879
2.025000,0.3825,-9.4517,-0.9051,9.503
2.025000,0.6419,-9.0230,-1.3416,9.145
2.026000,0.9130,-8.6968,-1.9608,8.962
2.035000,1.1499,-8.4176,-2.6345,8.895
2.036000,1.3345,-8.1329,-3.4273,8.926
2.037000,1.5019,-7.8469,-4.2479,9.048
2.063000,1.6615,-7.5484,-4.9229,9.164
2.064000,1.7940,-7.2063,-5.4752,9.226
2.064000,1.9731,-6.8841,-5.8171,9.226
2.065000,2.0968,-6.5825,-6.1312,9.237
2.065000,2.1860,-6.2763,-6.3254,9.175
2.067000,2.3267,-5.9827,-6.3622,9.038
2.071000,2.5018,-5.6541,-6.2641,8.802
2.077000,2.6530,-5.3063,-5.9874,8.429
2.082000,2.8435,-4.9999,-5.5213,7.973
2.086000,3.0151,-4.6836,-4.9522,7.453
2.091000,3.1339,-4.3650,-4.3401,6.907
2.097000,3.2355,-4.0467,-3.7027,6.368
2.101000,3.3021,-3.7659,-3.1527,5.918
2.106000,3.3897,-3.5141,-2.5940,5.529
2.126000,3.4710,-3.2994,-2.1087,5.233
2.126000,3.5912,-3.1363,-1.6322,5.040
2.127000,3.6804,-2.9939,-1.1074,4.872
2.128000,3.8379,-2.8731,-0.5686,4.828
2.132000,4.0027,-2.7823,0.0281,4.875
2.135000,4.1856,-2.7270,0.5643,5.027
2.140000,4.4027,-2.7098,1.0995,5.285
2.144000,4.6750,-2.7906,1.6760,5.697
2.149000,4.8652,-2.8859,2.2089,6.073
2.154000,5.0345,-3.0064,2.7490,6.476
2.160000,5.1246,-3.1118,3.2565,6.823
2.165000,5.2241,-3.1538,3.7066,7.140
2.169000,5.2780,-3.2253,4.2013,7.477
2.174000,5.3055,-3.3281,4.6202,7.783
2.179000,5.3420,-3.4548,5.0313,8.111
2.184000,5.4226,-3.5659,5.3783,8.429
2.188000,5.4515,-3.6324,5.6932,8.679
2.194000,5.6201,-3.7447,5.9161,8.978
2.199000,5.8041,-3.8354,6.0752,9.236
2.203000,6.0290,-3.9354,6.2296,9.521
2.208000,6.2150,-4.0418,6.3159,9.739
2.213000,6.3615,-4.1068,6.2622,9.826
2.218000,6.4758,-4.1326,6.1882,9.865
2.223000,6.5464,-4.1575,6.0658,9.846
2.232000,6.6636,-4.1122,5.9384,9.827
2.234000,6.7188,-4.0302,5.9246,9.823
2.238000,6.7832,-3.9593,5.8636,9.802
2.243000,6.8210,-3.7873,5.8374,9.744
2.274000,6.8109,-3.5406,5.8507,9.652
2.276000,6.7810,-3.2431,5.8409,9.519
2.277000,6.7707,-2.8804,5.8425,9.395
2.278000,6.7911,-2.4791,5.8837,9.321
2.279000,6.8471,-2.1156,5.8758,9.267
2.279000,6.9046,-1.8567,5.8451,9.235
2.280000,7.0371,-1.6809,5.7148,9.220
2.283000,7.1786,-1.5761,5.6822,9.290
2.286000,7.1974,-1.4539,5.5868,9.227
2.291000,7.1939,-1.3048,5.4672,9.129
2.296000,7.1998,-1.1886,5.4097,9.084
2.302000,7.1786,-1.0597,5.3614,9.022
2.305000,7.1703,-1.0018,5.3808,9.021
2.312000,7.1674,-0.9097,5.4148,9.029
2.315000,7.1871,-0.8191,5.4466,9.055
2.320000,7.2033,-0.7659,5.5671,9.136
2.325000,7.2899,-0.6352,5.7088,9.281
2.332000,7.5267,-0.5085,5.9802,9.627
2.335000,7.7120,-0.3451,6.4087,10.033
2.340000,7.9677,-0.1540,6.8140,10.485
2.365000,8.2622,-0.0592,7.1428,10.922
2.366000,8.5092,0.0472,7.4470,11.308
2.367000,8.6791,0.1848,7.6781,11.589
2.368000,8.8037,0.3581,7.8891,11.827
2.369000,9.0041,0.5843,8.1892,12.185
2.369000,9.2006,0.7940,8.4610,12.525
2.395000,9.3857,1.0069,8.7182,12.850
2.396000,9.7065,1.1920,8.8793,13.209
2.396000,10.1802,1.2849,8.9925,13.644
2.397000,10.8027,1.2212,9.0792,14.164
2.398000,11.4148,1.1110,9.2137,14.711
2.398000,11.6833,1.1791,9.4388,15.066
2.403000,11.6813,1.4256,9.6489,15.218
2.408000,11.5199,1.9079,9.7914,15.239
2.413000,11.3900,2.3895,9.8230,15.229
2.418000,11.3729,2.8394,9.7797,15.266
2.423000,11.4060,3.1621,9.6809,15.291
2.433000,11.5052,3.4172,9.6011,15.370
2.435000,11.5461,3.6479,9.5906,15.447
2.438000,11.4594,3.9879,9.5635,15.449
2.442000,11.3908,4.4323,9.4865,15.472
2.473000,11.3859,4.8590,9.3450,15.511
2.474000,11.4225,5.2609,9.1824,15.571
2.475000,11.4717,5.6189,9.1152,15.693
2.476000,11.5613,5.8925,9.1671,15.888
2.477000,11.5955,6.0890,9.2558,16.038
2.478000,11.5928,6.1468,9.3923,16.137
2.479000,11.6495,6.1284,9.4918,16.228
2.482000,11.7360,5.9555,9.4020,16.174
2.486000,11.7573,5.7355,9.0843,15.927
2.491000,11.6636,5.4323,8.5412,15.444
2.496000,11.4679,5.0979,7.9523,14.857
2.501000,11.2220,4.6570,7.2140,14.130
2.505000,10.9138,4.1905,6.4433,13.349
2.511000,10.5400,3.7784,5.7307,12.578
2.516000,10.2068,3.2739,5.0989,11.870
2.521000,9.8434,2.8531,4.5588,11.217
2.525000,9.5415,2.4962,4.1998,10.720
2.530000,9.3650,2.1404,3.9807,10.399
2.535000,9.1041,1.7760,3.9360,10.076
2.540000,8.8200,1.3574,3.6338,9.635
2.555000,8.5344,0.8534,3.3307,9.201
2.556000,8.2002,0.3785,3.0229,8.748
2.557000,7.8472,-0.0748,2.7127,8.303
2.562000,7.4931,-0.4708,2.4280,7.891
2.592000,7.1230,-0.9099,2.2211,7.517
2.593000,6.7396,-1.2892,2.0741,7.168
2.594000,6.3482,-1.6731,2.0478,6.877
2.595000,5.9859,-1.9824,2.0553,6.632
2.595000,5.7876,-2.2361,2.2005,6.583
2.596000,5.6415,-2.5271,2.4318,6.643
2.597000,5.6191,-2.7786,2.8898,6.903
2.600000,5.6217,-3.0287,3.3873,7.228
2.603000,5.6758,-3.2269,3.8567,7.583
2.608000,5.7098,-3.4598,4.2671,7.923
2.613000,5.7242,-3.6698,4.6683,8.248
2.618000,5.7469,-3.8332,4.9401,8.493
2.622000,5.6794,-4.0388,5.1657,8.675
2.628000,5.5081,-4.2004,5.2426,8.687
2.633000,5.2457,-4.2950,5.1673,8.524
2.637000,4.9722,-4.3869,5.0105,8.311
2.642000,4.7621,-4.4856,4.7918,8.109
2.648000,4.5316,-4.5746,4.5765,7.900
2.652000,4.3416,-4.6246,4.3679,7.702
2.657000,4.2119,-4.6726,4.1940,7.561
2.668000,4.1101,-4.7491,4.0075,7.450
2.669000,4.0384,-4.7921,3.8036,7.331
2.671000,3.9228,-4.8616,3.5393,7.180
2.676000,3.8194,-4.8945,3.2272,6.997
