time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.463000,-0.7106,0.7791,0.9062,1.390
0.463000,-0.8092,0.4575,1.2906,1.591
0.464000,-0.9464,0.1869,1.5189,1.799
0.465000,-1.0283,-0.0747,1.5790,1.886
0.467000,-1.1549,-0.2718,1.5161,1.925
0.471000,-1.3449,-0.2773,1.5335,2.058
0.477000,-1.3944,-0.1908,1.4227,2.001
0.481000,-1.3130,-0.1748,1.1333,1.743
0.486000,-1.2342,-0.3241,0.8993,1.561
0.491000,-1.1672,-0.5908,0.9299,1.605
0.496000,-1.2890,-0.7482,1.2773,1.963
0.501000,-1.4829,-0.6367,1.6863,2.334
0.506000,-1.7089,-0.4847,1.9636,2.648
0.521000,-1.8493,-0.3851,1.9442,2.711
0.522000,-1.8923,-0.4143,1.7019,2.579
0.523000,-2.0337,-0.4884,1.2921,2.458
0.525000,-2.2305,-0.5471,0.8830,2.461
0.532000,-2.3853,-0.4474,0.4178,2.463
0.535000,-2.5032,-0.2992,-0.0993,2.523
0.539000,-2.5849,-0.1836,-0.5361,2.646
0.553000,-2.6183,-0.1056,-0.9524,2.788
0.554000,-2.6918,0.0189,-1.3533,3.013
0.555000,-2.8319,0.1484,-1.6411,3.276
0.565000,-3.0311,0.3190,-1.9427,3.614
0.566000,-3.1407,0.4187,-2.3687,3.956
0.569000,-3.0935,0.4171,-2.7568,4.165
0.574000,-3.0858,0.3818,-3.1497,4.426
0.580000,-3.1004,0.3200,-3.4209,4.628
0.584000,-2.9896,0.3825,-3.4839,4.607
0.588000,-2.8325,0.5238,-3.3410,4.411
0.594000,-2.5147,0.6214,-3.1334,4.066
0.598000,-2.1445,0.6222,-2.8799,3.644
0.603000,-1.7486,0.5800,-2.6237,3.206
0.608000,-1.4188,0.5200,-2.3734,2.814
0.613000,-1.1508,0.4151,-2.2576,2.568
0.618000,-0.9473,0.3436,-2.1658,2.389
0.622000,-0.8228,0.2146,-2.0261,2.197
0.637000,-0.8227,0.0827,-1.7788,1.962
0.638000,-0.7846,0.0055,-1.3491,1.561
0.638000,-0.6996,-0.0887,-0.8225,1.083
0.643000,-0.3788,-0.1328,-0.2036,0.450
0.655000,0.0293,-0.2036,0.3592,0.414
0.656000,0.4315,-0.3136,0.8485,1.002
0.657000,0.8241,-0.3531,1.7979,2.009
0.677000,1.1653,-0.4255,2.7575,3.024
0.678000,1.0715,-0.5405,2.5278,2.798
0.679000,0.6655,-0.6129,1.6552,1.886
0.679000,0.3006,-0.5847,0.5536,0.859
0.681000,0.3840,-0.6109,-0.1300,0.733
0.686000,0.3967,-0.5839,-0.8059,1.071
0.690000,0.3842,-0.4861,-1.5671,1.685
0.696000,0.5067,-0.3600,-2.0670,2.158
0.700000,0.6828,-0.2502,-2.1954,2.313
0.705000,0.9146,-0.0884,-2.0848,2.278
0.710000,1.1441,0.0502,-1.7397,2.083
0.715000,1.4091,0.1116,-1.2943,1.917
0.720000,1.5466,0.1396,-0.7604,1.729
0.725000,1.4414,0.1401,-0.1426,1.455
0.739000,1.2463,0.1903,0.4060,1.325
0.739000,1.0471,0.1893,0.8671,1.373
0.739000,1.0371,0.1415,1.1405,1.548
0.745000,1.0032,0.0416,1.1933,1.559
0.749000,0.8612,-0.0963,1.0120,1.332
0.754000,0.5732,-0.2097,0.8095,1.014
0.759000,0.2733,-0.3145,0.6388,0.763
0.764000,0.0213,-0.5032,0.5480,0.744
0.769000,-0.1803,-0.6364,0.4291,0.788
0.773000,-0.2837,-0.7350,0.3256,0.852
0.779000,-0.2411,-0.7706,0.2298,0.840
0.783000,-0.1508,-0.7408,0.0799,0.760
0.788000,-0.2161,-0.6984,-0.1264,0.742
0.793000,-0.3652,-0.7412,-0.3982,0.917
0.798000,-0.5023,-0.7773,-0.7882,1.216
0.804000,-0.5386,-0.7800,-1.0980,1.451
0.808000,-0.3833,-0.7058,-1.3158,1.542
0.813000,-0.2038,-0.6243,-1.3659,1.516
0.818000,0.0359,-0.4882,-1.3321,1.419
0.823000,0.4996,-0.4871,-1.3211,1.494
0.840000,1.1163,-0.7054,-1.3382,1.880
0.841000,1.6501,-1.0359,-1.2354,2.307
0.842000,1.8707,-1.2688,-0.9975,2.471
0.842000,1.8481,-1.3396,-0.6465,2.372
0.847000,1.7240,-1.4159,-0.2837,2.249
0.852000,1.5520,-1.4759,0.1639,2.148
0.856000,1.3636,-1.5526,0.5306,2.133
0.874000,1.1360,-1.5694,0.8488,2.115
0.875000,0.8273,-1.5638,1.0642,2.065
0.876000,0.3982,-1.5278,1.2282,2.000
0.876000,0.0463,-1.4034,1.2575,1.885
0.886000,-0.0674,-1.2326,1.2779,1.777
0.887000,-0.0550,-1.0585,1.3050,1.681
0.891000,-0.0096,-0.8481,1.3266,1.575
0.897000,0.1137,-0.5947,1.1830,1.329
0.900000,0.2639,-0.4237,0.9612,1.083
0.905000,0.3807,-0.3095,0.7077,0.861
0.911000,0.3792,-0.2503,0.4620,0.648
0.915000,0.3782,-0.1988,0.2949,0.519
0.920000,0.4291,-0.1412,0.1432,0.474
0.924000,0.4282,-0.1567,0.0151,0.456
0.931000,0.4709,-0.2214,-0.0819,0.527
0.935000,0.5231,-0.3473,-0.0922,0.635
0.939000,0.5225,-0.4390,-0.1207,0.693
0.955000,0.4717,-0.5489,-0.0697,0.727
0.956000,0.4042,-0.6721,0.0271,0.785
0.957000,0.3297,-0.7605,0.1771,0.848
0.960000,0.2218,-0.8287,0.3106,0.912
0.982000,0.0283,-0.8884,0.3247,0.946
0.982000,-0.1619,-0.9392,0.2885,0.996
0.983000,-0.2622,-1.0353,0.2422,1.095
0.983000,-0.3632,-1.1381,0.2020,1.212
0.984000,-0.4425,-1.2565,0.1336,1.339
0.988000,-0.4043,-1.3685,0.1752,1.438
0.992000,-0.3988,-1.4143,0.3477,1.510
0.998000,-0.2991,-1.4442,0.5861,1.587
1.003000,-0.2581,-1.3987,0.8371,1.650
1.008000,-0.1606,-1.3599,0.9567,1.670
1.013000,-0.1596,-1.3376,0.9807,1.666
1.018000,-0.2049,-1.2677,0.9785,1.614
1.023000,-0.2846,-1.1383,0.9169,1.489
1.028000,-0.3728,-1.0093,0.8538,1.374
1.032000,-0.4818,-0.8662,0.7395,1.237
1.037000,-0.5759,-0.7620,0.6415,1.151
1.043000,-0.6794,-0.6438,0.4814,1.053
1.047000,-0.7783,-0.5261,0.3695,1.009
1.052000,-0.8559,-0.4280,0.2676,0.994
1.057000,-0.9791,-0.3135,0.2046,1.048
1.070000,-0.9739,-0.1785,0.2237,1.015
1.071000,-0.9856,-0.0326,0.2356,1.014
1.072000,-1.0022,0.1046,0.2852,1.047
1.076000,-1.1072,0.2878,0.3198,1.188
1.101000,-1.2428,0.3972,0.2194,1.323
1.102000,-1.4279,0.5790,-0.0879,1.543
1.103000,-1.5735,0.7095,-0.5089,1.799
1.103000,-1.5840,0.8562,-0.8450,1.989
1.104000,-1.5218,0.9766,-1.1748,2.156
1.106000,-1.5015,1.0807,-1.4746,2.366
1.110000,-1.4421,1.1731,-1.6986,2.518
1.115000,-1.3771,1.3234,-1.7942,2.620
1.120000,-1.2660,1.4094,-1.7949,2.610
1.125000,-1.1595,1.4499,-1.8057,2.590
1.130000,-1.1269,1.4804,-1.8503,2.624
1.135000,-1.1256,1.4555,-1.8996,2.645
1.139000,-1.0621,1.3850,-1.9607,2.625
1.146000,-1.1090,1.3475,-2.0716,2.709
1.149000,-1.1516,1.2428,-2.1648,2.749
1.154000,-1.1445,1.1216,-2.1162,2.654
1.159000,-1.1090,1.0033,-2.0789,2.561
1.164000,-1.0884,0.8997,-1.8927,2.361
1.169000,-0.9824,0.7774,-1.7417,2.145
1.173000,-0.9083,0.7074,-1.4655,1.864
1.183000,-0.7854,0.6392,-1.1645,1.543
1.184000,-0.6452,0.6197,-0.8406,1.228
1.189000,-0.6220,0.5908,-0.5819,1.037
1.193000,-0.6489,0.5737,-0.3070,0.919
1.218000,-0.6303,0.5113,-0.1378,0.823
1.218000,-0.6472,0.4440,-0.0099,0.785
1.219000,-0.6439,0.2983,0.0641,0.713
1.219000,-0.6369,0.1892,0.1291,0.677
1.219000,-0.6280,0.1290,0.2231,0.679
1.223000,-0.6525,0.0776,0.2164,0.692
1.227000,-0.6717,0.0137,0.2279,0.709
1.232000,-0.7236,-0.0362,0.1188,0.734
1.237000,-0.7931,-0.1003,0.0106,0.799
1.242000,-0.8279,-0.0609,-0.0678,0.833
1.247000,-0.8180,-0.0326,-0.1502,0.832
1.252000,-0.8259,-0.0105,-0.2483,0.862
1.257000,-0.8113,-0.0333,-0.3520,0.885
1.273000,-0.7817,-0.0430,-0.4419,0.899
1.275000,-0.7182,-0.0852,-0.5078,0.884
1.276000,-0.5950,-0.1334,-0.6045,0.859
1.277000,-0.4625,-0.1182,-0.5787,0.750
1.302000,-0.3666,-0.0737,-0.4634,0.595
1.303000,-0.3173,-0.0476,-0.2939,0.435
1.303000,-0.2074,-0.0329,-0.1489,0.257
1.304000,-0.0801,-0.0080,0.0987,0.127
1.304000,0.0933,-0.0113,0.4032,0.414
1.305000,0.2698,-0.0811,0.6329,0.693
1.310000,0.4567,-0.1291,0.9023,1.020
1.315000,0.5921,-0.1744,1.0535,1.221
1.320000,0.7486,-0.2145,1.1739,1.409
1.325000,0.8862,-0.2278,1.0620,1.402
1.330000,1.0624,-0.2760,0.8852,1.410
1.334000,1.2991,-0.3158,0.7339,1.525
1.339000,1.3744,-0.3708,0.6412,1.561
1.344000,1.4419,-0.3381,0.6445,1.615
1.349000,1.4830,-0.2605,0.6261,1.631
1.354000,1.6392,-0.2840,0.6473,1.785
1.359000,1.9410,-0.3632,0.6322,2.073
1.364000,2.3609,-0.4966,0.5343,2.471
1.369000,2.7391,-0.7276,-1.3956,3.159
1.373000,3.0702,-1.0116,-3.1690,4.527
1.382000,3.2296,-1.2368,-2.2940,4.150
1.383000,2.9419,-1.1573,-1.0713,3.338
1.388000,2.9084,-1.1012,0.2273,3.118
1.393000,3.1620,-1.1572,1.6539,3.751
1.399000,3.3106,-1.2922,2.9110,4.594
1.403000,3.4126,-1.4861,3.7078,5.254
1.408000,3.2806,-1.6640,3.9161,5.373
1.412000,2.8131,-1.6617,3.6809,4.922
1.418000,2.1186,-1.6362,3.0954,4.092
1.422000,1.5824,-1.6459,2.0838,3.091
1.427000,1.3022,-1.7914,0.4896,2.268
1.433000,1.1200,-2.0772,-1.3036,2.696
1.437000,0.6919,-2.3072,-2.7910,3.687
1.442000,-0.1795,-2.3018,-3.6741,4.339
1.447000,-1.2063,-2.0806,-3.9805,4.651
1.452000,-1.9154,-1.9126,-3.8245,4.686
1.457000,-2.1211,-1.8616,-3.2373,4.295
1.463000,-2.0979,-1.9167,-2.4255,3.736
1.467000,-2.0053,-1.9894,-1.5672,3.230
1.472000,-1.9381,-1.9912,-0.7499,2.878
1.477000,-1.9525,-1.9865,-0.0152,2.785
1.482000,-1.9823,-1.9094,0.5873,2.814
1.486000,-1.9712,-1.8714,0.9727,2.887
1.491000,-1.9965,-1.8396,1.1704,2.956
1.502000,-1.9621,-1.7450,1.2805,2.921
1.503000,-1.8963,-1.6880,1.2547,2.832
1.505000,-1.8176,-1.6538,1.3698,2.813
1.510000,-1.7786,-1.5826,1.5514,2.842
1.532000,-1.6165,-1.4035,1.5959,2.670
1.533000,-1.0850,-1.3151,1.1349,2.048
1.533000,-0.3315,-1.3463,0.3348,1.426
1.534000,0.4266,-1.5488,-0.4362,1.665
1.535000,0.9319,-1.7025,-0.9950,2.181
1.540000,1.1443,-1.6662,-1.4876,2.510
1.545000,1.2338,-1.5427,-1.8903,2.734
1.550000,1.2776,-1.4912,-2.1938,2.944
1.554000,1.4144,-1.5108,-2.3526,3.133
1.559000,1.5059,-1.5633,-2.5469,3.346
1.564000,1.5480,-1.5411,-2.8130,3.561
1.569000,1.4647,-1.5634,-2.9578,3.652
1.574000,1.2901,-1.5725,-2.8577,3.508
1.580000,1.1124,-1.5872,-2.6368,3.273
1.583000,0.9512,-1.5648,-2.2364,2.890
1.589000,0.8187,-1.6273,-1.9247,2.650
1.593000,0.7029,-1.6388,-1.7354,2.488
1.599000,0.5968,-1.6263,-1.6256,2.376
1.603000,0.4880,-1.5282,-1.5882,2.257
1.608000,0.3235,-1.3545,-1.6367,2.149
1.619000,0.1721,-1.0963,-1.6871,2.019
1.620000,-0.0889,-0.8213,-1.8722,2.046
1.622000,-0.4029,-0.6274,-2.0638,2.194
1.628000,-0.7679,-0.4211,-2.2494,2.414
1.652000,-1.0575,-0.3337,-2.4163,2.659
1.652000,-1.2620,-0.2450,-2.4905,2.803
1.653000,-1.4414,-0.1789,-2.5055,2.896
1.654000,-1.6696,-0.1379,-2.4781,2.991
1.654000,-1.8390,-0.0622,-2.4064,3.029
1.657000,-2.0477,0.0578,-2.3234,3.098
1.662000,-2.1690,0.0260,-2.3465,3.196
1.666000,-2.3653,-0.0235,-2.4278,3.390
1.671000,-2.5502,-0.1379,-2.5794,3.630
1.676000,-2.7972,-0.2329,-2.7133,3.904
1.681000,-2.9744,-0.3144,-2.7555,4.067
1.686000,-3.0931,-0.4034,-2.6396,4.086
1.691000,-3.0385,-0.4925,-2.4474,3.933
1.695000,-2.8725,-0.5193,-2.0817,3.585
1.701000,-2.7027,-0.5157,-1.7344,3.252
1.705000,-2.5171,-0.4699,-1.4270,2.931
1.710000,-2.3450,-0.4429,-1.2553,2.696
1.719000,-2.3466,-0.4136,-1.0922,2.621
1.720000,-2.3738,-0.3775,-0.9997,2.603
1.725000,-2.4553,-0.3513,-0.9894,2.670
1.745000,-2.5483,-0.3226,-1.0273,2.766
1.747000,-2.6407,-0.3463,-1.0773,2.873
1.748000,-2.6802,-0.3622,-1.0266,2.893
1.748000,-2.6169,-0.4157,-0.9226,2.806
1.749000,-2.4698,-0.5068,-0.7514,2.631
1.754000,-2.2797,-0.6380,-0.6706,2.460
1.759000,-2.1636,-0.7639,-0.7669,2.419
1.765000,-2.1236,-0.9395,-1.0186,2.536
1.769000,-2.0974,-0.9988,-1.2722,2.649
1.774000,-1.9819,-1.1639,-1.5250,2.758
1.780000,-1.8539,-1.2660,-1.7164,2.826
1.784000,-1.6581,-1.3146,-1.7938,2.774
1.788000,-1.4950,-1.3214,-1.6996,2.621
1.793000,-1.3287,-1.2792,-1.5128,2.385
1.799000,-1.1785,-1.2006,-1.1855,2.058
1.803000,-0.8799,-1.1095,-0.7888,1.621
1.808000,-0.6126,-1.0113,-0.4444,1.263
1.814000,-0.2956,-0.9162,-0.1497,0.974
1.818000,0.0736,-0.8699,0.1287,0.882
1.823000,0.4658,-0.7917,0.5079,1.050
1.828000,0.8379,-0.7448,0.9014,1.438
1.836000,1.2424,-0.7027,1.3067,1.935
1.837000,1.5385,-0.5922,1.7016,2.369
1.842000,1.7813,-0.5976,1.9468,2.706
1.869000,2.0452,-0.5923,2.1614,3.034
1.870000,2.2851,-0.5453,2.2177,3.231
1.871000,2.4990,-0.5372,2.2261,3.390
1.871000,2.6487,-0.5130,2.1028,3.421
1.872000,2.8159,-0.4318,2.0097,3.486
1.872000,3.0417,-0.3718,1.9135,3.613
1.880000,3.2306,-0.3308,1.7965,3.711
1.881000,3.4521,-0.2698,1.7478,3.879
1.892000,3.6081,-0.2107,1.7836,4.030
1.893000,3.7154,-0.1583,1.9061,4.179
1.895000,3.8865,-0.0890,2.0286,4.385
1.910000,4.1329,-0.1300,2.1580,4.664
1.911000,4.4637,-0.2641,2.2912,5.024
1.912000,4.7608,-0.4132,2.4934,5.390
1.925000,4.8661,-0.5157,2.6882,5.583
1.926000,4.7825,-0.5621,2.8653,5.603
1.927000,4.7396,-0.5915,3.1070,5.698
1.930000,4.8595,-0.7206,3.4390,5.997
1.944000,5.1206,-0.9234,3.7671,6.424
1.944000,5.2784,-1.2069,4.0824,6.781
1.945000,5.4092,-1.4757,4.3215,7.079
1.949000,5.4698,-1.7415,4.5208,7.307
1.954000,5.5632,-1.9917,4.7078,7.555
1.959000,5.5606,-2.2161,4.9113,7.743
1.975000,5.3021,-2.2878,5.2871,7.829
1.976000,4.8509,-2.1202,5.7078,7.785
1.977000,4.2246,-1.6464,6.1885,7.672
1.978000,3.4270,-1.0500,6.6050,7.515
1.985000,2.6332,-0.2166,6.9553,7.440
1.988000,1.7910,0.6333,7.0489,7.300
1.993000,1.0775,1.4661,6.7749,7.015
1.998000,0.4948,2.3123,6.1453,6.585
2.003000,0.0594,2.9401,5.2161,5.988
2.008000,-0.2157,3.4087,4.1539,5.378
2.012000,-0.3621,3.8162,3.0463,4.896
2.018000,-0.4882,4.1169,1.9693,4.590
2.023000,-0.5350,4.3421,0.9418,4.475
2.028000,-0.5706,4.5323,-0.0096,4.568
2.037000,-0.4375,4.7072,-0.7177,4.782
2.039000,-0.3428,4.7999,-1.2683,4.976
2.042000,-0.1842,4.8992,-1.5852,5.153
2.047000,0.0211,4.9334,-1.6149,5.191
2.065000,0.1842,4.9623,-1.3860,5.156
2.066000,0.3627,4.9810,-0.9349,5.081
2.067000,0.5038,5.0464,-0.3972,5.087
2.067000,0.5721,5.1105,0.0424,5.143
2.073000,0.6681,5.1299,0.4594,5.194
2.076000,0.7966,5.1091,0.7600,5.226
2.090000,0.8169,5.0414,1.0087,5.206
2.090000,0.8610,4.9028,1.2188,5.125
2.091000,0.8722,4.7846,1.3917,5.059
2.095000,0.8393,4.7396,1.5621,5.060
2.105000,0.7726,4.7870,1.8119,5.176
2.106000,0.6776,4.8485,2.0184,5.295
2.110000,0.6073,4.9071,2.2208,5.420
2.122000,0.5907,5.0014,2.4445,5.598
2.123000,0.6564,5.0404,2.6914,5.752
2.124000,0.8663,5.0718,3.0944,6.004
2.129000,1.0313,5.1406,3.4099,6.254
2.139000,1.2657,5.2442,3.7157,6.551
2.140000,1.4331,5.3388,3.9729,6.807
2.144000,1.5834,5.4315,4.1592,7.022
2.152000,1.5755,5.6175,4.2408,7.213
2.154000,1.5267,5.7582,4.2325,7.308
2.159000,1.4177,5.8919,4.0775,7.304
2.164000,1.3537,6.0117,3.8173,7.249
2.184000,1.3610,6.0937,3.5868,7.201
2.185000,1.3939,6.2004,3.3719,7.194
2.186000,1.4669,6.2242,3.1063,7.109
2.186000,1.5652,6.2559,2.8767,7.061
2.188000,1.6645,6.2929,2.6744,7.037
2.193000,1.7861,6.3373,2.5478,7.060
2.198000,1.9104,6.3412,2.4187,7.051
2.203000,2.0346,6.3448,2.3522,7.066
2.207000,2.1939,6.2854,2.3203,7.050
2.212000,2.3258,6.2512,2.3207,7.062
2.217000,2.4514,6.1794,2.3012,7.035
2.223000,2.5084,6.0629,2.2548,6.938
2.227000,2.5687,5.8728,2.1722,6.768
2.233000,2.6221,5.6613,2.0680,6.573
2.237000,2.5376,5.4334,2.0164,6.327
2.243000,2.4470,5.1056,1.9219,5.979
2.247000,2.3747,4.7358,1.8848,5.623
2.256000,2.3212,4.2719,1.9908,5.254
2.258000,2.3080,3.7520,2.1992,4.924
2.261000,2.2879,3.2629,2.5282,4.719
2.288000,2.2901,2.7831,2.9288,4.644
2.289000,2.2315,2.3225,3.3214,4.627
2.289000,2.1388,1.8673,3.7030,4.666
2.290000,2.1028,1.4647,4.0070,4.756
2.290000,2.1786,0.9646,4.2523,4.874
2.291000,2.3544,0.4723,4.4319,5.041
2.296000,2.6416,-0.0651,4.6323,5.333
2.301000,2.8613,-0.6449,4.8178,5.640
2.305000,3.1009,-1.2231,4.9194,5.942
2.310000,3.4587,-1.7327,4.9632,6.293
2.314000,3.7074,-2.2769,4.9681,6.604
2.320000,3.7824,-2.8113,4.7663,6.703
2.325000,3.6838,-3.3769,4.4318,6.679
2.330000,3.5093,-4.0256,4.0699,6.714
2.337000,3.2785,-4.7067,3.7712,6.865
2.340000,2.8986,-5.3985,3.5785,7.096
2.345000,2.4112,-6.0932,3.3797,7.373
2.351000,1.7699,-6.8407,3.0936,7.714
2.354000,1.1000,-7.4772,2.5771,7.985
2.359000,0.5418,-8.1567,1.8687,8.385
2.364000,0.1561,-8.8758,0.9637,8.929
2.371000,-0.1283,-9.3983,-0.0518,9.399
2.373000,-0.3902,-9.6413,-1.0720,9.709
2.378000,-0.6701,-9.6541,-2.0252,9.887
2.399000,-0.8853,-9.3952,-2.9663,9.892
2.400000,-0.9884,-9.0464,-3.8180,9.869
2.401000,-1.0352,-8.6831,-4.5318,9.849
2.402000,-1.0821,-8.3405,-5.1424,9.858
2.402000,-1.1176,-8.0389,-5.5822,9.851
2.408000,-1.1405,-7.9265,-5.8935,9.943
2.412000,-1.2634,-7.8102,-5.8873,9.862
2.417000,-1.6157,-7.7960,-5.7335,9.811
2.422000,-2.1324,-7.7644,-5.4518,9.724
2.427000,-2.6696,-7.7050,-5.0931,9.614
2.433000,-3.1723,-7.6033,-4.6618,9.466
2.437000,-3.5830,-7.4152,-4.1290,9.213
2.442000,-3.5527,-7.4004,-3.6184,8.971
2.447000,-2.8596,-7.6920,-3.2135,8.813
2.452000,-1.8104,-8.2849,-3.0307,9.006
2.457000,-0.6644,-9.0079,-2.9871,9.513
2.462000,0.2147,-9.6710,-3.0241,10.135
2.473000,0.4518,-10.0229,-2.9397,10.455
2.475000,-0.0956,-9.8983,-2.5799,10.229
2.476000,-1.1104,-9.3531,-2.1345,9.658
2.481000,-2.0303,-8.9086,-1.7212,9.298
2.509000,-2.7447,-8.7114,-1.3972,9.240
2.510000,-3.3998,-8.7964,-1.3073,9.521
2.510000,-3.9812,-8.9756,-1.2922,9.904
2.511000,-4.5438,-9.0947,-1.3543,10.256
2.512000,-5.0254,-9.1247,-1.3213,10.500
2.512000,-5.3279,-9.1460,-1.2446,10.658
2.535000,-5.2674,-9.2323,-1.1198,10.688
2.536000,-4.7945,-9.5341,-1.0270,10.721
2.537000,-4.2610,-10.0654,-0.9051,10.968
2.538000,-4.1810,-10.5182,-0.8464,11.350
2.539000,-4.6304,-10.5959,-0.7315,11.587
2.552000,-5.1877,-10.3009,-0.5382,11.546
2.554000,-5.6659,-9.8862,-0.2323,11.397
2.554000,-5.8645,-9.5382,0.0330,11.197
2.555000,-5.9628,-9.3381,0.1773,11.081
2.558000,-5.9160,-9.3626,0.1865,11.077
2.563000,-5.7981,-9.4838,0.0171,11.116
2.568000,-5.5949,-9.5321,-0.2893,11.057
2.573000,-5.3447,-9.4215,-0.6276,10.850
2.578000,-5.1122,-9.2245,-0.8993,10.585
2.586000,-4.9474,-8.9725,-1.1578,10.311
2.588000,-4.7476,-8.7401,-1.4475,10.051
2.592000,-4.5799,-8.5852,-1.8152,9.898
2.597000,-4.4326,-8.4433,-2.2332,9.794
2.613000,-4.3702,-8.2884,-2.6315,9.732
2.614000,-4.3041,-8.1440,-2.9973,9.687
2.614000,-4.3395,-7.9597,-3.2391,9.627
2.630000,-4.4067,-7.6825,-3.3848,9.481
2.631000,-4.3910,-7.3049,-3.3460,9.156
2.632000,-4.3927,-6.8657,-3.2682,8.782
2.633000,-4.3468,-6.4570,-3.1304,8.390
2.641000,-4.3227,-5.9720,-2.9760,7.950
2.642000,-4.2603,-5.4277,-2.8512,7.466
2.646000,-4.1788,-4.9296,-2.6876,6.999
