time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.230000,4.1435,2.7609,2.3913,5.524
0.231000,7.8220,4.8372,3.5177,9.847
0.233000,11.8094,6.4509,3.9953,14.037
0.241000,15.4325,7.7989,4.1948,17.793
0.243000,18.2967,9.0595,4.5106,20.909
0.247000,20.2355,10.3026,5.0885,23.270
0.266000,21.5705,11.3624,6.1240,25.137
0.267000,22.5889,12.1074,7.4062,26.678
0.268000,23.4476,12.5443,9.0226,28.081
0.270000,23.8534,13.0076,10.7968,29.236
0.277000,23.3849,13.5017,12.4818,29.748
0.279000,21.7139,13.6652,13.5993,29.037
0.282000,19.0567,13.2088,13.9773,27.074
0.299000,15.7855,12.2453,13.7458,24.250
0.300000,12.0491,11.0120,12.8279,20.761
0.301000,8.3829,9.7635,11.3840,17.181
0.301000,5.1731,8.4689,9.6978,13.876
0.306000,2.5816,7.2838,8.0326,11.146
0.311000,0.7301,6.3178,6.3925,9.017
0.315000,-0.5409,5.5009,4.7960,7.318
0.322000,-1.2317,4.7258,3.1093,5.789
0.325000,-1.6044,4.0009,1.4226,4.539
0.331000,-1.9159,3.3250,-0.0647,3.838
0.347000,-2.3600,2.6729,-1.2616,3.782
0.348000,-2.7440,2.1399,-2.1635,4.098
0.349000,-3.2198,1.5808,-2.9337,4.634
0.351000,-4.0144,1.1277,-3.6925,5.570
0.355000,-4.8265,0.7219,-4.4053,6.574
0.360000,-5.5205,0.2886,-4.7487,7.288
0.365000,-5.9103,-0.2485,-4.6899,7.549
0.377000,-6.1183,-0.8220,-4.2823,7.513
0.378000,-6.4432,-1.2746,-3.5553,7.469
0.379000,-6.7339,-1.6025,-2.8412,7.482
0.385000,-7.0479,-1.8612,-2.2446,7.627
0.389000,-7.3920,-2.2980,-1.7838,7.944
0.394000,-7.9267,-2.8602,-1.4480,8.550
0.399000,-8.5902,-3.2853,-1.0920,9.262
0.413000,-9.2285,-3.6258,-0.7134,9.941
0.414000,-9.7236,-3.8275,-0.4480,10.459
0.415000,-9.9092,-3.9912,-0.1864,10.684
0.424000,-9.8988,-4.1201,-0.1606,10.723
0.425000,-9.7002,-4.1746,-0.2784,10.564
0.428000,-9.2179,-4.2224,-0.5985,10.157
0.432000,-8.4234,-4.2596,-0.9770,9.490
0.450000,-7.4279,-4.1773,-1.4195,8.639
0.453000,-6.2875,-4.0225,-1.8548,7.691
0.454000,-5.2109,-3.8826,-2.3010,6.894
0.455000,-4.5258,-3.7829,-2.8165,6.537
0.476000,-4.2524,-3.7519,-3.2709,6.547
0.477000,-4.3530,-3.8375,-3.6107,6.835
0.478000,-4.7964,-3.9427,-3.8464,7.304
0.478000,-5.3343,-4.1401,-4.0021,7.849
0.479000,-6.0011,-4.3278,-4.0997,8.459
0.487000,-6.7190,-4.5568,-4.0099,9.055
0.488000,-7.4805,-4.6697,-3.7590,9.586
0.500000,-8.1262,-4.7066,-3.3419,9.968
0.501000,-8.4862,-4.6015,-2.9137,10.084
0.502000,-8.4953,-4.3629,-2.4693,9.864
0.507000,-8.0160,-3.9355,-1.9443,9.139
0.510000,-7.0656,-3.4052,-1.5021,7.986
0.516000,-5.7264,-2.7324,-1.1729,6.452
0.526000,-4.3338,-1.9398,-0.9245,4.837
0.527000,-2.8588,-0.9882,-0.8158,3.133
0.531000,-1.5502,0.1832,-0.8479,1.776
0.538000,-0.4848,1.4206,-0.9237,1.763
0.540000,0.2201,2.5699,-0.7665,2.691
0.545000,0.3092,3.4818,-0.2097,3.502
0.549000,-0.3673,4.0659,0.8478,4.170
0.555000,-1.2301,4.6266,2.3861,5.349
0.560000,-1.7139,5.1053,4.4576,6.991
0.564000,-1.3089,5.5021,6.6323,8.716
0.570000,-0.0300,5.9670,8.3602,10.271
0.574000,1.6502,6.7631,9.3193,11.632
0.579000,3.0496,7.6460,9.4257,12.514
0.584000,4.0072,8.1027,8.7313,12.568
0.594000,4.4734,7.8583,7.7160,11.887
0.596000,4.3876,7.1355,6.7548,10.761
0.599000,3.9777,6.2094,6.1843,9.624
0.626000,3.6978,5.2808,5.9896,8.800
0.627000,3.7398,4.5450,5.9520,8.371
0.628000,4.1305,4.0448,5.7693,8.167
0.629000,4.7496,3.7806,5.3577,8.097
0.630000,5.3655,3.5870,4.8176,8.054
0.630000,5.5107,3.3514,4.3614,7.786
0.654000,4.9507,3.0002,3.8053,6.928
0.655000,3.9565,2.4879,3.3265,5.737
0.656000,2.8038,1.8473,2.9414,4.464
0.657000,1.5620,1.2112,2.6838,3.333
0.657000,0.3739,0.5949,2.7100,2.800
0.658000,-0.5031,0.1661,2.9046,2.952
0.662000,-0.9974,-0.2164,3.2664,3.422
0.667000,-1.2321,-0.4560,3.5540,3.789
0.672000,-1.1554,-0.6230,3.6901,3.917
0.677000,-0.9418,-0.7426,3.6334,3.826
0.681000,-0.6911,-0.8278,3.3326,3.503
0.686000,-0.4961,-0.9464,2.8772,3.069
0.692000,-0.3878,-1.0724,2.2375,2.511
0.697000,-0.1966,-1.2698,1.4396,1.930
0.701000,0.1372,-1.5185,0.6427,1.655
0.707000,0.6408,-1.7605,-0.0257,1.874
0.711000,1.1246,-1.9211,-0.6112,2.308
0.716000,1.5014,-2.0363,-1.1913,2.796
0.734000,1.8112,-2.1438,-1.6662,3.264
0.735000,1.9961,-2.3628,-2.0813,3.728
0.736000,2.1483,-2.5637,-2.4320,4.135
0.737000,2.1949,-2.8133,-2.5628,4.393
0.741000,2.0692,-3.0331,-2.5502,4.470
0.745000,1.7024,-3.3261,-2.4547,4.471
0.750000,1.2214,-3.6327,-2.2137,4.426
0.767000,0.6328,-4.0728,-1.9626,4.565
0.768000,0.1300,-4.5579,-1.6674,4.855
0.768000,-0.3816,-5.0184,-1.4441,5.236
0.778000,-0.8069,-5.4234,-1.3255,5.641
0.779000,-1.1271,-5.7845,-1.1993,6.014
0.780000,-1.3167,-6.0946,-1.1341,6.338
0.784000,-1.3065,-6.3922,-1.2227,6.638
0.790000,-1.1473,-6.6342,-1.4168,6.880
0.794000,-0.8291,-6.7994,-1.7929,7.080
0.799000,-0.4567,-6.8833,-2.1813,7.235
0.804000,0.0308,-6.9680,-2.5539,7.421
0.809000,0.4327,-7.0249,-2.7221,7.546
0.813000,0.8580,-7.0932,-2.6835,7.632
0.818000,1.2716,-7.1527,-2.3319,7.630
0.829000,1.7244,-7.1144,-1.8852,7.559
0.830000,2.0666,-7.0327,-1.4035,7.463
0.833000,2.2966,-6.9334,-1.0944,7.385
0.838000,2.3271,-6.8830,-1.0082,7.335
0.843000,2.2301,-6.9633,-1.1198,7.397
0.847000,1.8697,-7.0669,-1.4426,7.451
0.852000,1.5235,-7.2439,-1.8358,7.627
0.866000,1.0670,-7.3740,-2.1088,7.743
0.868000,0.3826,-7.4869,-2.4136,7.876
0.869000,-0.3488,-7.6676,-2.7598,8.157
0.875000,-1.1792,-7.8733,-3.2014,8.581
0.877000,-2.0364,-7.9773,-3.6773,9.017
0.882000,-2.7863,-7.9153,-4.1149,9.346
0.887000,-3.3064,-7.7765,-4.4132,9.533
0.891000,-3.7314,-7.4670,-4.4007,9.436
0.896000,-4.3389,-6.9056,-4.0330,9.098
0.901000,-4.8636,-6.1527,-4.1624,8.879
0.906000,-5.5296,-5.4449,-4.4394,8.940
0.911000,-6.2270,-4.8618,-4.5711,9.127
0.916000,-6.4218,-4.2053,-4.4295,8.863
0.925000,-5.5610,-3.4173,-4.2314,7.779
0.927000,-3.5206,-2.4194,-4.1231,5.937
0.930000,-0.6711,-0.9818,-4.2232,4.387
0.935000,2.7092,0.8029,-4.5823,5.384
0.959000,6.3684,2.5143,-5.0714,8.520
0.960000,9.8663,3.9077,-5.6131,12.005
0.961000,12.6613,4.8319,-5.8886,14.776
0.962000,14.3279,5.3756,-5.7370,16.343
0.963000,14.8760,5.8672,-4.9520,16.740
0.965000,14.6286,6.2638,-3.4573,16.284
0.976000,14.0890,6.5892,-1.3820,15.615
0.978000,13.5376,6.8245,0.8874,15.186
0.979000,13.1085,7.1462,2.9226,15.213
0.983000,12.6018,7.6031,4.6749,15.442
1.002000,12.1035,8.0962,6.0421,15.766
1.003000,11.5209,8.4443,7.0801,15.943
1.004000,10.6489,8.6989,7.8358,15.826
1.006000,9.4945,8.8739,8.2972,15.419
1.008000,8.2715,9.0079,8.4952,14.891
1.013000,7.3649,9.1259,8.2670,14.348
1.018000,6.9090,9.1643,7.5210,13.722
1.023000,6.9889,9.0685,6.4107,13.122
1.028000,6.6110,8.9581,5.5199,12.427
1.033000,5.9833,8.7664,4.6341,11.581
1.044000,5.5945,8.4630,3.4018,10.700
1.045000,5.3161,8.0317,2.0192,9.841
1.048000,4.9838,7.5112,0.6350,9.037
1.052000,4.4910,6.9231,-0.4678,8.265
1.070000,3.9243,6.2294,-1.3767,7.490
1.071000,3.2863,5.5787,-2.0258,6.784
1.072000,2.4483,4.8679,-2.4798,5.987
1.072000,1.1810,4.1220,-2.7597,5.099
1.096000,-0.3272,3.3730,-2.9911,4.520
1.097000,-1.9003,2.5580,-2.9582,4.348
1.098000,-3.5112,1.8175,-2.5430,4.701
1.099000,-4.8033,1.1428,-1.8193,5.262
1.099000,-5.7237,0.5210,-1.1079,5.853
1.101000,-6.3167,0.0766,-0.6190,6.347
1.108000,-6.7981,-0.4031,-0.3642,6.820
1.111000,-6.9675,-0.8438,-0.3609,7.028
1.116000,-6.8607,-1.3225,-0.3772,6.997
1.122000,-6.3056,-1.7390,-0.3589,6.551
1.126000,-5.9756,-2.2162,0.1266,6.375
1.131000,-5.8598,-2.7265,0.6971,6.501
1.136000,-5.6060,-3.2587,1.0885,6.575
1.142000,-5.4457,-3.9332,1.4105,6.864
1.145000,-5.3660,-4.5237,1.7196,7.226
1.150000,-5.1609,-5.1003,2.0149,7.530
1.171000,-4.9832,-5.5371,2.3655,7.816
1.172000,-4.9108,-5.9811,2.5864,8.160
1.173000,-4.8089,-6.5979,2.7141,8.604
1.174000,-4.7867,-7.1775,2.7348,9.050
1.175000,-5.1181,-7.7420,2.8938,9.722
1.180000,-5.5587,-8.2817,3.0257,10.423
1.184000,-6.1946,-8.8152,3.1652,11.229
1.194000,-7.1091,-9.3975,3.1266,12.191
1.195000,-8.3750,-9.9507,2.8619,13.317
1.199000,-9.7502,-10.4110,2.4522,14.473
1.220000,-11.0907,-10.8055,2.0667,15.622
1.221000,-11.9974,-11.0773,1.8186,16.430
1.222000,-12.5268,-11.3240,1.7815,16.980
1.224000,-12.7589,-11.4398,1.7625,17.227
1.225000,-12.7681,-11.5012,1.7200,17.270
1.228000,-12.6476,-11.3460,1.4901,17.056
1.233000,-12.5932,-11.1609,1.2550,16.874
1.238000,-12.5882,-10.8789,1.1182,16.675
1.242000,-12.3984,-10.3877,1.0189,16.207
1.247000,-12.0391,-9.7277,0.9156,15.505
1.253000,-11.6511,-8.8397,0.7294,14.643
1.259000,-11.3468,-7.7312,0.6759,13.747
1.261000,-10.9901,-6.2996,0.6041,12.682
1.267000,-10.5145,-4.6238,0.6259,11.503
1.289000,-9.9100,-2.8237,0.8791,10.342
1.290000,-9.1427,-0.9166,1.5670,9.321
1.291000,-8.3845,1.2669,2.7495,8.914
1.292000,-7.5037,3.6614,4.3122,9.397
1.293000,-6.2093,6.2643,6.1217,10.737
1.296000,-4.1454,8.6992,7.9595,12.499
1.301000,-1.3190,11.0053,9.7816,14.783
1.306000,2.2500,13.0491,11.1533,17.313
1.311000,6.1394,14.9638,11.9953,20.137
1.316000,9.6123,16.7199,12.3095,22.880
1.322000,12.2653,18.4075,12.2770,25.298
1.327000,14.5175,20.0679,12.0360,27.538
1.330000,16.3512,21.2466,11.6826,29.245
1.335000,17.7812,21.7962,11.3369,30.328
1.340000,18.8898,21.7483,11.1191,30.878
1.345000,19.6860,21.2242,10.7148,30.868
1.350000,20.1048,20.3000,10.1530,30.321
1.358000,20.0303,19.2840,9.3354,29.330
1.360000,19.5801,18.2749,8.4318,28.079
1.364000,19.0005,17.2762,7.3027,26.699
1.369000,18.3761,16.1944,6.2114,25.269
1.382000,17.7234,14.9014,5.1398,23.719
1.383000,16.9544,13.3072,4.0034,21.922
1.385000,15.9098,11.5618,2.8585,19.874
1.392000,14.5891,9.8324,1.7071,17.676
1.394000,13.0979,8.1137,0.6101,15.419
1.399000,11.4701,6.3665,-0.3888,13.124
1.404000,9.7656,4.6472,-1.2650,10.889
1.409000,8.1223,3.0694,-2.0589,8.924
1.413000,6.7031,1.6706,-2.7051,7.419
1.419000,5.6340,0.4693,-3.1345,6.464
1.426000,4.9501,-0.6062,-3.4314,6.054
1.428000,4.5067,-1.6256,-3.5711,5.975
1.433000,4.2224,-2.5322,-3.5600,6.076
1.453000,4.1087,-3.4344,-3.5007,6.398
1.455000,4.0845,-4.2832,-3.4953,6.874
1.455000,3.9733,-5.0623,-3.4976,7.324
1.456000,3.7021,-5.8752,-3.4074,7.735
1.459000,3.3815,-6.6385,-3.2384,8.124
1.462000,3.0447,-7.4766,-2.9904,8.609
1.467000,2.6787,-8.1941,-2.7441,9.047
1.473000,2.0006,-9.0060,-2.0678,9.454
1.477000,1.2443,-9.7907,-1.6053,9.999
1.482000,0.7338,-10.4862,-1.3736,10.601
1.487000,0.3263,-11.0784,-1.2128,11.149
1.496000,0.0464,-11.4628,-1.1891,11.524
1.498000,-0.1568,-11.8286,-0.9114,11.865
1.501000,-0.6773,-12.2864,-0.6535,12.322
1.521000,-1.1254,-12.7167,-0.6463,12.783
1.523000,-1.3207,-13.1267,-0.8560,13.221
1.524000,-1.4135,-13.4545,-1.2042,13.582
1.524000,-1.4611,-13.7669,-1.4746,13.923
1.525000,-1.4750,-14.1334,-1.7835,14.322
1.530000,-1.2780,-14.4055,-2.1993,14.628
1.535000,-0.9702,-14.6549,-2.6780,14.929
1.540000,-0.6650,-14.8890,-3.0916,15.221
1.545000,-0.3710,-15.0601,-3.2263,15.406
1.550000,-0.0250,-15.2421,-3.3822,15.613
1.557000,0.5454,-15.5022,-3.6578,15.937
1.560000,1.1551,-15.7614,-4.0662,16.318
1.565000,1.5363,-15.9243,-4.4359,16.602
1.569000,1.5713,-15.9793,-4.6670,16.721
1.575000,1.0052,-16.0103,-4.6375,16.699
1.580000,-0.0091,-16.1463,-4.3630,16.725
1.584000,-1.0411,-16.3800,-4.0133,16.897
1.595000,-1.9500,-16.6634,-3.7173,17.184
1.597000,-2.7575,-16.8770,-3.5591,17.467
1.598000,-3.2460,-16.9800,-3.4605,17.630
1.604000,-3.3838,-16.8053,-3.4902,17.494
1.625000,-3.3056,-16.5490,-3.5574,17.247
1.626000,-2.9874,-16.1395,-3.8132,16.851
1.627000,-2.4366,-15.5983,-4.3781,16.383
1.628000,-2.0559,-14.7939,-5.0647,15.771
1.629000,-2.0049,-13.7555,-5.7432,15.041
1.633000,-2.2476,-12.5504,-6.3720,14.254
1.638000,-2.9074,-11.6256,-6.7873,13.772
1.643000,-4.0681,-11.1046,-6.7120,13.598
1.648000,-5.3813,-10.6609,-6.1456,13.431
1.652000,-6.2857,-9.8963,-5.4927,12.947
1.657000,-6.0006,-8.7332,-5.4945,11.936
1.662000,-4.2586,-7.1991,-6.3554,10.505
1.667000,-1.1595,-5.2970,-7.8042,9.503
1.676000,2.8084,-2.9022,-9.3602,10.194
1.678000,7.1047,-0.0749,-10.6466,12.800
1.681000,11.1319,2.6242,-11.4396,16.176
1.686000,14.6156,4.6414,-11.2897,19.042
1.702000,17.1696,5.9241,-10.0032,20.735
1.704000,18.8109,7.0096,-7.6386,21.479
1.705000,19.8850,8.3249,-4.6427,22.052
1.708000,20.7382,9.8403,-1.4616,23.001
1.729000,21.9206,11.4870,1.3164,24.783
1.731000,23.4916,13.1403,3.4503,27.137
1.731000,25.1407,14.6849,4.7479,29.500
1.732000,26.4562,16.0097,5.3635,31.385
1.733000,26.8741,16.9827,5.5479,32.271
1.735000,26.3416,17.6228,5.5527,32.176
1.752000,24.8874,17.8300,5.4021,31.088
1.753000,22.6559,17.7859,5.1472,29.260
1.753000,19.9324,17.4563,4.8605,26.938
1.755000,16.9365,17.0729,4.2734,24.425
1.763000,14.1125,16.6523,3.2978,22.076
1.764000,11.6336,16.0656,2.1073,19.947
1.770000,9.6574,15.3509,0.9011,18.158
1.777000,7.9426,14.4931,-0.1426,16.527
1.779000,6.5384,13.5454,-0.9582,15.071
1.784000,5.2430,12.5850,-1.5753,13.724
1.790000,4.1157,11.6094,-2.0611,12.489
1.794000,3.1247,10.6571,-2.2198,11.325
1.799000,2.2363,9.6728,-1.9833,10.124
1.803000,1.2543,8.7399,-1.4175,8.943
1.812000,0.3202,7.8605,-0.7768,7.905
1.813000,-0.6735,6.9483,-0.0455,6.981
1.818000,-1.7345,6.0394,0.6062,6.313
1.843000,-2.7817,5.1818,1.1338,5.989
1.844000,-3.7560,4.4093,1.5862,6.005
1.844000,-4.5860,3.7245,1.9401,6.218
1.845000,-5.3294,3.0650,2.3383,6.578
1.845000,-5.8764,2.3903,2.8066,6.937
1.847000,-6.3255,1.6956,3.4457,7.400
1.852000,-6.6481,1.0788,4.1323,7.902
1.858000,-7.0576,0.4707,4.8132,8.556
1.862000,-7.4345,-0.0714,5.5091,9.253
1.867000,-7.8677,-0.6452,6.2303,10.056
1.878000,-8.2334,-1.2360,6.9790,10.864
1.880000,-8.4365,-1.7359,7.5960,11.484
1.882000,-8.5276,-2.1090,8.0967,11.947
1.886000,-8.3055,-2.5037,8.4461,12.107
1.908000,-7.8420,-2.9037,8.5161,11.935
1.909000,-7.4083,-3.2740,8.5389,11.769
1.910000,-6.9888,-3.6180,8.4767,11.567
1.911000,-6.6801,-3.8962,8.3467,11.379
1.912000,-6.5092,-4.1502,8.1353,11.215
1.916000,-6.4327,-4.3923,7.9775,11.150
1.921000,-6.3951,-4.6610,7.6758,11.025
1.926000,-6.3411,-4.8847,7.1928,10.761
1.930000,-6.2441,-5.0805,6.6103,10.416
1.936000,-6.2161,-5.3085,6.0184,10.151
1.945000,-6.3073,-5.5807,5.4977,10.057
1.947000,-6.5534,-5.8611,5.0086,10.119
1.950000,-6.8660,-6.0591,4.4090,10.163
1.954000,-7.2524,-6.3370,3.9201,10.398
1.973000,-7.7274,-6.7255,3.6094,10.862
1.975000,-8.3136,-7.1378,3.4775,11.496
1.976000,-8.9971,-7.5638,3.5518,12.279
1.976000,-9.7892,-7.8731,3.5039,13.042
1.979000,-10.5020,-8.1751,3.3237,13.718
1.984000,-11.0509,-8.4378,3.1686,14.260
1.989000,-11.4009,-8.7012,3.0334,14.659
1.994000,-11.4904,-8.9365,3.1013,14.883
1.999000,-11.4107,-9.1794,3.2479,15.000
2.003000,-11.0659,-9.2531,3.5431,14.854
2.011000,-10.5250,-9.1986,3.8545,14.500
2.013000,-9.8511,-9.1223,4.1811,14.062
2.018000,-9.2270,-9.0774,4.5474,13.719
2.039000,-8.7918,-9.0505,4.9919,13.569
2.040000,-8.7497,-8.8845,5.5856,13.663
2.041000,-8.9850,-8.6301,6.1724,13.903
2.042000,-9.4361,-8.2174,6.8665,14.273
2.043000,-9.9790,-7.7018,7.3781,14.606
2.047000,-10.5718,-7.0683,7.6186,14.825
2.052000,-11.4906,-6.2757,7.6191,15.148
2.057000,-12.7730,-4.9885,7.5117,15.635
2.062000,-14.2644,-3.0423,7.1903,16.261
2.067000,-15.4242,-0.2964,6.6285,16.791
2.072000,-15.5596,3.1246,5.5525,16.814
2.077000,-14.4213,6.9229,4.1938,16.537
2.081000,-11.7513,11.0585,3.0742,16.427
2.086000,-7.4330,15.5471,2.3511,17.392
2.091000,-2.1672,20.3269,1.7569,20.517
2.096000,3.9468,25.0685,1.1666,25.404
2.101000,10.3691,29.6045,0.5858,31.373
2.106000,16.1530,31.3472,0.3741,35.266
2.111000,21.9649,31.3429,0.9715,38.286
2.117000,26.7595,31.3235,2.5266,41.275
2.121000,30.4643,31.2855,4.6949,43.919
2.130000,32.7236,31.2268,7.2651,45.812
2.132000,33.2515,31.1472,9.9743,46.640
2.135000,32.8553,31.0477,12.3722,46.867
2.160000,31.5835,30.9310,14.4753,46.516
2.162000,29.7924,30.7983,16.3284,45.856
2.163000,27.9265,28.8294,17.3905,43.743
2.164000,26.0896,25.5712,17.2559,40.402
2.165000,24.4521,22.1460,15.7824,36.571
2.165000,23.2307,18.4309,13.3323,32.513
2.172000,22.2370,14.6644,10.2395,28.537
2.186000,21.1412,11.0595,6.7171,24.787
2.187000,20.0084,7.8185,3.1151,21.706
2.188000,18.5399,5.0141,-0.3442,19.209
2.189000,16.6955,2.6500,-3.3162,17.227
2.204000,14.8104,0.5933,-5.7979,15.916
2.205000,13.1052,-1.1560,-7.6928,15.240
2.206000,11.6953,-2.6263,-9.1804,15.098
2.221000,10.4486,-3.8828,-10.0970,15.040
2.222000,9.2275,-4.9862,-10.4218,14.786
2.224000,8.1273,-6.0582,-10.3046,14.455
2.225000,7.3048,-7.1027,-9.7782,14.122
2.238000,6.7112,-8.1525,-8.8423,13.773
2.239000,6.1339,-9.1470,-7.5745,13.367
2.239000,5.5313,-10.1119,-6.1346,13.057
2.254000,4.9209,-11.0054,-4.7079,12.942
2.255000,4.3773,-11.8337,-3.3860,13.064
2.256000,3.9316,-12.6196,-2.1056,13.385
2.257000,3.5931,-13.4098,-0.8654,13.910
2.263000,3.3056,-14.0501,0.3309,14.438
2.267000,3.1954,-14.5965,1.3262,15.001
2.272000,3.2255,-15.0907,1.9897,15.559
2.290000,3.3820,-15.5360,2.1323,16.042
2.291000,3.8445,-15.8492,1.9033,16.419
2.293000,4.5632,-16.0017,1.2325,16.685
2.293000,5.5766,-15.9051,0.2786,16.857
2.302000,6.6020,-15.7215,-0.8705,17.074
2.303000,7.3198,-15.6365,-1.9030,17.370
2.306000,7.7635,-15.5682,-2.7677,17.615
2.315000,7.9491,-15.7121,-3.1832,17.894
2.316000,7.5950,-15.9482,-3.0923,17.933
2.320000,6.8095,-16.0281,-2.6744,17.619
2.325000,5.8707,-16.1151,-2.1540,17.286
2.330000,5.1326,-16.1094,-1.7165,16.994
2.335000,4.2973,-16.3606,-1.2166,16.959
2.340000,3.2937,-16.8785,-1.5015,17.262
2.345000,2.5697,-17.3121,-1.9777,17.613
2.350000,2.2456,-17.1740,-2.0029,17.436
2.354000,1.9933,-16.9504,-1.7209,17.154
2.362000,2.1113,-16.8755,-1.7643,17.098
2.365000,2.4543,-16.8628,-2.2754,17.192
2.369000,2.9821,-16.7328,-3.0536,17.269
2.373000,3.4569,-16.5687,-3.6645,17.318
2.391000,3.8872,-16.3627,-3.9708,17.280
2.392000,4.3887,-16.2603,-4.1210,17.339
2.393000,4.7520,-16.2252,-4.2078,17.423
2.394000,4.9030,-16.1354,-4.2355,17.388
2.398000,4.8453,-15.9405,-4.2894,17.204
2.404000,4.7602,-15.6404,-4.3789,16.925
2.408000,4.7855,-15.3381,-4.4988,16.685
2.413000,5.1127,-14.9855,-4.5745,16.481
2.418000,5.6754,-14.5993,-4.6420,16.337
2.423000,6.2915,-14.1051,-4.5640,16.105
2.428000,6.5313,-13.5146,-4.0668,15.551
2.433000,6.1177,-13.0407,-3.3085,14.779
2.438000,4.8442,-12.7935,-2.6396,13.932
2.443000,2.8925,-12.5180,-2.0309,13.007
2.448000,1.2394,-11.6914,-1.5342,11.857
2.452000,0.6357,-10.3886,-1.5109,10.517
2.464000,1.2124,-8.8529,-2.4791,9.273
2.465000,3.0685,-6.8821,-4.2765,8.664
2.466000,5.9422,-4.6102,-6.1916,9.742
2.471000,9.1015,-2.2912,-7.6628,12.116
2.493000,11.5672,0.0189,-8.5627,14.392
2.494000,12.6600,2.2724,-8.6851,15.520
2.495000,12.8741,4.3810,-8.3276,15.946
2.496000,13.0399,6.1755,-7.8740,16.437
2.497000,13.4864,7.7449,-7.3479,17.201
2.501000,14.2456,9.1641,-6.8140,18.258
2.505000,15.2552,10.4289,-6.2831,19.518
2.511000,16.1289,11.8122,-5.7453,20.801
2.515000,16.8391,13.2704,-5.1246,22.044
2.520000,17.3586,14.4746,-4.2746,23.002
2.526000,17.6790,15.6227,-2.8133,23.760
2.531000,18.0028,16.7811,-0.6928,24.621
2.535000,18.7835,17.8602,1.9670,25.994
2.540000,19.7717,18.8278,4.7186,27.707
2.545000,20.5425,19.8472,7.2127,29.461
2.550000,21.2661,20.8295,9.2084,31.159
2.555000,21.7852,21.5436,10.7054,32.455
2.563000,21.8184,22.0259,11.7140,33.142
2.565000,21.2571,22.1362,12.2573,33.047
2.571000,19.8695,21.8444,12.4248,32.037
2.573000,17.8465,21.2085,12.2605,30.309
2.592000,15.3356,20.1447,11.8535,27.955
2.593000,12.6821,18.7073,11.0629,25.163
2.594000,9.9533,17.0657,10.0191,22.152
2.595000,7.2325,15.3303,8.7396,19.071
2.598000,4.5246,13.4873,7.1815,15.936
2.603000,1.9703,11.6502,5.5047,13.035
2.609000,-0.3661,9.8151,3.8490,10.549
2.613000,-2.4015,8.0734,2.2475,8.718
2.618000,-4.2097,6.5656,0.7672,7.837
2.623000,-5.6928,5.1836,-0.4730,7.714
2.633000,-6.9052,3.8518,-1.3603,8.023
2.635000,-8.1354,2.6400,-1.9035,8.762
2.637000,-9.3588,1.5774,-2.3645,9.781
2.642000,-10.4599,0.6404,-2.6739,10.815
