time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.704000,17.4632,-4.0753,10.6927,20.878
0.707000,18.1515,-3.6669,11.9725,22.051
0.711000,18.1852,-3.1840,13.3367,22.775
0.716000,17.8915,-2.5961,14.5706,23.220
0.721000,17.4135,-1.8558,15.5930,23.448
0.732000,17.0135,-0.8803,16.1873,23.500
0.733000,16.8512,0.0796,16.4185,23.527
0.736000,16.6516,1.0085,16.5832,23.522
0.742000,16.3206,1.9596,16.5038,23.293
0.745000,15.8332,2.9141,16.1481,22.802
0.750000,15.2287,3.7286,15.5071,22.052
0.755000,14.0279,4.6056,14.5672,20.741
0.784000,12.5277,5.3685,13.2270,18.993
0.784000,11.0449,5.9337,11.8323,17.239
0.786000,9.9069,6.4002,10.6172,15.869
0.787000,8.9710,6.9706,9.1830,14.608
0.788000,8.0603,7.5714,7.6744,13.461
0.789000,7.1131,8.0450,6.0394,12.320
0.790000,6.0463,8.3344,4.5465,11.256
0.794000,4.7836,8.3856,2.9668,10.100
0.799000,3.3318,8.1979,1.4742,8.971
0.803000,1.6023,7.7924,0.1623,7.957
0.811000,-0.3930,7.1565,-0.8766,7.221
0.816000,-2.7644,6.5440,-1.5079,7.262
0.818000,-5.2439,5.9569,-1.8278,8.144
0.851000,-7.5526,5.4047,-1.7946,9.459
0.852000,-9.5403,4.8917,-1.6884,10.853
0.852000,-11.0529,4.4723,-1.4463,12.011
0.853000,-12.2256,4.1157,-0.8508,12.928
0.853000,-13.2702,3.9810,0.0769,13.855
0.854000,-14.2065,4.1778,1.2828,14.864
0.854000,-14.5568,4.3771,2.3041,15.374
0.863000,-14.5277,4.7349,3.5222,15.681
0.865000,-14.0066,5.1861,4.6881,15.654
0.867000,-13.1644,5.5540,5.0692,15.161
0.871000,-12.2948,5.6583,5.0442,14.444
0.896000,-11.2572,5.7747,4.9929,13.602
0.897000,-9.9799,6.1428,4.8576,12.686
0.898000,-8.8904,6.5056,4.5336,11.913
0.898000,-8.3439,6.5304,3.9196,11.297
0.899000,-8.2535,6.2768,2.7564,10.729
0.901000,-8.6710,5.7901,1.5211,10.537
0.906000,-9.6769,5.1719,0.1567,10.973
0.912000,-11.0961,4.4997,-1.1040,12.025
0.916000,-12.6419,3.8189,-2.2363,13.394
0.921000,-14.0586,3.0920,-3.0728,14.719
0.927000,-14.9982,2.4197,-3.6070,15.614
0.930000,-15.5527,1.7829,-3.7863,16.106
0.935000,-15.8284,1.3984,-3.6052,16.294
0.963000,-15.7662,1.2266,-2.9126,16.080
0.964000,-15.2758,1.1633,-1.4358,15.387
0.964000,-14.1621,1.1106,0.2937,14.209
0.965000,-12.9276,1.1311,2.2164,13.165
0.966000,-11.8303,1.2489,4.1857,12.611
0.966000,-10.7093,1.4067,6.1329,12.421
0.970000,-9.3610,1.6190,8.0543,12.455
0.974000,-7.8059,1.8697,9.6375,12.542
0.979000,-6.4669,2.2121,10.6506,12.655
0.984000,-5.3045,2.7085,10.9957,12.505
0.989000,-4.4615,3.2268,10.4519,11.814
0.994000,-3.9924,3.7377,9.0381,10.564
0.999000,-3.7531,4.2070,7.0505,9.027
1.004000,-3.6801,4.9317,4.6302,7.701
1.012000,-3.1175,6.1171,2.4538,7.291
1.013000,-1.6899,7.8449,0.6955,8.055
1.018000,0.1485,10.0344,-0.0037,10.036
1.061000,2.0102,12.5705,0.9509,12.766
1.061000,4.9172,14.4822,2.7253,15.535
1.062000,8.6109,15.7502,4.9896,18.631
1.063000,12.8100,16.9331,7.2334,22.431
1.064000,17.4440,17.9854,9.1080,26.659
1.065000,21.9357,18.9702,10.2661,30.764
1.066000,25.5026,19.7623,10.9530,34.072
1.066000,27.5696,20.0884,11.1135,35.877
1.067000,28.3240,19.5652,10.6552,36.036
1.068000,28.0571,18.0085,9.3561,34.627
1.103000,27.1953,15.6180,7.4806,32.241
1.104000,25.8776,12.9678,5.5025,29.463
1.105000,24.4127,10.6347,3.8313,26.903
1.105000,23.0574,8.9517,2.5186,24.862
1.106000,21.9988,7.7030,1.5044,23.357
1.107000,20.9722,6.5359,0.5894,21.975
1.107000,20.2542,5.3166,-0.4514,20.945
1.108000,19.8598,4.2572,-1.3138,20.353
1.139000,18.8931,3.3144,-1.6176,19.250
1.140000,17.5351,2.2700,-1.3258,17.731
1.141000,16.0917,1.2033,-0.6062,16.148
1.142000,15.0288,0.1253,0.1220,15.030
1.143000,14.2722,-1.0135,0.7808,14.329
1.143000,13.5391,-2.2734,1.2873,13.789
1.144000,12.6794,-3.6389,1.7585,13.308
1.145000,11.6636,-5.1101,2.1602,12.916
1.150000,10.5705,-6.6246,2.4146,12.706
1.155000,9.4533,-8.0980,2.4483,12.686
1.160000,8.3896,-9.5326,2.1912,12.886
1.165000,7.3384,-10.9285,1.7082,13.274
1.170000,6.3150,-12.1489,1.2013,13.745
1.178000,5.2337,-13.2073,0.5592,14.218
1.179000,3.9901,-14.1342,-0.1640,14.688
1.184000,2.6836,-14.8789,-0.9602,15.149
1.189000,1.4870,-15.5890,-1.7928,15.762
1.216000,0.4500,-16.2639,-2.4923,16.460
1.216000,-0.4409,-16.9665,-3.0191,17.239
1.217000,-1.3027,-17.5891,-3.2196,17.929
1.218000,-2.3037,-18.2372,-3.0076,18.627
1.219000,-3.2165,-18.8390,-2.5511,19.281
1.219000,-3.7738,-19.5497,-1.9330,20.004
1.223000,-3.9645,-20.2837,-1.2420,20.705
1.229000,-3.7877,-20.9720,-0.4756,21.317
1.233000,-3.4191,-21.4243,0.3722,21.699
1.238000,-2.9997,-21.7116,1.1186,21.946
1.246000,-2.8213,-21.9951,1.6506,22.237
1.248000,-2.8454,-22.2090,1.9565,22.476
1.253000,-3.0018,-22.3250,2.0681,22.621
1.284000,-3.2328,-22.4416,1.9578,22.758
1.285000,-3.4191,-22.5851,1.6769,22.904
1.286000,-3.6158,-22.6812,1.1681,22.997
1.287000,-3.8069,-22.5985,0.5533,22.924
1.288000,-3.8379,-22.3989,-0.1402,22.726
1.288000,-3.6806,-22.1443,-1.1004,22.475
1.289000,-3.4470,-21.9182,-2.1815,22.295
1.292000,-3.1624,-21.5629,-3.2452,22.034
1.297000,-2.9195,-21.1452,-4.0907,21.734
1.301000,-2.7884,-20.6966,-4.6310,21.391
1.306000,-2.6199,-20.2196,-4.8118,20.949
1.311000,-2.5112,-19.7288,-4.7758,20.453
1.316000,-2.2904,-19.1929,-4.6598,19.883
1.321000,-1.9834,-18.5717,-4.4976,19.211
1.326000,-1.8754,-17.8578,-4.2673,18.456
1.331000,-1.7762,-17.1210,-4.1433,17.705
1.336000,-1.5013,-16.4666,-4.2410,17.070
1.343000,-0.9840,-15.8370,-4.4086,16.469
1.346000,-0.1953,-15.2106,-4.7327,15.931
1.350000,0.6628,-14.4695,-5.2235,15.398
1.395000,0.5497,-14.4028,-5.1662,15.311
1.397000,1.4829,-13.5332,-5.6702,14.748
1.398000,2.5363,-12.6562,-6.2904,14.359
1.399000,4.6224,-10.6268,-6.7524,13.412
1.399000,4.9465,-9.5200,-7.2086,12.925
1.400000,4.8959,-8.4106,-7.9441,12.563
1.401000,4.1653,-7.4783,-8.6424,12.164
1.402000,2.8953,-6.6064,-9.2726,11.748
1.403000,2.0392,-5.5213,-9.6667,11.318
1.403000,2.1494,-4.0144,-9.8366,10.839
1.407000,3.2327,-1.9755,-9.6560,10.373
1.422000,4.9454,0.4796,-9.3503,10.588
1.423000,7.0455,3.0868,-8.9215,11.780
1.423000,9.6123,5.5947,-8.6301,14.077
1.424000,12.6121,7.7460,-8.2962,16.967
1.433000,15.3990,9.6145,-7.8292,19.770
1.434000,17.8484,11.3525,-7.1687,22.335
1.438000,20.5640,13.2893,-6.1810,25.253
1.444000,23.8955,15.4584,-4.9554,28.888
1.448000,27.5474,17.5165,-3.7056,32.855
1.453000,30.8751,19.2859,-2.7052,36.504
1.458000,32.1865,20.5172,-1.8999,38.217
1.463000,32.0419,21.0327,-1.2422,38.348
1.467000,31.9223,20.9113,-0.6150,38.167
1.472000,29.2131,20.1864,0.2294,35.510
1.482000,25.3523,19.0506,1.1773,31.734
1.483000,21.1738,17.6283,2.0209,27.626
1.487000,17.2560,15.9730,2.5050,23.647
1.491000,13.6962,14.3772,2.7456,20.046
1.498000,10.5524,13.1531,2.9117,17.112
1.501000,7.9221,12.0404,3.0232,14.727
1.506000,5.8029,11.0119,3.0120,12.807
1.530000,4.1787,10.0517,2.8125,11.243
1.531000,2.9982,9.1095,2.5360,9.920
1.532000,2.0653,8.2418,2.2025,8.777
1.533000,1.0433,7.4192,2.0498,7.768
1.533000,0.0956,6.6073,2.1262,6.942
1.536000,-0.9063,5.7986,2.2924,6.301
1.541000,-2.0140,4.9544,2.4873,5.898
1.550000,-3.1463,4.1224,2.7284,5.860
1.551000,-4.0971,3.4177,3.0988,6.170
1.555000,-5.1220,2.8015,3.6040,6.861
1.588000,-6.0056,2.2786,4.2134,7.682
1.589000,-6.6885,1.8226,4.7954,8.429
1.590000,-7.3166,1.4406,5.3663,9.187
1.591000,-7.9068,1.0654,5.9423,9.948
1.592000,-8.5002,0.7089,6.5004,10.724
1.593000,-9.0040,0.3256,6.9244,11.363
1.594000,-9.3521,-0.1126,7.2135,11.811
1.595000,-9.6121,-0.4671,7.5003,12.201
1.602000,-9.8272,-0.8501,7.7399,12.538
1.604000,-10.0713,-1.2140,7.9468,12.886
1.633000,-10.1866,-1.4706,8.0878,13.090
1.634000,-10.0200,-1.7158,8.3280,13.142
1.635000,-9.4975,-1.9094,8.5241,12.904
1.636000,-8.8885,-2.0860,8.7579,12.651
1.636000,-8.6371,-2.1942,9.0356,12.691
1.637000,-8.7395,-2.3263,9.3013,12.973
1.637000,-9.1926,-2.5471,9.5099,13.470
1.663000,-9.8312,-2.7988,9.7408,14.120
1.664000,-10.4377,-3.0446,9.9567,14.743
1.665000,-10.7649,-3.2186,10.1033,15.110
1.665000,-11.1295,-3.3150,10.1538,15.426
1.666000,-11.4320,-3.3210,10.1194,15.624
1.667000,-11.5749,-3.3323,9.9612,15.630
1.672000,-11.6282,-3.2459,9.7209,15.500
1.677000,-11.5554,-3.1300,9.5221,15.297
1.682000,-11.5908,-3.0949,9.3138,15.188
1.687000,-11.6719,-3.0569,9.2320,15.192
1.692000,-11.6003,-3.0185,9.2952,15.168
1.697000,-11.3668,-2.9453,9.3941,15.038
1.701000,-10.6794,-2.8070,9.4308,14.521
1.706000,-9.6140,-2.6255,9.3946,13.696
1.729000,-8.5805,-2.4048,9.2057,12.812
1.730000,-7.7087,-2.2776,9.0965,12.139
1.731000,-7.2004,-2.1582,9.0831,11.790
1.731000,-6.9131,-2.1071,9.0584,11.588
1.732000,-6.4476,-2.0682,8.9196,11.199
1.736000,-5.9686,-1.9315,8.5756,10.625
1.740000,-5.5043,-1.6849,8.1573,9.984
1.747000,-5.2055,-1.3161,7.5857,9.294
1.750000,-5.3656,-0.5743,6.9575,8.805
1.755000,-5.5605,0.5805,6.1598,8.319
1.775000,-4.7220,2.3912,5.2106,7.427
1.776000,-2.2625,4.6882,4.2636,6.729
1.777000,0.7886,7.4458,3.5850,8.301
1.778000,3.3706,10.8389,3.3569,11.837
1.780000,5.6652,14.7460,3.5256,16.185
1.785000,7.7286,18.9945,3.7757,20.851
1.789000,9.4489,23.3510,4.2120,25.540
1.798000,11.0283,27.4090,4.6561,29.909
1.799000,12.7893,30.7013,4.9783,33.629
1.804000,15.2985,31.2630,4.6968,35.121
1.808000,18.3719,31.1298,3.8198,36.348
1.827000,21.2015,30.9933,2.6204,37.642
1.828000,23.1937,30.8502,1.6152,38.630
1.828000,24.5807,30.6975,0.9105,39.337
1.829000,25.8660,30.5378,0.2514,40.021
1.833000,27.2732,29.7615,-0.6303,40.373
1.838000,28.1088,26.0808,-1.6910,38.382
1.853000,27.5715,22.5346,-2.7999,35.719
1.854000,25.9230,19.2709,-3.8365,32.528
1.855000,23.6726,16.0889,-4.7917,29.021
1.857000,21.1320,12.9984,-5.6179,25.438
1.868000,18.4764,10.0679,-6.2782,21.958
1.869000,16.1178,7.4643,-6.7748,19.010
1.872000,14.1701,5.0240,-7.0836,16.620
1.878000,12.7761,2.7592,-7.1332,14.890
1.882000,11.7615,0.6594,-6.8415,13.623
1.887000,10.9789,-1.2574,-6.2352,12.688
1.891000,10.2555,-3.1164,-5.3556,11.982
1.897000,9.5297,-4.8418,-4.2065,11.487
1.902000,8.8807,-6.4561,-2.8052,11.332
1.906000,8.2852,-7.9597,-1.2913,11.562
1.914000,7.8379,-9.3267,0.3924,12.189
1.916000,7.6199,-10.5912,1.9498,13.192
1.921000,7.6184,-11.7707,3.2623,14.396
1.925000,7.6384,-12.8183,4.4176,15.562
1.954000,7.4057,-13.7372,5.3196,16.488
1.956000,6.9837,-14.4947,5.8027,17.104
1.957000,6.3852,-15.0078,5.7833,17.305
1.958000,5.4971,-15.3273,5.2915,17.121
1.959000,4.6265,-15.6424,4.5919,16.946
1.961000,4.0915,-15.9581,3.5770,16.858
1.962000,3.8781,-16.1981,2.4893,16.841
1.967000,3.8034,-16.3747,1.3029,16.861
1.970000,4.1079,-16.4499,0.1247,16.956
1.975000,4.6418,-16.4458,-1.0758,17.122
1.979000,5.3170,-16.4083,-2.1577,17.383
1.984000,5.9293,-16.4048,-3.1371,17.723
1.989000,6.1555,-16.5167,-3.8119,18.034
1.994000,6.0085,-16.8924,-4.1888,18.412
1.999000,5.6658,-17.1399,-4.4099,18.583
2.003000,5.3161,-17.6608,-4.3805,18.957
2.008000,4.7882,-18.2613,-4.0119,19.300
2.016000,4.0227,-18.8859,-3.3954,19.606
2.019000,3.0129,-19.6180,-2.5116,20.006
2.023000,1.8654,-20.3616,-1.6839,20.516
2.031000,0.9729,-21.1331,-1.0004,21.179
2.043000,0.3799,-21.7460,-0.3137,21.752
2.044000,0.0576,-22.1597,0.3770,22.163
2.045000,-0.1228,-22.4579,0.9656,22.479
2.048000,-0.2229,-22.6669,1.2720,22.704
2.052000,-0.2410,-22.8634,1.2722,22.900
2.057000,0.0239,-22.8729,0.9686,22.893
2.062000,0.2250,-22.6119,0.4531,22.618
2.067000,0.4604,-22.1929,-0.2789,22.199
2.072000,0.9775,-21.7472,-1.1499,21.799
2.078000,1.6841,-21.1335,-1.9588,21.291
2.081000,2.5379,-20.2537,-2.7277,20.594
2.087000,3.4510,-19.1460,-3.4978,19.766
2.092000,4.2085,-17.8367,-4.3012,18.824
2.097000,4.8070,-16.2805,-5.1008,17.725
2.101000,5.1902,-14.4104,-5.8684,16.402
2.106000,5.5309,-12.2650,-6.5737,14.974
2.112000,6.0343,-10.1096,-6.9223,13.658
2.117000,6.8049,-7.8699,-6.8550,12.459
2.121000,8.4100,-5.4667,-6.6546,12.037
2.126000,10.5526,-2.8379,-6.2806,12.604
2.130000,12.1949,0.2401,-5.8695,13.536
2.136000,12.7041,3.3325,-5.2974,14.162
2.141000,12.1540,5.9484,-4.1056,14.141
2.152000,11.0149,7.9208,-2.5173,13.799
2.153000,9.4966,10.0175,-1.3020,13.865
2.155000,7.9153,12.8657,-0.5298,15.115
2.159000,7.0451,16.4633,0.1477,17.908
2.189000,7.7384,19.9709,0.3343,21.420
2.190000,10.2306,22.3758,-0.4920,24.609
2.191000,13.8661,23.6730,-2.3208,27.533
2.192000,16.9295,24.4886,-4.4150,30.096
2.193000,18.9696,25.1652,-6.4379,32.165
2.193000,20.3758,25.9227,-7.7996,33.882
2.194000,21.2941,26.6993,-8.3914,35.167
2.199000,21.9173,27.0501,-8.4775,35.832
2.204000,21.9388,26.7994,-8.2404,35.601
2.209000,21.2298,25.9665,-7.5413,34.378
2.213000,19.3278,24.7198,-6.2580,31.997
2.218000,16.7191,22.9612,-4.5930,28.772
2.223000,13.9991,20.7383,-2.8387,25.182
2.233000,11.4000,18.3387,-1.2239,21.628
2.234000,9.1099,15.8100,0.2797,18.249
2.238000,7.1239,13.2544,1.9127,15.169
2.242000,5.2541,10.8164,3.3854,12.492
2.270000,3.3988,8.5422,4.7341,10.341
2.272000,1.7285,6.4875,5.6306,8.762
2.273000,0.1228,4.6956,6.2420,7.812
2.273000,-1.3478,3.1502,6.5066,7.354
2.274000,-2.7134,1.6938,6.2973,7.063
2.275000,-3.8489,0.4371,5.7148,6.904
2.283000,-4.5454,-0.5097,5.0832,6.838
2.284000,-4.8467,-1.2613,4.2233,6.551
2.286000,-5.0056,-1.8593,3.4114,6.336
2.291000,-5.3316,-2.4004,2.8488,6.504
2.317000,-5.8261,-2.9117,2.4830,6.970
2.318000,-6.3237,-3.4197,2.2853,7.544
2.318000,-6.9537,-3.9344,2.2880,8.311
2.319000,-7.7209,-4.5061,2.4048,9.257
2.319000,-8.6379,-5.0296,2.6628,10.344
2.326000,-9.5053,-5.4782,3.1437,11.412
2.327000,-10.2409,-5.8872,3.7286,12.387
2.361000,-10.9131,-6.2344,4.2334,13.262
2.363000,-11.3152,-6.5455,4.6901,13.888
2.364000,-11.5221,-6.8705,5.0784,14.344
2.365000,-11.5762,-7.0924,5.4854,14.642
2.366000,-11.5135,-7.2616,5.8312,14.809
2.366000,-11.4119,-7.4571,6.1308,14.947
2.367000,-11.2991,-7.6747,6.4018,15.085
2.368000,-11.1665,-7.8579,6.6801,15.201
2.370000,-11.1345,-8.0098,6.9830,15.391
2.376000,-11.0173,-8.0881,7.2366,15.465
2.410000,-10.5638,-8.0862,7.4584,15.252
2.412000,-9.8535,-8.1391,7.6032,14.871
2.413000,-9.1524,-8.4512,7.7856,14.690
2.414000,-8.5684,-8.9040,7.9764,14.708
2.414000,-8.4201,-9.4124,8.3012,15.113
2.415000,-8.6134,-9.8908,8.7303,15.756
2.416000,-9.0982,-10.3484,9.3399,16.646
2.416000,-9.8205,-10.7485,9.9390,17.628
2.418000,-10.5881,-11.1880,10.4251,18.600
2.423000,-11.4602,-11.5390,10.9658,19.615
2.429000,-12.1537,-11.7863,11.4034,20.412
2.433000,-12.7717,-11.9095,11.6377,20.985
2.438000,-13.2589,-11.8789,11.3942,21.136
2.443000,-13.4976,-11.6578,10.8862,20.895
2.447000,-13.4200,-11.2293,10.1574,20.233
2.453000,-12.8374,-10.5314,9.3014,19.032
2.457000,-11.8795,-9.6052,8.3787,17.424
2.468000,-10.6847,-8.4250,7.4806,15.528
2.470000,-9.2522,-7.1114,6.5159,13.365
2.472000,-7.8648,-5.4646,5.6525,11.121
2.477000,-6.8481,-3.5911,5.0617,9.242
2.516000,-6.2656,-1.3914,4.7623,7.992
2.517000,-5.9451,1.4977,4.7579,7.761
2.517000,-5.4164,4.9969,5.1813,9.008
2.518000,-4.9000,8.8975,6.0835,11.840
2.519000,-4.6688,13.0895,7.4299,15.759
2.520000,-4.7110,17.6816,8.8077,20.308
2.520000,-4.1101,22.7281,9.5780,25.004
2.521000,-1.4876,27.5819,9.6398,29.256
2.522000,3.2755,30.7286,8.8979,32.158
2.558000,8.8824,30.6924,7.6728,32.860
2.558000,14.1862,30.6532,6.4667,34.390
2.559000,18.9195,30.6063,5.4062,36.386
2.560000,22.8412,30.5475,4.0903,38.361
2.562000,25.5680,30.4749,2.9248,39.887
2.563000,26.9477,30.3900,1.8751,40.660
2.564000,27.4688,30.2957,0.5481,40.898
2.565000,27.7734,30.1967,-1.4235,41.052
2.565000,27.7982,30.0958,-3.6165,41.129
2.585000,27.8993,29.9940,-5.6306,41.349
2.586000,28.5463,29.2682,-8.1921,41.697
2.587000,28.3876,26.1204,-10.4968,39.979
2.588000,27.2043,22.7219,-11.3048,37.204
2.589000,25.0116,19.1409,-10.6527,33.248
2.594000,22.1430,15.5857,-8.8252,28.480
2.599000,19.9628,12.1246,-7.2556,24.457
2.604000,18.2281,9.0814,-5.6096,21.124
2.608000,16.8601,6.3762,-3.6939,18.400
2.616000,15.9074,4.0431,-1.8231,16.514
2.618000,15.2343,1.9409,-0.2323,15.359
2.623000,14.6709,0.0575,0.9671,14.703
2.628000,14.0841,-1.5582,1.9887,14.309
2.644000,13.4887,-3.0118,2.8259,14.107
2.645000,13.1948,-4.3186,3.3730,14.287
2.646000,13.1491,-5.5583,3.6939,14.746
2.648000,13.3843,-6.7270,3.8251,15.460
2.652000,13.7703,-7.8206,3.6565,16.253
2.658000,14.0594,-8.7467,3.3552,16.895
2.664000,13.7737,-9.6396,3.2167,17.117
2.667000,13.5959,-10.5641,2.7741,17.440
2.672000,13.2842,-11.4203,2.1674,17.652
