time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.553000,11.5742,-20.1595,10.3048,25.427
0.553000,9.9327,-20.9419,9.8345,25.178
0.554000,8.4225,-21.6759,9.0695,24.961
0.555000,7.7515,-22.4765,8.0027,25.086
0.555000,7.9746,-23.3218,6.6307,25.524
0.556000,8.6385,-24.1117,5.1301,26.121
0.556000,9.7680,-24.7103,3.5040,26.801
0.557000,11.1761,-25.2199,1.9470,27.654
0.558000,13.0091,-25.7030,0.8297,28.820
0.558000,15.1516,-26.2883,0.1483,30.343
0.559000,17.7634,-26.8242,-0.1810,32.173
0.565000,20.8261,-26.9526,-0.3620,34.063
0.569000,24.1994,-26.6767,-0.6314,36.023
0.574000,27.6511,-25.9954,-1.1482,37.969
0.579000,31.4998,-24.7304,-1.9704,40.096
0.583000,35.2536,-22.5734,-3.1208,41.978
0.589000,35.5741,-20.0897,-4.4482,41.096
0.597000,35.8914,-17.1185,-5.7752,40.182
0.598000,36.1955,-14.1058,-6.7172,39.423
0.603000,36.4785,-11.0055,-7.0634,38.752
0.608000,36.7328,-7.4769,-6.9073,38.117
0.613000,36.9561,-3.4310,-6.4467,37.671
0.617000,37.1414,0.7066,-5.9060,37.615
0.623000,37.2859,4.3478,-5.4606,37.934
0.667000,37.3910,6.9799,-4.8301,38.342
0.668000,37.4615,8.2626,-4.0725,38.577
0.669000,37.5052,8.0103,-3.5386,38.514
0.669000,37.5272,7.2812,-3.1677,38.358
0.670000,37.5303,6.6497,-2.8227,38.219
0.671000,37.5139,6.1288,-2.6289,38.102
0.671000,34.9337,5.6994,-2.9439,35.518
0.672000,30.2070,5.2228,-3.9153,30.904
0.672000,24.5298,4.7478,-5.2129,25.523
0.673000,18.8311,4.2951,-6.1690,20.276
0.677000,14.7397,3.7357,-5.9260,16.320
0.681000,9.9233,2.7924,-5.9412,11.898
0.686000,4.3352,2.4780,-6.6180,8.291
0.695000,0.6110,3.1711,-6.5137,7.270
0.697000,-2.5251,3.6716,-5.9151,7.406
0.700000,-6.2508,3.9515,-5.1749,9.026
0.705000,-10.4030,3.7924,-4.9664,12.136
0.764000,-12.3642,2.5002,-3.8299,13.183
0.765000,-12.3604,0.1034,-1.1109,12.411
0.766000,-13.3893,-2.5826,2.3523,13.838
0.766000,-14.3676,-5.1113,6.6303,16.629
0.767000,-13.8833,-7.2637,11.3862,19.369
0.768000,-12.3515,-9.0896,16.3524,22.418
0.768000,-9.7862,-11.1314,21.7305,26.304
0.769000,-5.6493,-13.1241,27.3639,30.870
0.770000,-0.6426,-14.3021,32.8741,35.856
0.770000,4.7647,-14.4135,38.5271,41.410
0.771000,10.4847,-13.3394,44.6967,47.809
0.772000,16.8234,-11.2873,46.5348,50.754
0.772000,23.7181,-8.3182,46.6657,53.004
0.773000,31.7267,-4.1186,46.7449,56.645
0.817000,37.2445,1.4096,46.7652,59.801
0.818000,37.1247,6.7184,46.7213,60.052
0.819000,37.0163,10.6122,46.6089,60.458
0.820000,36.9218,12.3404,46.4268,60.588
0.820000,36.8437,11.6465,46.1770,60.211
0.821000,36.7849,9.1523,44.5117,58.465
0.822000,36.4680,6.1510,34.7229,50.729
0.822000,24.4955,3.4715,26.3308,36.130
0.823000,13.0429,1.5173,20.1229,24.028
0.823000,3.7589,0.4489,16.1658,16.603
0.828000,-2.7574,-0.0275,13.7806,14.054
0.832000,-6.5493,-0.6492,12.0652,13.743
0.837000,-8.3694,-1.2090,10.3458,13.362
0.845000,-8.9550,-1.3335,7.9057,12.020
0.846000,-8.8262,-0.9218,4.6163,10.003
0.851000,-8.4285,0.0890,1.2445,8.520
0.857000,-7.8119,1.3602,-1.9296,8.161
0.903000,-6.9770,2.6323,-4.9956,8.976
0.904000,-6.0347,3.8903,-7.9962,10.747
0.904000,-4.9175,5.1496,-10.6316,12.796
0.905000,-3.5467,6.3361,-12.6390,14.576
0.906000,-1.8301,7.4208,-13.8835,15.848
0.906000,0.1505,8.4130,-14.5133,16.776
0.907000,2.3634,9.1600,-14.6251,17.418
0.908000,5.1305,9.4747,-14.2561,17.870
0.908000,8.2033,9.2071,-13.9434,18.614
0.909000,11.2359,8.6408,-13.8204,19.797
0.913000,14.7156,7.9086,-13.8455,21.698
0.960000,18.9325,7.2572,-14.2744,24.796
0.961000,23.5950,6.3565,-15.5820,28.982
0.962000,28.5692,4.2911,-17.4335,33.742
0.963000,33.9006,0.9154,-18.3504,38.559
0.963000,35.6598,-3.3443,-17.0336,39.660
0.964000,35.6301,-7.6513,-12.5255,38.535
0.964000,35.5854,-11.6814,-4.0077,37.667
0.965000,35.5119,-15.7840,8.8451,39.856
0.966000,35.4021,-19.3385,24.7040,47.303
0.966000,35.2552,-21.6408,39.8168,57.416
0.967000,35.0762,-23.2531,39.8674,57.969
0.971000,34.8696,-26.4615,39.8090,59.168
1.014000,34.6360,-30.5305,39.6176,60.838
1.016000,34.3446,-30.6191,39.2082,60.451
1.017000,26.3782,-30.8344,38.6069,56.009
1.017000,6.0776,-31.1766,-26.2310,41.194
1.018000,32.9244,-31.5263,-40.4933,60.972
1.019000,32.4458,-31.9015,-31.3403,55.251
1.019000,31.9597,-32.3214,-17.7284,48.789
1.020000,31.5055,-32.7607,-4.6211,45.686
1.020000,31.1152,-33.1922,7.0880,46.045
1.021000,29.4686,-33.6106,14.9770,47.142
1.022000,30.5256,-34.0193,18.7558,49.406
1.027000,30.3006,-34.4280,21.4712,50.640
1.071000,30.1046,-34.8591,24.8373,52.329
1.072000,29.9287,-35.3253,27.8560,54.033
1.072000,29.7650,-35.8400,29.5198,55.153
1.073000,29.6095,-36.4103,27.9094,54.602
1.074000,29.4623,-37.0340,23.0393,52.634
1.074000,25.7763,-37.7148,17.3238,48.856
1.075000,19.3926,-38.4359,13.1215,45.006
1.075000,12.4703,-39.1796,11.2133,42.618
1.076000,5.9946,-39.9265,11.1582,41.888
1.077000,0.4098,-40.6541,11.5828,42.274
1.084000,-4.7795,-41.3566,12.3262,43.418
1.086000,-9.1089,-42.0162,12.3236,44.724
1.090000,-12.0723,-42.6219,11.4340,45.750
1.142000,-12.8355,-43.1661,10.1752,46.169
1.143000,-11.9870,-43.6438,9.4906,46.244
1.144000,-9.8641,-44.0640,9.6140,46.167
1.144000,-6.8372,-44.4302,9.8923,46.029
1.145000,-3.6398,-44.7518,10.2600,46.057
1.146000,-0.2882,-44.2334,11.0451,45.592
1.146000,3.3025,-42.6065,12.2870,44.466
1.147000,7.0510,-41.4874,13.7739,44.279
1.147000,10.6791,-41.6348,14.9173,45.498
1.148000,13.1481,-43.2190,15.7783,47.851
1.148000,13.8186,-45.4217,16.8566,50.381
1.149000,12.5828,-46.5859,18.3248,51.618
1.156000,10.1964,-46.8455,19.3938,51.716
1.210000,7.4451,-47.0943,19.9191,51.673
1.211000,3.3995,-47.3231,20.0919,51.524
1.212000,-3.6490,-47.5230,20.8491,52.023
1.212000,-11.6461,-47.6847,22.6504,54.060
1.213000,-17.9034,-47.8050,24.2722,56.524
1.214000,-21.1975,-47.8811,25.2308,58.125
1.214000,-21.7852,-47.9162,25.4752,58.477
1.215000,-21.3648,-47.9157,25.3120,58.250
1.216000,-20.2263,-47.8861,24.3268,57.393
1.216000,-19.2621,-47.8345,22.8810,56.416
1.217000,-18.4724,-47.7674,21.7917,55.658
1.218000,-17.9718,-47.6908,21.7018,55.393
1.218000,-17.9695,-47.6084,22.4663,55.626
1.224000,-18.5835,-47.5220,23.7216,56.271
1.238000,-20.2733,-47.4314,25.0190,57.330
1.239000,-23.0164,-47.3359,26.4759,58.919
1.240000,-25.4968,-47.2334,28.2783,60.669
1.242000,-26.9283,-47.1201,29.8425,61.936
1.257000,-27.6219,-46.9897,30.5749,62.497
1.258000,-27.4974,-46.8350,30.1797,62.132
1.258000,-26.4170,-46.6465,29.0062,60.952
1.262000,-23.9853,-46.4158,27.0948,58.854
1.266000,-20.5692,-46.1338,24.5364,56.156
1.271000,-16.4343,-45.7942,21.5226,53.202
1.320000,-11.9458,-45.3868,18.2527,50.357
1.321000,-7.7005,-44.9093,15.2872,48.061
1.321000,-2.1612,-44.3595,12.6163,46.169
1.322000,4.6159,-43.7372,10.0226,45.108
1.322000,11.6103,-43.0456,6.5960,45.069
1.323000,18.0605,-42.2987,2.3029,46.051
1.323000,22.8625,-41.5014,-1.0642,47.394
1.324000,27.5993,-40.6732,-2.7386,49.229
1.325000,31.7653,-39.8278,-4.3420,51.129
1.325000,31.4255,-38.9795,-7.5870,50.641
1.326000,31.2109,-38.1503,-12.2246,50.784
1.330000,31.1186,-37.3468,-15.8471,51.130
1.334000,31.1379,-36.5898,-17.0996,50.998
1.340000,31.2467,-35.8946,-15.2857,49.984
1.344000,31.4159,-35.2784,-11.9880,48.736
1.349000,31.6066,-34.7665,-7.4727,47.577
1.354000,31.7849,-34.3701,-0.5837,46.818
1.365000,31.9296,-34.0900,6.9612,47.224
1.367000,32.0454,-33.9047,15.8027,49.256
1.369000,32.1564,-33.7818,24.9288,52.884
1.374000,32.2946,-33.6840,32.2992,56.752
1.435000,32.4910,-33.5741,36.7874,59.466
1.437000,32.7534,-33.4257,36.1853,59.156
1.437000,33.0679,-33.2241,29.7774,55.534
1.438000,33.4068,-29.2943,20.2960,48.848
1.439000,33.7353,-23.4147,9.6762,42.189
1.440000,34.0294,-18.0403,-0.4575,38.518
1.440000,34.2684,-13.2096,-9.8115,38.014
1.441000,34.4480,-9.0399,-18.7605,40.253
1.442000,34.5760,-4.8744,-26.1187,43.606
1.443000,33.5401,-1.2811,-31.5257,46.048
1.443000,31.1582,1.1655,-35.0132,46.884
1.444000,28.6580,2.3613,-36.1594,46.199
1.445000,26.0949,2.6225,-35.5272,44.159
1.445000,22.7937,2.3463,-32.7675,39.985
1.451000,18.7670,1.9036,-28.2986,34.009
1.452000,15.1956,1.3937,-22.9347,27.547
1.456000,12.2735,0.6264,-17.5172,21.398
1.461000,8.8951,0.1242,-12.1544,15.062
1.466000,5.1588,0.2349,-7.1945,8.856
1.471000,1.6949,0.5176,-3.9844,4.361
1.481000,-0.7859,0.4121,-2.6461,2.791
1.482000,-1.8066,-0.2119,-2.8050,3.343
1.485000,-1.7721,-0.6224,-3.3460,3.837
1.490000,-1.4997,-0.6028,-3.5194,3.873
1.538000,-1.2356,-0.5253,-3.1365,3.412
1.539000,-0.8397,-0.8190,-2.2059,2.498
1.539000,-0.3402,-1.5841,-0.7043,1.767
1.540000,0.0729,-2.6410,1.2893,2.940
1.540000,0.4502,-3.7112,3.9867,5.465
1.541000,1.0843,-4.4904,7.4787,8.790
1.541000,1.8955,-5.0000,11.4403,12.628
1.542000,2.6650,-5.2308,15.5060,16.580
1.543000,3.3204,-5.0479,19.5939,20.504
1.543000,4.0742,-4.3888,23.5216,24.272
1.544000,4.9328,-3.3890,27.1756,27.827
1.553000,6.0850,-2.1600,30.8841,31.552
1.554000,7.6355,-0.7398,34.5598,35.401
1.612000,9.4814,0.8976,37.8124,38.993
1.613000,11.6793,2.3997,40.0079,41.747
1.614000,13.8102,3.6769,41.6283,44.013
1.614000,15.9831,4.6841,42.1788,45.348
1.615000,17.5602,5.4623,41.6273,45.509
1.615000,18.8499,6.0855,40.4895,45.075
1.616000,19.5322,6.5758,39.4915,44.546
1.616000,19.2558,6.5898,39.0655,44.049
1.617000,18.4568,6.3820,38.5772,43.239
1.617000,17.0295,6.2577,37.9280,42.044
1.618000,15.4023,6.3093,36.9101,40.489
1.618000,13.8018,6.3430,35.7027,38.800
1.619000,12.5170,6.3241,34.4817,37.224
1.621000,11.5324,6.2582,33.3789,35.865
1.663000,10.7577,6.1519,32.1105,34.419
1.664000,9.7961,5.8814,30.7278,32.783
1.665000,8.6600,5.6796,29.5534,31.315
1.666000,7.6736,5.5391,29.0126,30.517
1.666000,6.7745,5.4438,28.9111,30.189
1.667000,5.6731,5.2612,28.9298,29.947
1.668000,4.9061,5.0666,28.8798,29.729
1.668000,4.6363,4.8975,28.7202,29.501
1.669000,4.8396,4.6022,28.4935,29.266
1.672000,5.3903,4.2481,28.3476,29.167
1.675000,6.0856,3.6855,28.3727,29.251
1.681000,7.0210,2.9201,28.3473,29.349
1.685000,7.9220,1.6934,28.3144,29.451
1.690000,8.8894,0.1938,28.3590,29.720
1.702000,10.0301,-1.4831,28.0696,29.845
1.703000,11.2792,-3.5449,27.2345,29.690
1.705000,12.6144,-6.0850,26.1820,29.693
1.814000,13.6966,-8.7713,25.0546,29.871
1.815000,14.6529,-11.7563,23.6411,30.196
1.815000,15.2092,-15.3937,21.8102,30.724
1.816000,15.8437,-19.3374,19.2836,31.572
1.817000,16.9413,-22.8338,15.9651,32.608
1.817000,17.4185,-25.1349,11.8583,32.799
1.818000,17.3706,-25.9757,6.8836,31.998
1.818000,18.3714,-25.8074,1.1783,31.700
1.819000,20.8772,-24.8760,-4.5066,32.787
1.820000,24.2681,-23.3100,-9.3000,34.911
1.820000,27.9084,-21.3444,-12.6352,37.338
1.821000,32.1140,-18.5663,-13.1977,39.373
1.821000,37.1002,-15.8542,-10.5928,41.713
1.822000,37.4938,-14.3566,-5.4727,40.520
1.823000,37.4329,-13.7786,0.7834,39.896
1.823000,37.3405,-14.1475,7.2293,40.580
1.824000,37.2001,-15.8088,12.9384,42.440
1.824000,36.9995,-19.0351,17.3418,45.078
1.825000,36.7284,-23.6186,20.0273,48.041
1.826000,36.3853,-28.8610,20.2710,50.673
1.826000,35.9740,-30.8140,17.5128,50.501
1.827000,35.5045,-30.9944,13.1482,48.930
1.827000,34.9943,-31.2182,8.8691,47.727
1.828000,34.3072,-31.4838,5.5982,46.899
1.829000,31.4588,-31.7832,3.7982,44.880
1.832000,30.1612,-32.1105,3.1038,44.164
1.837000,30.0182,-32.4620,4.1665,44.410
1.841000,30.2744,-32.8347,7.3944,45.270
1.847000,30.1035,-33.2354,12.4179,46.530
1.851000,29.4113,-33.6634,17.9450,48.169
1.856000,28.0456,-34.1194,23.1974,49.888
1.941000,25.8845,-34.6009,27.4806,51.210
1.941000,23.4384,-35.0996,30.2710,51.939
1.942000,20.9807,-35.6165,31.2789,51.837
1.943000,18.9279,-36.1418,30.6701,51.041
1.943000,17.2681,-36.6694,29.0224,49.851
1.944000,15.8715,-37.1936,26.8266,48.528
1.945000,14.5346,-37.7055,24.3372,47.173
1.946000,13.4391,-38.2070,21.6150,45.908
1.946000,12.6720,-38.6908,18.9790,44.920
1.947000,12.2546,-39.1553,16.4839,44.216
1.947000,12.0504,-39.5995,14.5271,43.868
1.948000,12.4976,-40.0207,12.7479,43.822
1.949000,13.3164,-40.4266,11.0184,43.966
1.949000,14.2162,-40.8193,9.3533,44.224
1.950000,15.2180,-41.2066,7.6304,44.585
1.950000,16.2108,-41.5991,5.9623,45.042
1.951000,16.5979,-42.0054,4.1868,45.359
1.951000,15.2967,-42.4401,1.9671,45.155
1.952000,10.8173,-42.9045,-0.8888,44.256
1.957000,2.4710,-43.3972,-5.0068,43.755
1.959000,-6.7096,-43.9097,-9.2987,45.382
2.049000,-12.6368,-44.4293,-11.4697,47.594
2.049000,-15.9398,-44.9403,-10.3534,48.795
2.050000,-15.7402,-45.4375,-6.3096,48.499
2.051000,-11.8025,-45.9064,-0.5608,47.403
2.051000,-4.9746,-46.3417,5.9157,46.982
2.052000,2.0833,-46.7441,12.2883,48.377
2.053000,6.7608,-47.1116,18.3652,51.015
2.053000,8.1582,-47.4459,23.8501,53.726
2.054000,6.2522,-47.7370,28.9186,56.162
2.054000,1.1900,-47.9768,33.6676,58.623
2.055000,-4.9056,-48.1582,37.2662,61.090
2.056000,-11.2698,-48.2767,39.3340,63.284
2.056000,-22.6117,-48.3357,40.9851,67.286
2.057000,-31.6888,-48.3363,38.7832,69.604
2.057000,-40.0248,-48.2874,37.7555,73.206
2.058000,-39.6451,-48.1999,38.8248,73.501
2.059000,-39.4068,-48.0850,37.8072,72.763
2.059000,-39.3147,-47.9506,35.5091,71.455
2.060000,-39.3809,-47.7999,31.3096,69.397
2.061000,-39.6157,-47.6302,25.4061,66.959
2.062000,-40.0178,-47.4323,19.6503,65.095
2.068000,-36.8688,-47.1927,13.8698,61.472
2.070000,-28.1240,-46.8905,8.1632,55.284
2.075000,-19.3098,-46.5051,2.9483,50.441
2.156000,-10.4894,-46.0153,-1.7485,47.228
2.158000,-1.4980,-45.4022,-6.2884,45.860
2.158000,8.8790,-44.6575,-11.0528,46.854
2.159000,23.4548,-43.7680,-14.7679,51.806
2.160000,31.8396,-42.7422,-13.6397,55.015
2.160000,31.2097,-41.6053,-10.7513,53.110
2.161000,30.7849,-40.4018,-5.9070,51.136
2.162000,30.5799,-39.1847,-0.3400,49.706
2.162000,30.5813,-37.9822,11.1189,50.015
2.163000,30.7592,-36.8465,23.8294,53.588
2.164000,31.0598,-35.8301,20.4603,51.644
2.164000,31.4131,-34.9710,34.3312,58.210
2.165000,31.7503,-34.2948,38.8248,60.758
2.165000,32.0268,-33.7963,38.8834,60.662
2.166000,32.2213,-33.4523,38.9091,60.590
2.167000,32.3479,-33.2136,38.8662,60.499
2.167000,32.4388,-33.0282,38.7676,60.383
2.168000,32.5228,-32.8578,38.6601,60.266
2.169000,32.6117,-32.6852,34.4959,57.635
2.175000,32.7051,-32.5090,31.8646,56.052
2.180000,32.8019,-29.2855,32.9381,54.941
2.183000,32.8980,-22.4825,33.3661,51.971
2.187000,32.9905,-16.3974,33.5307,49.815
2.192000,33.0820,-11.5930,34.2315,48.996
2.268000,33.1712,-7.6882,34.2436,48.291
2.269000,33.2551,-4.2635,32.2212,46.500
2.270000,32.2873,-0.9365,28.1031,42.815
2.271000,30.0443,2.0845,22.6768,37.699
2.272000,28.0421,4.3107,17.1731,33.164
2.273000,25.9837,5.8444,12.7993,29.549
2.273000,23.5642,6.9466,10.1509,26.581
2.274000,21.0830,7.6535,8.9988,24.167
2.274000,18.2831,7.9806,9.2782,22.001
2.275000,15.6282,8.1611,10.6919,20.619
2.275000,13.3764,7.9217,12.4398,19.911
2.276000,11.3728,7.7696,14.3912,19.920
2.276000,9.9914,7.7354,16.6084,20.869
2.277000,8.7254,7.8186,19.3105,22.587
2.277000,6.8322,8.3894,22.4309,24.904
2.278000,4.9290,9.7344,25.1697,27.433
2.279000,3.5602,11.5551,27.2354,29.799
2.283000,2.6317,13.5690,28.6544,31.814
2.287000,1.9310,15.4476,29.1198,33.020
2.290000,1.5990,17.2252,28.6221,33.444
2.295000,1.7218,19.0259,27.5528,33.528
2.378000,2.1161,20.5996,26.1657,33.369
2.379000,2.5144,21.9042,24.7088,33.116
2.380000,2.9566,22.8616,23.3571,32.817
2.380000,3.8975,23.7145,21.9868,32.573
2.381000,4.7712,24.4321,20.3790,32.171
2.381000,5.1549,25.2271,18.1611,31.509
2.382000,5.2733,26.2071,15.7609,31.033
2.383000,5.3448,27.3148,13.1839,30.797
2.383000,5.2892,28.2871,10.4507,30.616
2.384000,4.7308,28.9474,7.7155,30.329
2.384000,3.7262,29.0484,5.1715,29.739
2.385000,2.5098,28.7236,2.8988,28.978
2.385000,1.0817,27.8392,0.7956,27.872
2.386000,-0.8126,26.5539,-1.1660,26.592
2.386000,-2.9936,25.1040,-2.8565,25.443
2.387000,-5.3377,23.4287,-4.1083,24.378
2.387000,-7.5640,21.6369,-4.5798,23.374
2.388000,-9.5015,19.6327,-4.1362,22.200
2.388000,-10.8426,17.2815,-2.9194,20.609
2.393000,-11.6773,14.9006,-0.6796,18.943
2.398000,-12.3557,12.9582,2.7177,18.110
2.491000,-12.8107,11.7347,6.9525,18.712
2.492000,-12.6151,11.0371,11.3748,20.257
2.492000,-11.8031,10.4011,15.6960,22.223
2.493000,-10.8116,9.7909,19.7540,24.556
2.493000,-9.6943,9.0795,23.4536,26.953
2.494000,-8.4896,8.2587,26.6956,29.205
2.495000,-7.4992,7.2701,29.8072,31.584
2.495000,-6.8532,6.2559,33.1593,34.433
2.496000,-6.1673,5.0717,36.4866,37.350
2.497000,-4.7636,3.4115,39.4714,39.904
2.497000,-2.2552,1.0485,41.9470,42.021
2.498000,0.7639,-1.9535,42.0181,42.070
2.498000,3.1493,-5.3487,41.8844,42.342
2.499000,5.6150,-9.2321,41.6969,43.074
2.500000,9.6812,-14.5326,41.4476,44.976
2.500000,16.0518,-21.6385,41.1261,49.165
2.501000,23.7200,-31.3064,40.7248,56.580
2.501000,33.1504,-32.6223,40.2411,61.502
2.502000,33.5269,-32.3482,39.6650,61.186
2.503000,33.6919,-32.1301,38.9978,60.732
2.503000,33.8279,-32.0104,37.0316,59.501
2.509000,33.8930,-32.0288,16.5508,49.482
2.510000,33.8519,-32.2006,-4.7071,46.957
2.515000,33.6963,-32.5099,-22.5933,51.988
2.519000,33.4459,-32.9061,-34.9757,58.521
2.524000,22.3093,-33.3236,-41.8676,57.975
2.609000,14.1536,-33.6995,-41.8848,55.591
2.610000,16.5688,-33.9946,-36.9202,52.851
2.611000,22.5622,-34.2085,-31.1505,51.475
2.612000,27.7151,-34.3551,-25.8391,51.147
2.612000,30.3510,-34.0444,-20.3735,49.953
2.613000,31.0496,-30.4869,-15.6771,46.253
2.614000,31.3370,-29.1101,-11.7356,44.352
2.615000,31.1792,-29.0436,-8.4048,43.432
2.616000,30.9513,-29.4461,-5.1857,43.034
2.616000,30.7516,-29.5056,-1.9610,42.662
2.617000,30.5930,-29.4420,0.3778,42.461
2.617000,30.4825,-30.1518,1.9115,42.918
2.618000,30.4220,-31.1822,3.0834,43.673
2.618000,30.4123,-31.9587,4.1615,44.312
2.619000,30.4491,-32.6713,5.3275,44.977
2.620000,30.5237,-33.5392,6.3448,45.791
2.620000,30.6248,-34.9005,7.1493,46.979
2.621000,30.7447,-36.2392,8.1597,48.219
2.621000,30.8756,-36.7184,9.5267,48.911
2.622000,31.0133,-37.2911,12.7232,50.143
2.628000,31.1547,-37.9566,17.5559,52.149
2.632000,31.2967,-38.7030,24.1800,55.336
2.637000,31.4409,-39.5238,31.3708,59.454
2.641000,31.5861,-40.3903,35.2924,62.246
2.646000,31.7364,-41.2794,36.1120,63.366
2.719000,31.9027,-42.1732,34.7733,63.289
2.722000,25.1295,-43.0497,33.1037,59.838
2.722000,17.8907,-43.9028,30.0552,56.132
2.723000,12.9711,-44.7098,26.5229,53.579
