time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.661000,10.8505,4.9234,13.4670,17.981
0.662000,9.7413,5.0079,12.6669,16.746
0.663000,8.6041,5.1268,11.7829,15.465
0.663000,7.4379,5.2063,10.9317,14.210
0.664000,6.2438,5.1848,10.1226,12.974
0.665000,4.9543,4.9891,9.3686,11.714
0.666000,3.6713,4.6936,8.9731,10.771
0.667000,2.6117,4.4723,8.9092,10.305
0.667000,1.6165,4.4560,8.9755,10.150
0.668000,0.2916,4.4978,8.9892,10.056
0.669000,-1.2393,4.4704,8.9686,10.097
0.670000,-2.8982,4.3530,9.2320,10.610
0.670000,-4.3259,4.2659,9.8735,11.593
0.671000,-5.5553,4.3272,10.7143,12.821
0.672000,-6.8253,4.1681,11.6250,14.110
0.673000,-7.9995,3.8562,12.6875,15.487
0.681000,-8.8355,3.4073,13.9746,16.881
0.682000,-9.3725,2.9092,15.4448,18.299
0.689000,-9.3821,2.6928,17.0979,19.688
0.690000,-8.8650,2.6826,18.9614,21.103
0.693000,-7.7460,2.8986,21.3398,22.886
0.707000,-5.9146,3.4117,24.0080,24.960
0.708000,-4.2077,4.0690,26.2908,26.935
0.708000,-3.2420,4.6352,27.9034,28.471
0.714000,-2.8897,5.0860,28.7056,29.296
0.718000,-2.6510,5.4202,28.6002,29.230
0.722000,-2.3768,6.0703,29.0276,29.751
0.727000,-1.9136,6.9917,29.9832,30.847
0.794000,-1.1517,7.8351,31.1058,32.098
0.795000,-0.0640,8.5096,32.0399,33.151
0.795000,1.5448,9.1763,32.5177,33.823
0.796000,3.2053,9.9798,32.4950,34.144
0.797000,4.4676,10.7316,31.7775,33.837
0.797000,4.7939,11.2476,30.2719,32.648
0.798000,4.1732,11.3543,27.7160,30.241
0.799000,2.8129,11.0759,24.6152,27.138
0.799000,1.0384,10.5001,21.6665,24.099
0.800000,-0.7593,9.8034,19.0221,21.413
0.800000,-2.5093,8.9730,16.7618,19.177
0.800000,-4.1040,7.9899,14.8806,17.381
0.801000,-5.4911,6.8133,13.4534,16.049
0.801000,-6.5912,5.6258,12.3735,15.106
0.802000,-7.2721,4.5787,11.5809,14.421
0.805000,-7.5596,3.5680,11.0642,13.867
0.810000,-7.2361,2.5371,10.6993,13.163
0.857000,-6.3889,1.2468,10.4061,12.274
0.858000,-5.3139,-0.1745,10.2841,11.577
0.859000,-4.3041,-1.5630,10.2940,11.267
0.859000,-3.2095,-2.9602,10.2433,11.135
0.860000,-2.2843,-4.4269,9.8376,11.027
0.860000,-1.1944,-5.9386,9.1769,10.996
0.861000,0.2957,-7.3656,8.4015,11.177
0.861000,2.5483,-8.6188,7.6137,11.779
0.862000,5.5301,-9.8241,6.8069,13.169
0.862000,9.2001,-11.1861,5.8242,15.611
0.865000,13.6163,-12.9124,4.6903,19.343
0.869000,18.7140,-14.7450,3.2470,24.045
0.874000,24.3545,-16.3392,1.0813,29.348
0.878000,30.4711,-17.6417,-1.7595,35.254
0.889000,35.7133,-18.7154,-5.3133,40.669
0.891000,35.7203,-19.1682,-8.9612,41.517
0.893000,35.7059,-18.2582,-11.5050,41.721
0.899000,35.6677,-15.3357,-12.0046,40.638
0.903000,35.6002,-10.9821,-9.8206,38.528
0.908000,35.4956,-6.7531,-5.0789,36.488
0.983000,35.3432,-4.8055,1.9632,35.722
0.984000,35.1322,-6.2753,9.9996,37.063
0.985000,34.8501,-11.4448,17.1043,40.473
0.986000,34.4930,-20.0185,21.0764,45.108
0.987000,34.0649,-30.4931,22.8249,51.100
0.988000,33.5802,-31.0003,23.4501,51.367
0.988000,33.0657,-31.3064,23.6588,51.314
0.989000,32.5439,-31.6647,23.0754,50.934
0.990000,22.3823,-32.0565,21.3977,44.570
0.991000,13.4125,-32.4609,19.5331,40.189
0.992000,8.3162,-32.8593,18.0164,38.386
0.993000,7.3116,-33.2378,17.0815,38.079
0.993000,9.0373,-33.5996,16.6478,38.571
0.994000,11.3718,-33.9469,16.4703,39.408
0.995000,13.1657,-34.2870,16.3237,40.192
0.996000,14.5312,-34.6267,16.1661,40.884
0.997000,15.3910,-34.9688,15.9095,41.386
0.998000,15.5475,-35.3228,15.3575,41.536
1.003000,15.1629,-35.6887,14.4041,41.365
1.006000,14.5367,-36.0665,13.2361,41.077
1.011000,13.9595,-36.4553,11.9738,40.832
1.018000,13.3666,-36.8512,10.6956,40.633
1.023000,12.5549,-36.4216,9.4560,39.668
1.024000,11.5910,-35.8101,8.2918,38.542
1.105000,10.5585,-35.4262,7.3721,37.694
1.106000,9.5785,-35.4138,6.7513,37.302
1.107000,8.7060,-35.5890,6.4040,37.194
1.108000,7.5793,-35.7013,6.2497,37.028
1.109000,6.1118,-35.6572,5.9517,36.663
1.109000,4.2029,-35.7056,5.6997,36.401
1.110000,2.2825,-35.8015,5.7266,36.328
1.110000,0.8576,-35.8734,6.0564,36.391
1.111000,-0.1417,-36.0940,6.7078,36.712
1.112000,-0.6465,-36.8071,7.7691,37.624
1.113000,-0.4469,-37.7068,9.0328,38.776
1.114000,0.2348,-38.6383,10.1828,39.958
1.114000,0.5330,-39.4511,11.0925,40.984
1.115000,0.4604,-40.1829,11.2077,41.719
1.116000,-0.2481,-41.2109,10.2369,42.464
1.116000,-1.4465,-42.7112,8.5303,43.579
1.117000,-2.5032,-44.5734,6.3036,45.086
1.118000,-2.8934,-45.3295,4.1529,45.611
1.118000,-2.5080,-45.7398,3.1764,45.919
1.123000,-1.9413,-46.1494,3.5905,46.330
1.128000,-1.7947,-46.5544,4.1447,46.773
1.134000,-1.0854,-46.9484,5.4700,47.278
1.137000,0.4809,-47.3206,9.6096,48.289
1.142000,0.6592,-47.6678,14.4481,49.814
1.206000,-2.9658,-47.9770,15.8558,50.616
1.207000,-10.9169,-48.2382,13.7533,51.335
1.208000,-19.9659,-48.4422,11.4705,53.636
1.209000,-27.0874,-48.5832,10.4215,56.592
1.209000,-30.9894,-48.6656,10.6556,58.670
1.210000,-33.4805,-48.6950,10.7197,60.059
1.211000,-37.2784,-48.6817,11.0988,62.312
1.211000,-40.1503,-48.6363,12.3539,64.266
1.212000,-39.8207,-48.5686,13.8356,64.312
1.213000,-39.5985,-48.4876,14.8592,64.342
1.213000,-39.4928,-48.3992,15.4372,64.347
1.214000,-39.5142,-48.3056,16.7426,64.615
1.215000,-39.6661,-48.2036,14.2697,64.036
1.216000,-39.9426,-48.0861,12.8648,63.822
1.216000,-40.3360,-47.9425,9.3671,63.350
1.221000,-39.9579,-47.7581,5.3923,62.502
1.225000,-32.1566,-47.5189,0.5919,57.380
1.233000,-25.0762,-47.2101,-5.0822,53.698
1.236000,-18.7657,-46.8186,-9.6229,51.349
1.240000,-12.2853,-46.3346,-12.7704,49.608
1.244000,-4.6434,-45.7403,-14.3462,48.162
1.301000,9.5706,-45.0272,-13.9107,48.089
1.302000,29.0689,-44.1897,-10.5053,53.927
1.303000,31.5663,-43.2394,-3.6431,53.660
1.304000,30.9933,-42.2204,4.7941,52.594
1.304000,30.5893,-41.1714,15.8501,53.684
1.305000,30.3672,-40.1381,29.6198,58.400
1.305000,30.3167,-39.1565,32.9020,59.455
1.306000,30.4096,-38.2506,25.2562,55.007
1.306000,30.6033,-37.4178,18.1165,51.622
1.307000,30.8537,-36.6459,26.6605,54.824
1.308000,31.1091,-35.9644,36.4824,59.935
1.308000,31.3199,-35.4051,36.3701,59.643
1.309000,31.4518,-31.0014,36.3940,57.226
1.313000,31.5024,-28.0154,33.1847,53.652
1.318000,31.4976,-30.5525,22.2192,49.186
1.323000,31.4673,-34.2400,8.6733,47.305
1.328000,31.4403,-34.0434,-1.4406,46.363
1.335000,31.4445,-33.8274,-7.2027,46.743
1.337000,31.4939,-33.5797,-8.3673,46.792
1.342000,31.5836,-33.3092,-5.5744,46.240
1.347000,31.6951,-30.1169,0.3181,43.723
1.401000,31.8094,-27.0696,8.4742,42.619
1.402000,31.9100,-24.4237,17.2524,43.731
1.403000,31.9841,-21.9076,24.6487,45.940
1.404000,32.0276,-19.4258,30.8038,48.497
1.404000,32.0435,-17.1960,36.1667,51.289
1.405000,32.0407,-16.0871,39.9058,53.646
1.406000,32.0290,-15.3194,41.2939,54.459
1.406000,28.4163,-14.3441,41.5931,52.376
1.407000,23.0730,-13.1192,41.8722,49.576
1.408000,18.6459,-11.4174,42.1282,47.464
1.408000,14.6795,-9.5321,42.3591,45.833
1.409000,11.5460,-7.5312,40.4917,42.774
1.414000,9.1543,-5.5567,38.0032,39.483
1.416000,7.3541,-3.5286,35.6864,36.607
1.420000,5.7591,-1.5772,33.7004,34.225
1.425000,4.3384,0.3798,32.1072,32.401
