time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.484000,11.9635,10.7955,22.2004,27.432
2.484000,12.0702,11.6633,22.8437,28.347
2.485000,11.9694,12.3029,23.3267,28.961
2.485000,11.5835,12.6963,23.3962,29.030
2.490000,10.9887,13.0376,23.0677,28.685
2.495000,10.3451,13.4417,22.3566,28.063
2.501000,9.6477,13.9792,21.3854,27.310
2.505000,8.8002,14.5943,20.3185,26.519
2.510000,8.0793,15.2238,19.1626,25.773
2.592000,7.5228,15.8093,17.9508,25.075
2.593000,7.2385,16.1901,16.8496,24.463
2.593000,7.0309,16.6453,16.1109,24.209
2.594000,6.7464,17.1746,15.5722,24.145
2.594000,6.4675,17.7845,14.9661,24.127
2.595000,6.2100,18.3573,14.1715,24.008
2.595000,6.0845,18.9329,13.2568,23.900
2.596000,6.1370,19.4223,12.2808,23.785
2.596000,6.3294,19.8007,11.2522,23.638
2.597000,6.5467,20.2009,10.1973,23.557
2.597000,6.7414,20.6263,9.3094,23.613
2.598000,6.8805,21.0090,8.6214,23.729
2.599000,6.9187,21.2289,8.2202,23.793
2.599000,6.8641,21.2117,8.0823,23.714
2.600000,6.7803,20.9672,8.3894,23.579
2.601000,6.6859,20.6828,9.0636,23.551
2.601000,6.7297,20.3193,10.0745,23.657
2.602000,6.9952,19.9428,11.5770,24.097
2.602000,7.3303,19.3981,13.1449,24.552
2.607000,7.8459,18.7383,14.6028,25.018
2.612000,8.3337,18.0323,15.8124,25.390
2.698000,8.7807,17.2727,16.6019,25.516
2.700000,9.2563,16.5201,17.0873,25.506
2.700000,9.7686,15.7077,17.2372,25.284
2.701000,10.2030,14.8899,17.1784,24.918
2.702000,10.6554,14.1495,17.2677,24.737
2.702000,11.2184,13.3487,17.3023,24.564
2.703000,11.8854,12.2095,17.0413,24.099
2.703000,11.9129,11.1298,16.9193,23.496
2.704000,11.7272,10.4425,17.1454,23.249
