time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.210000,2.2895,1.4964,0.2932,2.751
0.215000,2.1292,0.8715,-0.3172,2.322
0.220000,2.1436,0.2870,0.0231,2.163
0.224000,2.5377,-0.0551,-0.1595,2.543
0.229000,2.7848,-0.2009,-0.8848,2.929
0.234000,2.7148,0.0677,-0.9501,2.877
0.241000,2.2852,0.6982,-0.5176,2.445
0.244000,1.6689,1.1956,-0.6001,2.139
0.248000,1.1936,1.2817,-0.8479,1.946
0.253000,1.0125,1.0575,-0.9067,1.722
0.259000,1.0703,0.5745,-0.8607,1.489
0.263000,1.1560,0.2419,-0.7043,1.375
0.268000,0.9638,0.1141,-0.4241,1.059
0.273000,0.6540,0.1220,-0.1239,0.677
0.278000,0.3224,-0.0084,0.0038,0.323
0.283000,0.0364,0.3381,0.3927,0.519
0.289000,-0.5192,-0.3615,0.3599,0.728
0.293000,-0.6983,-0.9979,0.2470,1.243
0.298000,-0.6999,-1.5564,0.2689,1.728
0.302000,-0.5003,-1.6362,0.4903,1.780
0.307000,-0.2838,-1.3872,0.7278,1.592
0.313000,0.1860,-0.9545,0.9151,1.335
0.318000,0.2228,-0.7178,0.9220,1.190
0.323000,0.4367,-0.5225,0.8410,1.082
0.327000,0.9730,-0.1542,1.0622,1.449
0.332000,1.3198,0.0346,1.0234,1.670
0.336000,1.4199,0.1603,1.2362,1.889
0.341000,1.4625,0.2683,1.4637,2.086
0.346000,1.4976,0.3803,1.4833,2.142
0.351000,1.2889,0.3794,1.3356,1.894
0.366000,1.0709,0.2687,1.0800,1.544
0.367000,1.1709,0.1226,0.7121,1.376
0.368000,1.1802,0.0680,0.3388,1.230
0.371000,1.0775,0.1027,0.0066,1.082
0.377000,0.6788,0.2457,-0.2031,0.750
0.382000,0.7443,0.2962,-0.5578,0.976
0.386000,0.6880,0.2686,-0.7977,1.087
0.395000,0.3740,0.2236,-0.8444,0.950
0.396000,0.1131,0.0876,-0.9318,0.943
0.400000,-0.2881,-0.0308,-0.9040,0.949
0.405000,-0.6239,-0.2325,-0.9343,1.147
0.410000,-0.9181,-0.3617,-1.0535,1.443
0.415000,-1.1566,-0.4158,-1.1708,1.697
0.420000,-1.2652,-0.4929,-1.3166,1.891
0.424000,-1.3685,-0.7414,-1.4529,2.129
0.429000,-1.5237,-1.1513,-1.6441,2.520
0.434000,-1.7738,-1.3088,-1.7274,2.801
0.441000,-2.2331,-1.1609,-1.7813,3.083
0.444000,-2.4189,-1.2189,-1.9059,3.312
0.449000,-2.4248,-1.3389,-1.7170,3.259
0.455000,-2.3323,-1.1934,-1.4656,3.002
0.461000,-2.1271,-0.8218,-1.2823,2.616
0.464000,-1.7590,-0.4207,-1.0556,2.094
0.469000,-1.2973,-0.1017,-0.8733,1.567
0.483000,-0.8574,-0.0336,-0.8456,1.205
0.484000,-0.5660,-0.0976,-0.9873,1.142
0.485000,-0.4805,-0.1316,-1.1295,1.234
0.488000,-0.2573,-0.2658,-1.5278,1.572
0.493000,-0.0542,-0.3901,-1.9448,1.984
0.498000,-0.0835,-0.4139,-2.1496,2.191
0.503000,-0.3620,-0.4667,-2.2365,2.313
0.512000,-0.6792,-0.5582,-2.3072,2.469
0.513000,-1.0023,-0.6030,-2.1099,2.412
0.517000,-0.6627,-0.9528,-2.3189,2.593
0.522000,-0.8686,-1.1850,-2.1662,2.617
0.527000,-1.1122,-1.1496,-1.9266,2.504
0.532000,-1.2268,-1.1622,-1.6314,2.349
0.537000,-1.6310,-1.1136,-1.3625,2.399
0.541000,-1.6941,-1.3819,-1.5096,2.657
0.547000,-1.7958,-1.5806,-1.4914,2.819
0.551000,-1.9994,-1.4732,-1.3734,2.838
0.567000,-2.0423,-1.4166,-1.2203,2.769
0.569000,-1.9947,-1.4857,-1.1555,2.743
0.569000,-1.8305,-1.4778,-1.0599,2.580
0.571000,-1.6596,-1.4310,-0.8873,2.364
0.576000,-1.6205,-1.3960,-0.7618,2.270
0.581000,-1.5076,-1.3775,-0.5703,2.120
0.585000,-1.3325,-1.2895,-0.3955,1.896
0.600000,-1.1122,-1.2325,-0.2544,1.679
0.601000,-0.8276,-1.0897,-0.0846,1.371
0.602000,-0.5553,-1.0359,0.1186,1.181
0.605000,-0.4438,-0.9924,0.3234,1.134
0.611000,-0.0723,-0.7850,0.5622,0.968
0.615000,0.2430,-0.5815,0.7173,0.955
0.620000,0.3949,-0.4293,0.8971,1.070
0.627000,0.5222,-0.3450,1.0770,1.246
0.630000,0.5891,-0.2426,1.1684,1.331
0.635000,0.8250,-0.1025,1.2410,1.494
0.639000,0.8406,-0.0274,1.3002,1.548
0.645000,1.0950,0.0570,1.3087,1.707
0.649000,1.0934,0.1463,1.3525,1.745
0.654000,1.2856,0.3555,1.4755,1.989
0.658000,1.4372,0.5408,1.5060,2.151
0.664000,1.7584,0.6924,1.6351,2.499
0.669000,2.0627,0.8480,1.7339,2.825
0.673000,2.2326,1.0353,1.7239,3.005
0.685000,2.3737,1.1827,1.7036,3.152
0.686000,2.4383,1.2830,1.7017,3.238
0.688000,2.4837,1.3220,1.6876,3.281
0.694000,2.2112,1.4144,1.6183,3.084
0.698000,2.2668,1.5078,1.4916,3.104
0.703000,2.2171,1.6184,1.4870,3.122
0.719000,2.0050,1.6768,1.4437,2.986
0.720000,1.8480,1.7477,1.5166,2.961
0.720000,1.6313,1.7262,1.5329,2.827
0.722000,1.3550,1.6556,1.5159,2.622
0.727000,1.0357,1.5531,1.5345,2.417
0.733000,0.7191,1.4334,1.4951,2.193
0.737000,0.4959,1.3161,1.5174,2.069
0.741000,0.3232,1.2278,1.5606,2.012
0.747000,0.1960,1.1159,1.6126,1.971
0.752000,0.0379,0.9615,1.6160,1.881
0.756000,-0.1153,0.8386,1.5733,1.787
0.761000,-0.2539,0.6973,1.4564,1.635
0.766000,-0.2965,0.5761,1.3757,1.521
0.771000,-0.2598,0.4726,1.2628,1.373
0.785000,-0.1081,0.4560,1.1322,1.225
0.786000,0.0771,0.4374,0.9959,1.090
0.786000,0.2456,0.4306,0.9590,1.080
0.791000,0.3709,0.4304,0.9164,1.078
0.795000,0.4698,0.3957,0.8843,1.077
0.800000,0.5494,0.3672,0.8791,1.100
0.805000,0.6383,0.2971,0.9027,1.145
0.819000,0.6623,0.2927,0.9003,1.155
0.819000,0.6575,0.2537,0.9125,1.153
0.820000,0.5570,0.1780,0.9177,1.088
0.826000,0.4661,0.0995,0.9587,1.071
0.830000,0.3299,0.0663,1.0136,1.068
0.835000,0.3158,-0.0262,1.0565,1.103
0.839000,0.2634,-0.0181,1.0512,1.084
0.844000,0.2206,-0.0743,1.0953,1.120
0.849000,0.1038,-0.0079,1.1670,1.172
0.854000,0.1614,-0.0867,1.2327,1.246
0.859000,0.0827,-0.1213,1.2440,1.253
0.864000,0.1545,-0.2433,1.2414,1.274
0.868000,0.2499,-0.3546,1.2797,1.351
0.873000,0.2137,-0.3215,1.4142,1.466
0.879000,0.2754,-0.3492,1.4348,1.502
0.884000,0.5473,-0.3613,1.1428,1.318
0.888000,0.5390,-0.2197,0.9731,1.134
0.897000,0.3083,0.0249,0.9235,0.974
0.898000,0.3168,0.2701,0.8635,0.959
0.905000,0.3924,0.4347,0.7557,0.956
0.907000,0.6210,0.4971,0.6841,1.049
0.927000,0.7922,0.5190,0.5484,1.094
0.928000,0.8795,0.5000,0.5328,1.143
0.928000,1.1698,0.5044,0.4031,1.336
0.928000,1.2831,0.4983,0.3321,1.416
0.932000,1.3794,0.4763,0.3464,1.500
0.937000,1.5209,0.5169,0.3214,1.638
0.942000,1.5882,0.4861,0.3484,1.697
0.946000,1.5571,0.4789,0.4295,1.685
0.951000,1.5618,0.4526,0.6360,1.746
0.957000,1.5973,0.3881,0.6683,1.774
0.961000,1.5490,0.3287,0.6324,1.705
0.967000,1.5318,0.2057,0.5978,1.657
0.972000,1.4549,0.1551,0.5483,1.563
0.977000,1.3639,0.1151,0.5747,1.484
0.982000,1.2014,0.0763,0.5645,1.330
0.986000,1.0967,0.0437,0.5873,1.245
0.991000,1.0258,0.0414,0.4693,1.129
0.996000,0.9316,-0.0186,0.3544,0.997
1.001000,0.7281,-0.0697,0.2287,0.766
1.005000,0.5038,-0.1329,0.0558,0.524
1.014000,0.3209,-0.1599,-0.1788,0.401
1.015000,0.1196,-0.1963,-0.4493,0.505
1.020000,-0.0883,-0.3157,-0.7876,0.853
1.045000,-0.4151,-0.4371,-1.0886,1.244
1.046000,-0.9278,-0.6220,-1.4396,1.822
1.047000,-1.3895,-0.7742,-1.7415,2.359
1.047000,-1.7623,-0.9696,-1.9689,2.815
1.048000,-2.1729,-1.1434,-2.1027,3.233
1.049000,-2.4850,-1.2161,-2.1572,3.508
1.054000,-2.7991,-1.2737,-2.2324,3.800
1.061000,-3.0600,-1.4189,-2.2971,4.081
1.064000,-3.2034,-1.4983,-2.3058,4.222
1.068000,-3.2891,-1.6027,-2.3015,4.322
1.073000,-3.1929,-1.6608,-2.3436,4.295
1.078000,-3.1445,-1.7158,-2.3818,4.302
1.083000,-3.1343,-1.7301,-2.4833,4.357
1.088000,-3.0930,-1.7806,-2.5638,4.394
1.094000,-3.0468,-1.7837,-2.6112,4.391
1.098000,-2.9885,-1.7683,-2.6968,4.397
1.102000,-2.9635,-1.7463,-2.7201,4.385
1.107000,-2.8475,-1.6988,-2.7364,4.299
1.114000,-2.6384,-1.6023,-2.7120,4.109
1.118000,-2.3888,-1.5001,-2.6188,3.849
1.122000,-2.1778,-1.4455,-2.5385,3.644
1.140000,-1.9888,-1.3385,-2.4930,3.459
1.141000,-1.8863,-1.2796,-2.3679,3.287
1.142000,-1.7676,-1.1925,-2.2879,3.128
1.143000,-1.7211,-1.1850,-2.1260,2.981
1.150000,-1.6391,-1.1587,-2.0041,2.837
1.151000,-1.6698,-1.1665,-1.8813,2.773
1.156000,-1.6457,-1.1700,-1.7691,2.685
1.165000,-1.6577,-1.1500,-1.6387,2.599
1.166000,-1.5669,-1.1687,-1.4895,2.458
1.171000,-1.5002,-1.1661,-1.3500,2.331
1.177000,-1.3451,-1.1303,-1.2298,2.145
1.181000,-1.1377,-1.0998,-1.0524,1.900
1.186000,-0.9616,-1.0866,-0.9130,1.714
1.191000,-0.8072,-1.0385,-0.7374,1.508
1.197000,-0.6433,-1.0055,-0.6017,1.337
1.201000,-0.5465,-0.9759,-0.4627,1.210
1.206000,-0.4904,-1.0237,-0.4161,1.209
1.216000,-0.3985,-0.9932,-0.4024,1.143
1.217000,-0.3449,-0.9751,-0.4072,1.112
1.221000,-0.3176,-0.9503,-0.4785,1.110
1.248000,-0.3191,-0.9424,-0.5570,1.140
1.249000,-0.3637,-0.9700,-0.5691,1.182
1.249000,-0.4201,-0.9705,-0.6177,1.225
1.250000,-0.4501,-0.9479,-0.5887,1.203
1.250000,-0.3845,-0.8687,-0.5326,1.089
1.250000,-0.3263,-0.8209,-0.4382,0.986
1.254000,-0.3088,-0.7663,-0.3801,0.909
1.262000,-0.1815,-0.6019,-0.3321,0.711
1.263000,0.0291,-0.4736,-0.2778,0.550
1.268000,0.1749,-0.3173,-0.2096,0.419
1.273000,0.1962,-0.2173,-0.1316,0.321
1.278000,0.2916,-0.1116,-0.0481,0.316
1.283000,0.4850,-0.0411,0.0945,0.496
1.288000,0.7741,0.0967,0.2637,0.823
1.293000,1.0057,0.2580,0.4123,1.117
1.298000,1.1941,0.3153,0.4858,1.327
1.302000,1.2631,0.3400,0.5616,1.423
1.307000,1.4278,0.3346,0.7477,1.646
1.312000,1.5065,0.3944,0.9416,1.820
1.317000,1.3774,0.2545,1.1711,1.826
1.322000,1.6286,0.5297,1.3645,2.190
1.329000,1.7529,0.6621,1.5789,2.450
1.334000,1.7599,0.7038,1.7159,2.557
1.337000,1.8168,0.6930,1.8252,2.667
1.341000,1.8876,0.6772,1.8851,2.752
1.346000,1.8264,0.6923,1.8595,2.697
1.351000,1.6646,0.6258,1.7794,2.516
1.356000,1.5216,0.6265,1.6469,2.328
1.361000,1.2422,0.6440,1.5148,2.062
1.366000,1.0441,0.6432,1.4713,1.915
1.371000,0.9105,0.6985,1.5042,1.892
1.377000,0.8580,0.7456,1.5723,1.940
1.381000,0.7337,0.7895,1.6202,1.946
1.386000,0.6283,0.7514,1.6454,1.915
1.391000,0.4465,0.6990,1.6457,1.843
1.396000,0.3916,0.7571,1.6736,1.878
1.401000,0.3247,0.7987,1.6886,1.896
1.405000,0.3008,0.8000,1.7573,1.954
1.411000,0.2673,0.7968,1.7703,1.960
1.415000,0.3462,0.8608,1.8638,2.082
1.420000,0.4297,0.8695,1.9472,2.175
1.425000,0.4437,0.9136,2.0277,2.268
1.430000,0.4599,0.9286,2.0625,2.308
1.435000,0.4235,0.9216,2.0874,2.321
1.440000,0.4468,0.8686,2.0120,2.237
1.449000,0.5179,0.7820,1.8897,2.110
1.451000,0.6439,0.7430,1.8115,2.061
1.455000,0.7246,0.6920,1.6605,1.939
1.459000,0.7455,0.6625,1.5252,1.822
1.486000,0.8240,0.6831,1.4087,1.769
1.487000,0.9074,0.7419,1.3584,1.794
1.488000,0.9836,0.7861,1.3573,1.851
1.488000,0.9953,0.8154,1.3214,1.844
1.488000,1.0188,0.8057,1.3006,1.838
1.489000,0.9275,0.8074,1.2728,1.770
1.493000,0.9103,0.7438,1.3166,1.765
1.498000,0.8405,0.7180,1.2909,1.699
1.503000,0.7921,0.7277,1.2362,1.639
1.508000,0.6936,0.7153,1.1289,1.506
1.514000,0.6643,0.7454,1.0766,1.468
1.517000,0.5825,0.7510,1.0550,1.420
1.522000,0.4576,0.7442,1.0092,1.335
1.529000,0.3256,0.7396,0.9944,1.281
1.532000,0.1867,0.6635,0.9504,1.174
1.537000,0.1221,0.6502,0.9301,1.141
1.542000,0.1245,0.5945,0.8951,1.082
1.547000,0.0769,0.6329,0.8812,1.088
1.552000,0.1155,0.5980,0.8863,1.075
1.556000,0.2665,0.6334,0.8509,1.094
1.565000,0.4007,0.6212,0.8779,1.148
1.566000,0.5061,0.5757,0.8742,1.163
1.571000,0.6258,0.5633,0.8402,1.189
1.576000,0.6904,0.5626,0.8357,1.221
1.602000,0.8314,0.5446,0.8179,1.287
1.603000,0.8958,0.4755,0.7795,1.279
1.603000,0.9888,0.4295,0.8052,1.346
1.603000,1.0818,0.4709,0.8401,1.448
1.604000,1.1078,0.4464,0.8504,1.466
1.605000,1.1243,0.4037,0.7907,1.433
1.612000,1.0762,0.3285,0.6423,1.296
1.615000,1.0713,0.2352,0.5248,1.216
1.620000,1.0021,0.1718,0.4361,1.106
1.625000,0.9139,0.0881,0.3084,0.969
1.630000,0.7326,-0.0586,0.2535,0.777
1.635000,0.5182,-0.2341,0.2205,0.610
1.640000,0.3496,-0.2829,0.1356,0.470
1.648000,0.2149,-0.2810,-0.0015,0.354
1.649000,0.0064,-0.2736,-0.0975,0.291
1.655000,-0.1824,-0.2890,-0.1957,0.394
1.658000,-0.2585,-0.3028,-0.4015,0.565
1.681000,-0.2887,-0.3917,-0.5851,0.761
1.682000,-0.0749,-0.6993,-0.8609,1.112
1.682000,-0.1383,-0.5019,-0.9324,1.068
1.682000,-0.4214,-0.4430,-0.9797,1.155
1.682000,-0.6776,-0.4525,-0.9359,1.241
1.688000,-0.6944,-0.4872,-0.9285,1.258
1.693000,-0.8092,-0.6693,-1.0440,1.481
1.698000,-0.9502,-0.8766,-1.1009,1.698
1.703000,-1.0625,-1.0470,-1.2050,1.918
1.707000,-1.0911,-1.1569,-1.3704,2.099
1.713000,-1.1676,-1.2419,-1.4919,2.265
1.717000,-1.2633,-1.3048,-1.5906,2.414
1.722000,-1.4307,-1.4146,-1.6646,2.611
1.727000,-1.5430,-1.5089,-1.6727,2.730
1.732000,-1.6312,-1.6592,-1.6264,2.839
1.737000,-1.6761,-1.7268,-1.5874,2.883
1.742000,-1.7639,-1.7381,-1.5482,2.920
1.746000,-1.8442,-1.7294,-1.5827,2.983
1.752000,-1.9242,-1.7362,-1.6025,3.047
1.756000,-2.0134,-1.7062,-1.7029,3.141
1.765000,-2.0737,-1.6511,-1.8291,3.221
1.767000,-2.1697,-1.5569,-1.9886,3.330
1.771000,-2.2678,-1.4834,-2.1434,3.455
1.776000,-2.3467,-1.4283,-2.2890,3.576
1.795000,-2.3945,-1.3816,-2.4018,3.662
1.796000,-2.3753,-1.3006,-2.4871,3.677
1.797000,-2.3301,-1.1902,-2.4945,3.615
1.798000,-2.3018,-1.0816,-2.4821,3.554
1.800000,-2.2378,-1.0126,-2.4139,3.444
1.805000,-2.1885,-0.9574,-2.2878,3.308
1.810000,-2.1084,-0.9566,-2.1062,3.130
1.815000,-2.0262,-0.8882,-1.9361,2.940
1.820000,-1.9372,-0.8766,-1.7485,2.753
1.825000,-1.8269,-0.8570,-1.5580,2.549
1.829000,-1.6858,-0.8369,-1.3666,2.326
1.835000,-1.5546,-0.8208,-1.1983,2.128
1.839000,-1.3496,-0.8255,-1.0289,1.887
1.844000,-1.1926,-0.8129,-0.8891,1.695
1.849000,-0.9761,-0.8286,-0.7236,1.471
1.854000,-0.8027,-0.8101,-0.6155,1.296
1.858000,-0.6294,-0.7433,-0.5048,1.097
1.866000,-0.4895,-0.6617,-0.3841,0.908
1.868000,-0.3281,-0.6657,-0.2937,0.798
1.873000,-0.1236,-0.6214,-0.1526,0.652
1.898000,-0.0124,-0.5239,-0.0374,0.525
1.899000,0.0797,-0.4764,0.0018,0.483
1.899000,0.1575,-0.4693,0.0361,0.496
1.899000,0.2185,-0.4165,-0.0423,0.472
1.900000,0.2028,-0.4257,-0.1021,0.482
1.909000,0.2924,-0.4227,-0.2101,0.555
1.909000,0.4462,-0.3910,-0.2331,0.637
1.923000,0.5518,-0.3406,-0.2094,0.681
1.924000,0.5950,-0.3290,-0.1872,0.705
1.924000,0.6402,-0.2941,-0.1234,0.715
1.927000,0.6086,-0.2647,0.0346,0.665
1.940000,0.5720,-0.2740,0.1647,0.655
1.941000,0.6285,-0.1858,0.2245,0.693
1.942000,0.5917,-0.1724,0.2697,0.673
1.957000,0.6195,-0.1548,0.2961,0.704
1.958000,0.6258,-0.1978,0.3445,0.741
1.958000,0.6082,-0.1405,0.4004,0.742
1.961000,0.6147,-0.0954,0.3876,0.733
1.967000,0.6667,-0.0986,0.4118,0.790
1.972000,0.8430,-0.0543,0.4296,0.948
1.976000,0.9617,0.0108,0.5312,1.099
1.983000,1.1112,0.0437,0.5253,1.230
1.985000,1.2101,0.0517,0.5193,1.318
1.990000,1.3374,0.0750,0.5893,1.463
2.016000,1.3493,0.1750,0.6154,1.493
2.016000,1.2246,0.1747,0.6503,1.398
2.017000,1.1284,0.1032,0.7353,1.351
2.017000,1.0511,0.0232,0.7935,1.317
2.017000,0.9189,-0.0485,0.8852,1.277
2.026000,0.8368,-0.0901,0.9866,1.297
2.026000,0.6807,-0.0488,1.1121,1.305
2.038000,0.5941,0.0159,1.1903,1.330
2.039000,0.5388,0.0588,1.2405,1.354
2.039000,0.4908,0.1301,1.2532,1.352
2.044000,0.4860,0.2059,1.1904,1.302
2.056000,0.4168,0.2719,1.1721,1.273
2.057000,0.4004,0.3302,1.1577,1.269
2.058000,0.3865,0.4238,1.1424,1.278
2.073000,0.3226,0.5217,1.1334,1.289
2.074000,0.2398,0.6145,1.1331,1.311
2.075000,0.1835,0.6997,1.0985,1.315
2.078000,0.1871,0.7919,1.0437,1.323
2.095000,0.1383,0.8360,1.0380,1.340
2.097000,0.0682,0.9229,1.0623,1.409
2.098000,-0.0160,0.9760,1.0857,1.460
2.099000,-0.1120,1.0195,1.0962,1.501
2.105000,-0.1479,1.0680,1.1075,1.546
2.107000,-0.2266,1.1190,1.1366,1.611
2.132000,-0.1831,1.1968,1.1496,1.670
2.133000,-0.1372,1.2321,1.1390,1.684
2.134000,-0.0817,1.2463,1.1213,1.679
2.134000,-0.0167,1.2157,1.0719,1.621
2.134000,0.0482,1.1572,1.0955,1.594
2.137000,0.1393,1.0805,1.0720,1.528
2.142000,0.2564,0.9665,1.0802,1.472
2.147000,0.3997,0.9060,1.0365,1.433
2.151000,0.4685,0.8364,1.0584,1.428
2.157000,0.4535,0.7668,1.1106,1.424
2.161000,0.4958,0.6782,1.2052,1.469
2.166000,0.5859,0.6061,1.2974,1.547
2.171000,0.6519,0.5027,1.3611,1.591
2.175000,0.7585,0.4233,1.3869,1.636
2.184000,0.9534,0.3697,1.4252,1.754
2.185000,1.0786,0.3393,1.4160,1.812
2.190000,1.1893,0.3126,1.4431,1.896
2.194000,1.2519,0.2969,1.4754,1.958
2.214000,1.2951,0.2512,1.4893,1.990
2.216000,1.2427,0.2284,1.5182,1.975
2.216000,1.2738,0.2235,1.5069,1.986
2.217000,1.2690,0.2677,1.4916,1.977
2.220000,1.2378,0.2725,1.4410,1.919
2.225000,1.2209,0.2809,1.3768,1.861
2.230000,1.1967,0.2760,1.3326,1.812
2.235000,1.1032,0.2985,1.3037,1.734
2.240000,1.0170,0.3557,1.2210,1.628
2.244000,0.9213,0.3829,1.1322,1.509
2.249000,0.8210,0.4260,0.9896,1.355
2.255000,0.7041,0.3987,0.8126,1.147
2.259000,0.6233,0.4066,0.6583,0.994
2.265000,0.5570,0.3925,0.4810,0.834
2.268000,0.4788,0.3757,0.3617,0.708
2.274000,0.3746,0.3923,0.2119,0.582
2.278000,0.2802,0.4327,0.1083,0.527
2.283000,0.2936,0.4447,0.0741,0.538
2.288000,0.3381,0.4425,0.0856,0.563
2.293000,0.2727,0.4403,0.1095,0.529
2.301000,0.1980,0.3618,0.1455,0.437
2.302000,0.1091,0.3076,0.1385,0.355
2.307000,0.0396,0.2585,0.1414,0.297
2.312000,-0.0989,0.2580,0.1185,0.301
2.329000,-0.1510,0.1821,0.0171,0.237
2.330000,-0.2243,0.1315,0.0043,0.260
2.331000,-0.2591,0.0704,-0.0510,0.273
2.332000,-0.2194,0.0298,-0.0889,0.239
2.337000,-0.1962,-0.0261,-0.1311,0.237
2.341000,-0.2446,-0.0713,-0.1874,0.316
2.346000,-0.3309,-0.1224,-0.2626,0.440
2.351000,-0.3716,-0.1624,-0.3496,0.535
2.356000,-0.5076,-0.2586,-0.4053,0.699
2.361000,-0.6265,-0.3437,-0.4632,0.852
2.366000,-0.6901,-0.4176,-0.5256,0.963
2.371000,-0.7390,-0.4802,-0.6169,1.076
2.375000,-0.7399,-0.5102,-0.7560,1.174
2.381000,-0.7217,-0.5342,-0.9073,1.276
2.385000,-0.6771,-0.6362,-1.0015,1.366
2.390000,-0.6110,-0.7327,-1.0579,1.425
2.395000,-0.6336,-0.7882,-1.0940,1.490
2.400000,-0.6875,-0.8651,-1.1459,1.592
2.405000,-0.7870,-0.9468,-1.1945,1.715
2.410000,-0.9056,-1.0261,-1.2346,1.843
2.416000,-0.9862,-1.1436,-1.2212,1.942
2.421000,-1.0046,-1.1964,-1.2951,2.029
2.424000,-1.0688,-1.2779,-1.3084,2.118
2.429000,-1.1427,-1.3236,-1.3780,2.226
2.437000,-1.2598,-1.3339,-1.4223,2.322
2.438000,-1.4390,-1.3712,-1.4602,2.466
2.444000,-1.6110,-1.3847,-1.5224,2.614
2.448000,-1.7613,-1.3819,-1.5342,2.714
2.454000,-1.9113,-1.4079,-1.4452,2.779
2.459000,-1.9941,-1.3621,-1.4563,2.820
2.464000,-2.0456,-1.3684,-1.4904,2.877
2.469000,-2.0466,-1.3097,-1.5026,2.857
2.474000,-1.9831,-1.2720,-1.5434,2.817
2.478000,-1.9291,-1.2169,-1.6080,2.791
2.483000,-1.7436,-1.1206,-1.7418,2.707
2.488000,-1.5155,-1.0335,-1.7975,2.568
2.492000,-1.3810,-1.0225,-1.8087,2.495
2.499000,-1.2517,-1.0137,-1.8193,2.430
2.503000,-1.1181,-1.0358,-1.7075,2.289
2.507000,-0.9803,-1.0555,-1.5713,2.132
2.512000,-0.8645,-1.0919,-1.4421,2.005
2.517000,-0.7253,-1.1420,-1.3413,1.905
2.522000,-0.5625,-1.1463,-1.1873,1.744
2.527000,-0.4050,-1.1573,-1.0039,1.585
2.536000,-0.2860,-1.1128,-0.7760,1.386
2.537000,-0.1335,-1.0918,-0.5746,1.241
2.542000,-0.0242,-1.0444,-0.4400,1.134
2.546000,0.0612,-1.0208,-0.3434,1.079
2.570000,0.1156,-0.9854,-0.2554,1.025
2.571000,0.1487,-0.9214,-0.2002,0.955
2.572000,0.1220,-0.8793,-0.1894,0.908
2.572000,0.1147,-0.8353,-0.2805,0.889
2.572000,-0.0001,-0.7966,-0.3636,0.876
2.576000,-0.1004,-0.8035,-0.5011,0.952
2.581000,-0.2459,-0.7748,-0.5948,1.007
2.586000,-0.3265,-0.7605,-0.6546,1.055
2.590000,-0.4238,-0.7362,-0.7240,1.116
2.595000,-0.5305,-0.6997,-0.7597,1.161
2.601000,-0.5437,-0.6315,-0.8051,1.159
2.605000,-0.5880,-0.5771,-0.7316,1.102
2.610000,-0.5319,-0.5199,-0.7354,1.046
2.621000,-0.5094,-0.5028,-0.7447,1.033
2.622000,-0.4918,-0.4662,-0.6831,0.962
2.625000,-0.4146,-0.4174,-0.6228,0.857
2.629000,-0.2851,-0.3824,-0.5351,0.717
2.653000,-0.1463,-0.3471,-0.4345,0.575
2.653000,-0.0294,-0.2707,-0.2976,0.403
2.654000,0.1303,-0.1747,-0.1525,0.266
2.654000,0.3926,-0.0784,0.0135,0.401
