time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.235000,-0.0238,-0.0107,-0.0075,0.027
0.236000,0.0047,0.0083,-0.0075,0.012
0.236000,-0.0144,0.0107,0.0258,0.031
0.239000,-0.0144,-0.0368,0.0161,0.043
0.244000,-0.0382,-0.0342,0.0278,0.058
0.248000,0.0047,-0.0101,0.0015,0.011
0.253000,0.0046,-0.0076,0.0134,0.016
0.258000,-0.0096,0.0019,0.0014,0.010
0.263000,0.0071,-0.0028,0.0180,0.020
0.268000,0.0141,-0.0123,0.0202,0.028
0.273000,-0.0051,0.0282,0.0129,0.031
0.278000,-0.0147,0.0138,0.0104,0.023
0.283000,-0.0052,-0.0053,0.0032,0.008
0.288000,-0.0194,-0.0101,0.0293,0.037
0.302000,-0.0074,0.0137,0.0267,0.031
0.302000,-0.0193,-0.0125,-0.0044,0.023
0.303000,-0.0144,0.0280,0.0312,0.044
0.307000,-0.0190,0.0111,0.0144,0.026
0.312000,-0.0023,0.0063,0.0238,0.025
0.317000,-0.0118,-0.0104,0.0093,0.018
0.322000,-0.0070,-0.0222,0.0045,0.024
0.335000,-0.0282,0.0065,0.0163,0.033
0.336000,-0.0114,0.0017,0.0162,0.020
0.336000,-0.0162,-0.0149,-0.0006,0.022
0.342000,0.0053,-0.0124,0.0161,0.021
0.347000,-0.0304,0.0019,0.0041,0.031
0.351000,-0.0111,-0.0170,0.0230,0.031
0.356000,0.0008,0.0045,0.0110,0.012
0.361000,-0.0110,0.0140,0.0393,0.043
0.366000,-0.0086,0.0210,0.0176,0.029
0.370000,-0.0227,0.0138,0.0175,0.032
0.376000,-0.0369,-0.0125,-0.0064,0.039
0.380000,0.0132,0.0232,0.0127,0.030
0.385000,-0.0343,0.0063,0.0363,0.050
0.390000,-0.0127,-0.0079,-0.0138,0.020
0.395000,-0.0054,-0.0150,0.0171,0.023
0.400000,-0.0244,0.0136,0.0288,0.040
0.405000,-0.0076,-0.0150,0.0215,0.027
0.409000,-0.0073,-0.0029,0.0237,0.025
0.414000,0.0073,-0.0053,-0.0050,0.010
0.419000,-0.0211,-0.0243,0.0117,0.034
0.424000,-0.0159,0.0281,0.0163,0.036
0.436000,-0.0295,-0.0172,0.0067,0.035
0.436000,0.0041,-0.0195,-0.0076,0.021
0.439000,-0.0240,-0.0075,-0.0123,0.028
0.444000,0.0142,-0.0026,0.0139,0.020
0.451000,-0.0001,-0.0001,-0.0076,0.008
0.454000,0.0049,-0.0001,-0.0075,0.009
0.459000,0.0050,-0.0096,-0.0027,0.011
0.464000,-0.0068,0.0237,0.0187,0.031
0.468000,0.0101,0.0093,-0.0052,0.015
0.473000,-0.0133,-0.0216,-0.0004,0.025
0.478000,0.0012,0.0404,0.0019,0.040
0.483000,-0.0412,-0.0335,0.0209,0.057
0.488000,-0.0142,0.0143,0.0160,0.026
0.493000,-0.0231,-0.0213,0.0182,0.036
0.498000,-0.0369,-0.0139,-0.0080,0.040
0.502000,-0.0197,-0.0280,0.0158,0.038
0.507000,-0.0049,0.0009,0.0133,0.014
0.512000,-0.0376,0.0152,0.0036,0.041
0.517000,-0.1290,0.0318,0.0155,0.134
0.522000,-0.1603,0.0221,0.0225,0.163
0.536000,-0.1839,-0.0158,0.0151,0.185
0.537000,-0.0776,0.0223,0.0316,0.087
0.538000,-0.0399,0.1028,-0.0113,0.111
0.541000,-0.1316,-0.0997,0.0077,0.165
0.546000,-0.2633,0.0556,-0.0445,0.273
0.551000,-0.4227,0.0152,0.0484,0.426
0.556000,-0.0722,0.0579,-0.1039,0.139
0.561000,-0.3196,0.0935,0.0749,0.341
0.566000,-0.2337,-0.2917,0.1929,0.421
0.571000,-0.0087,0.2027,-0.1172,0.234
0.576000,0.3060,-0.0252,0.0499,0.311
0.580000,0.0650,0.0937,0.2963,0.317
0.585000,0.7427,-0.2932,0.1206,0.808
0.590000,0.3139,0.1750,0.0081,0.359
0.595000,-0.0823,0.0346,0.0388,0.097
0.600000,0.6004,0.0567,-0.1347,0.618
0.605000,0.0196,-0.1359,0.0207,0.139
0.611000,-0.2065,0.0030,0.0703,0.218
0.615000,-0.1418,-0.0257,0.0768,0.163
0.619000,0.0222,-0.0404,-0.0733,0.087
0.624000,0.4410,0.0261,0.0056,0.442
0.629000,0.3403,-0.0215,-0.0205,0.342
0.634000,-0.0178,-0.0166,-0.0014,0.024
0.639000,0.0038,0.0000,-0.0014,0.004
0.654000,-0.0318,0.0047,-0.0037,0.032
0.655000,-0.0264,0.0118,0.0058,0.030
0.655000,-0.0142,-0.0071,-0.0109,0.019
0.660000,-0.0544,0.0050,0.0272,0.061
0.663000,-0.0397,0.0073,0.0246,0.047
0.668000,-0.0560,0.0239,-0.0278,0.067
0.673000,-0.1102,0.0166,0.0128,0.112
0.679000,-0.1596,0.0188,0.0127,0.161
0.683000,-0.0617,-0.0240,-0.0207,0.069
0.687000,-0.3583,0.0784,0.0412,0.369
0.693000,-0.1990,-0.0789,-0.0612,0.223
0.697000,-0.0388,-0.0445,0.0366,0.070
0.702000,0.1660,-0.0035,-0.1521,0.225
0.707000,-0.1415,0.1423,-0.0301,0.203
0.713000,-0.2133,-0.1095,0.4120,0.477
0.717000,0.2697,0.0353,-0.1477,0.310
0.722000,0.1815,-0.1733,-0.1045,0.272
0.727000,0.5340,0.0080,-0.0327,0.535
0.731000,0.3536,0.0557,0.0247,0.359
0.736000,-0.1172,-0.0043,0.0557,0.130
0.741000,0.0420,0.0387,-0.0160,0.059
0.747000,-0.0347,-0.0211,0.0007,0.041
0.751000,-0.0272,0.0099,0.0318,0.043
0.756000,0.0159,0.0003,-0.0017,0.016
0.770000,0.0015,0.0027,0.0102,0.011
0.771000,-0.0177,-0.0068,0.0150,0.024
0.771000,0.0156,-0.0116,-0.0017,0.020
0.775000,-0.0159,-0.0044,-0.0161,0.023
0.782000,-0.0068,0.0028,0.0126,0.015
0.785000,-0.0100,-0.0235,-0.0161,0.030
0.790000,0.0012,-0.0258,0.0031,0.026
0.796000,-0.0092,-0.0042,0.0102,0.014
0.800000,0.0019,-0.0067,0.0031,0.008
0.805000,-0.0229,-0.0186,0.0079,0.031
0.809000,-0.0119,-0.0257,0.0102,0.030
0.815000,-0.0084,0.0148,-0.0041,0.018
0.820000,-0.0052,-0.0232,-0.0112,0.026
0.825000,-0.0166,0.0103,-0.0111,0.022
0.831000,-0.0641,0.0103,0.0270,0.070
0.835000,-0.0100,0.0105,-0.0135,0.020
0.839000,-0.0215,0.0085,0.0009,0.023
0.858000,-0.0550,0.0139,0.0080,0.057
0.859000,-0.0626,0.0148,0.0080,0.065
0.860000,-0.1106,0.0489,0.0033,0.121
0.860000,-0.1797,0.0235,-0.0228,0.183
0.873000,-0.1554,0.0576,0.0131,0.166
0.873000,-0.0929,0.0649,-0.0914,0.146
0.874000,-0.3004,0.0604,0.0637,0.313
0.879000,-0.1853,0.0705,-0.1859,0.272
0.883000,-0.6596,0.0002,0.2357,0.700
0.888000,-0.5942,-0.1127,0.2457,0.653
0.894000,0.1611,0.1193,-0.4847,0.525
0.897000,-0.0865,0.0516,0.1601,0.189
0.903000,0.1312,-0.0228,0.0830,0.157
0.907000,0.2511,-0.0399,0.3080,0.399
0.912000,1.2199,-0.1254,-0.6432,1.385
0.917000,1.6709,-0.2944,0.0723,1.698
0.922000,1.4040,-0.3866,0.5000,1.540
0.926000,1.9537,-0.3102,-0.1242,1.982
0.932000,2.2677,-0.2293,-0.4393,2.321
0.936000,1.9446,-0.1473,-0.0396,1.951
0.942000,1.7746,-0.0957,-0.4386,1.830
0.946000,0.1367,-0.0773,0.3124,0.350
0.951000,-1.1343,-0.0167,-0.1731,1.148
0.956000,-2.3430,0.1967,0.2454,2.364
0.969000,-2.8625,0.2734,0.1590,2.880
0.971000,-2.5685,0.3538,0.0393,2.593
0.972000,-1.5122,0.4027,-0.0468,1.566
0.975000,0.3853,-0.0881,0.0416,0.397
0.987000,-0.0582,-0.0545,0.0081,0.080
0.988000,0.3133,-0.0898,-0.0038,0.326
0.990000,0.3526,-0.1372,0.0106,0.379
0.997000,0.3766,-0.1228,-0.0062,0.396
1.000000,0.2806,-0.1208,-0.0015,0.305
1.005000,0.2052,-0.0714,0.1442,0.261
1.010000,-0.0865,-0.0751,-0.2074,0.237
1.014000,-0.1758,-0.0895,0.0939,0.218
1.019000,-0.2498,0.0276,0.0506,0.256
1.024000,0.0927,-0.1611,0.1150,0.219
1.030000,-0.0784,-0.4840,0.0121,0.490
1.034000,-0.4806,-0.8138,0.2964,0.991
1.039000,-1.1311,-1.1253,-0.1103,1.599
1.044000,-1.3245,-1.2011,-0.5929,1.884
1.049000,-1.3015,-0.9514,0.8846,1.839
1.053000,-2.4052,-1.0872,-0.7725,2.750
1.058000,-1.9344,-0.5814,-0.8168,2.179
1.064000,0.6309,0.6284,3.1126,3.237
1.068000,-3.3771,-0.3520,-2.6432,4.303
1.073000,-0.3100,1.3583,2.3402,2.724
1.082000,-3.3856,0.3782,-2.7430,4.374
1.084000,-1.6129,0.5303,2.6157,3.118
1.087000,-4.1087,-0.4889,-3.1060,5.174
1.092000,-0.8194,0.0703,2.6260,2.752
1.097000,-0.9860,0.6752,-1.0192,1.571
1.102000,1.2564,1.3265,1.9380,2.663
1.107000,-4.6600,-0.0202,-7.0349,8.438
1.112000,3.3375,0.7787,5.6200,6.583
1.117000,-2.2649,0.2566,-5.7285,6.165
1.122000,6.5377,1.3013,6.4253,9.258
1.126000,-0.5678,0.7301,-5.4069,5.485
1.131000,5.9580,0.7236,4.2734,7.368
1.136000,1.8438,0.0813,-3.0110,3.532
1.141000,4.2422,-0.2179,2.7255,5.047
1.146000,3.4138,-0.3391,-1.1349,3.613
1.151000,1.6865,-0.4917,0.7186,1.898
1.156000,-0.2135,0.0105,-1.0984,1.119
1.161000,-0.2031,0.0146,0.4778,0.519
1.165000,-0.1048,0.2752,0.1976,0.355
1.170000,0.4928,0.3750,-0.1539,0.638
1.175000,0.8102,0.4854,0.3554,1.009
1.180000,1.4584,0.7665,0.1997,1.660
1.185000,2.8238,1.0969,-0.6032,3.089
1.190000,3.1674,0.8850,-0.6094,3.345
1.200000,2.9341,0.3887,0.0871,2.961
1.202000,3.1988,-0.3078,-0.8326,3.320
1.205000,0.2449,-0.9013,3.5084,3.631
1.210000,1.8511,-0.4906,-1.1462,2.232
1.215000,1.7633,0.2712,-0.8576,1.979
1.219000,2.1705,0.1109,1.6889,2.752
1.224000,3.6624,0.0189,-3.5893,5.128
1.229000,2.5873,-0.8958,-1.7061,3.226
1.234000,-0.5942,-1.2475,3.1921,3.478
1.239000,0.9282,-1.0383,-0.4806,1.473
1.244000,0.4692,-1.5881,-3.2064,3.609
1.249000,-1.4578,-0.6001,1.9859,2.536
1.254000,0.0008,-0.6768,-0.0145,0.677
1.259000,-3.6129,-1.4771,3.0870,4.976
1.263000,-1.3318,-1.0733,-2.8247,3.302
1.269000,-3.1892,-0.0122,1.7454,3.636
1.273000,-2.0578,0.0373,-1.7866,2.725
1.280000,-4.6552,0.5426,2.0294,5.107
1.283000,-4.4878,0.4112,-1.5700,4.772
1.289000,-5.2137,1.0759,1.3736,5.498
1.293000,-1.5779,0.9083,-0.4876,1.885
1.298000,0.6706,0.2136,0.0697,0.707
1.303000,0.3680,-0.2716,0.0624,0.462
1.308000,-0.2638,-0.4015,-0.0954,0.490
1.322000,-0.7026,-0.6127,0.2583,0.967
1.323000,-1.3334,-0.7774,-0.0336,1.544
1.324000,-1.8081,-0.7181,0.3200,1.972
1.329000,-2.8360,-0.6332,-0.6532,2.978
1.343000,-2.7276,-0.2318,-0.1339,2.741
1.344000,-0.1884,0.7559,2.9226,3.025
1.345000,-3.3123,0.2225,-1.9634,3.857
1.351000,-2.7572,0.3154,-0.1493,2.779
1.352000,-2.8908,0.1298,-0.4357,2.926
1.356000,-2.7427,0.1727,-0.3203,2.767
1.361000,-1.5443,0.4781,1.7833,2.407
1.365000,-3.1496,0.1177,-3.4954,4.707
1.371000,2.1651,0.7502,3.9771,4.590
1.375000,-0.8797,0.3639,-3.6583,3.780
1.380000,8.6432,1.8807,7.2603,11.444
1.385000,-2.1159,0.5454,-7.0589,7.389
1.390000,0.8320,0.0022,5.5584,5.620
1.395000,0.8221,0.1170,-2.3662,2.508
1.400000,3.9089,-0.0378,2.3730,4.573
1.405000,3.3886,0.4087,-1.2985,3.652
1.410000,4.5604,0.0849,0.8180,4.634
1.421000,3.1781,-0.2299,-1.3865,3.475
1.423000,2.5033,-1.3141,0.8234,2.945
1.426000,0.1594,-1.1141,0.0886,1.129
1.444000,-0.3372,-0.1742,-0.1218,0.399
1.445000,0.1610,0.2291,0.0480,0.284
1.446000,0.4155,0.4028,0.2056,0.614
1.446000,1.0774,0.6733,-0.0791,1.273
1.449000,1.1854,0.8032,-0.0240,1.432
1.453000,1.5179,0.5325,0.2986,1.636
1.458000,2.2419,0.5116,-0.2776,2.316
1.463000,2.7445,0.1456,-0.5878,2.810
1.468000,2.2326,0.2079,0.9975,2.454
1.472000,4.0022,0.3886,0.3151,4.033
1.477000,3.9276,-0.2117,-1.3151,4.147
1.483000,1.3388,-1.0462,0.3810,1.741
1.487000,1.2267,-1.1788,0.0912,1.704
1.492000,1.6145,-1.5183,-0.0810,2.218
1.497000,-0.1453,-1.8249,0.3946,1.873
1.502000,0.0697,-1.4477,-0.2824,1.477
1.507000,0.0356,-0.7007,-0.3180,0.770
1.512000,-0.9259,-0.5383,0.4088,1.146
1.520000,-1.3909,-0.3489,-0.4497,1.503
1.523000,-2.6653,-0.3914,0.6835,2.779
1.527000,-2.4218,-0.0939,-0.2925,2.441
1.535000,-2.9691,0.1746,-0.2253,2.983
1.537000,-3.7166,0.2691,0.5134,3.762
1.541000,-3.6970,0.3323,-0.2664,3.721
1.546000,-3.3297,0.7636,-0.0415,3.416
1.551000,-1.5683,0.7721,-0.0080,1.748
1.555000,0.0042,0.2364,-0.0415,0.240
1.560000,0.1774,-0.1720,0.1497,0.289
1.565000,-0.4957,-0.4823,-0.0153,0.692
1.570000,-0.9677,-0.3834,0.1806,1.056
1.575000,-1.6232,-0.4254,-0.1256,1.683
1.580000,-2.4213,-0.4531,-0.0012,2.463
1.585000,-2.7604,-0.3136,0.1015,2.780
1.590000,-2.6783,0.0455,0.1492,2.683
1.595000,-3.4952,0.0400,-0.6206,3.550
1.600000,-3.5231,0.0929,0.2405,3.533
1.605000,-3.3551,0.0384,-0.1852,3.360
1.610000,-2.8461,0.2712,0.1352,2.862
1.628000,-2.7858,0.7180,-0.4361,2.910
1.635000,-1.9919,0.7243,-0.0460,2.120
1.638000,-2.0712,0.6968,0.1619,2.191
1.639000,-2.3362,0.5850,-0.3832,2.439
1.640000,-0.6275,0.4544,0.6760,1.028
1.641000,-1.0743,0.4253,-0.5078,1.262
1.644000,-0.0178,0.3985,-0.1821,0.439
1.652000,0.9233,0.5298,-0.5619,1.204
1.654000,1.7143,0.5895,-0.0999,1.816
1.658000,3.0626,0.2001,2.7871,4.146
1.665000,1.0400,0.0070,-2.7727,2.961
1.669000,4.9514,-0.2387,3.1121,5.853
1.673000,5.5107,-0.1473,-0.7490,5.563
1.677000,6.1145,-0.4139,-0.7313,6.172
1.684000,6.8095,-0.8981,0.0511,6.869
1.688000,4.4955,-1.4332,0.3522,4.732
1.693000,0.5587,-0.4435,0.4473,0.842
1.698000,1.0960,0.5039,-0.2223,1.227
1.702000,2.0473,0.6931,0.1627,2.168
1.707000,2.5762,0.6261,-0.0621,2.652
1.712000,2.9506,0.2971,0.3086,2.982
1.717000,4.2672,0.0535,0.2415,4.274
1.722000,5.2947,-0.0291,-0.4515,5.314
1.727000,3.4455,-0.8545,0.5030,3.585
1.740000,4.7885,-1.4168,-1.5336,5.224
1.742000,4.8907,-1.8031,-2.8317,5.932
1.743000,-0.4909,-0.9158,3.5933,3.740
1.746000,3.0770,-1.2046,-3.1770,4.584
1.756000,-0.1885,-0.8637,1.1596,1.458
1.757000,1.6355,-1.0320,-3.1532,3.699
1.761000,-0.4831,-0.5980,-0.4274,0.880
1.766000,-2.8922,-0.8471,0.6532,3.084
1.771000,-2.9959,-0.4894,-0.5498,3.085
1.775000,-3.7380,-0.3889,0.3780,3.777
1.780000,-3.1637,-0.1995,-1.1855,3.384
1.786000,-4.7699,0.0696,0.9930,4.873
1.789000,-3.8923,-0.0430,-0.9034,3.996
1.795000,-4.2662,0.3179,0.7347,4.341
1.800000,-3.1140,0.3003,-0.6333,3.192
1.805000,-2.4214,0.8851,0.6460,2.658
1.810000,-1.4034,0.5180,-0.5545,1.595
1.815000,-0.5966,0.3337,0.3830,0.784
1.820000,-0.4016,0.1494,-0.2126,0.478
1.825000,-0.6573,-0.1229,-0.1001,0.676
1.836000,-0.6041,-0.2089,0.2728,0.695
1.838000,-0.7193,-0.0522,0.4828,0.868
1.839000,-1.9414,-0.2314,-1.3342,2.367
1.844000,-1.7799,0.1019,0.8446,1.973
1.853000,-3.5854,-0.2437,-0.8222,3.686
1.854000,-2.1867,0.4476,0.9593,2.429
1.859000,-3.6358,0.1106,-0.3993,3.659
1.865000,-2.7011,0.2396,0.0170,2.712
1.868000,-2.7009,0.3090,-0.0451,2.719
1.873000,-2.6436,0.4465,0.0075,2.681
1.878000,-3.1347,0.2858,-0.9939,3.301
1.883000,-2.1876,0.5632,0.9384,2.446
1.888000,-2.1658,0.4442,-0.9914,2.423
1.892000,-0.1824,0.5921,-0.2661,0.674
1.899000,3.0464,0.4860,2.5997,4.034
1.903000,0.6768,0.2699,-3.3686,3.447
1.907000,4.9174,0.2479,3.0834,5.809
1.912000,2.4641,0.3924,-2.4434,3.492
1.917000,6.2457,-0.2002,2.0765,6.585
1.922000,5.5179,-0.0220,-1.3794,5.688
1.927000,6.7323,-0.7036,0.8377,6.821
1.941000,2.5028,-1.5349,-0.6666,3.011
1.944000,-1.5936,-0.5090,0.1754,1.682
1.945000,-0.9803,0.5339,0.2995,1.156
1.947000,0.7050,0.6568,-0.4823,1.078
1.965000,2.2583,1.1151,-0.1734,2.525
1.967000,2.5492,1.2499,0.1734,2.844
1.968000,3.4289,1.2181,-0.5627,3.682
1.968000,2.8891,1.0660,1.0945,3.268
1.972000,5.0676,0.7637,-0.4647,5.146
1.975000,4.1743,-0.4971,2.3943,4.838
1.980000,7.1912,-0.2359,-4.1378,8.300
1.986000,-1.2135,-1.4059,10.0963,10.266
1.990000,5.5364,-0.9986,-4.9701,7.507
1.994000,1.2967,-1.4507,-2.3637,3.062
2.000000,-1.0815,-1.0344,0.9612,1.779
2.005000,2.5508,-0.9020,-4.8020,5.512
2.009000,-1.9358,-0.7004,1.6350,2.629
2.014000,0.0111,-0.7618,-1.9185,2.064
2.019000,-0.8287,-0.9714,-1.6605,2.095
2.024000,-3.8072,-0.9395,2.5380,4.671
2.029000,-1.3144,-0.5468,-2.5174,2.892
2.034000,-4.2477,-0.1977,1.9045,4.659
2.039000,-3.0205,-0.3128,-1.2788,3.295
2.044000,-4.4120,0.2963,0.8043,4.494
2.053000,-3.7573,0.1961,-0.6736,3.822
2.055000,-4.4973,0.6989,0.4170,4.570
2.059000,-3.0479,1.0119,-0.1164,3.214
2.063000,-0.4414,0.7493,-0.1544,0.883
2.068000,0.5318,-0.1553,0.4697,0.726
2.073000,-0.4572,-0.4003,-0.5082,0.792
2.077000,-1.2238,-0.1629,0.0495,1.236
2.082000,-2.6508,-0.5499,0.0807,2.708
2.087000,-3.9479,-0.5308,-0.6217,4.032
2.092000,-4.1540,-0.2112,0.4117,4.180
2.097000,-4.6070,-0.0839,0.1773,4.611
2.102000,-4.2923,0.4048,1.2742,4.496
2.107000,-5.8050,0.4567,-3.3421,6.714
2.112000,-0.0334,1.2334,5.7388,5.870
2.117000,-5.8895,0.6053,-4.9438,7.713
2.121000,3.2475,1.5510,6.5383,7.463
2.126000,-7.0456,0.3323,-7.9645,10.639
2.135000,3.6890,0.1482,10.5761,11.202
2.136000,-2.2835,0.6689,-2.9279,3.773
2.142000,0.2528,0.4061,-0.0208,0.479
2.146000,0.7983,0.2165,1.1237,1.395
2.152000,0.3631,0.1239,-0.1062,0.398
2.156000,-0.4263,0.1777,-3.0482,3.083
2.161000,3.6842,0.1126,1.4867,3.974
2.168000,1.8418,0.2711,-3.9210,4.341
2.170000,7.8553,-0.2974,3.6095,8.650
2.175000,4.8149,-0.3137,-2.5728,5.468
2.180000,8.0366,-1.1368,2.1240,8.390
2.185000,5.6073,-1.1810,-1.6522,5.964
2.190000,3.8657,-2.1882,0.9117,4.535
2.195000,-0.2307,-0.9907,-0.1147,1.024
2.200000,-0.2082,0.3433,-0.3154,0.511
2.204000,1.2343,0.9997,-0.1884,1.600
2.210000,2.0394,1.3256,-0.0758,2.434
2.214000,2.5992,1.0861,1.0045,2.991
2.220000,3.8277,1.0956,-0.9134,4.085
2.224000,2.6314,0.3430,0.8992,2.802
2.229000,3.4872,-0.4046,-0.1248,3.513
2.234000,3.5854,-0.8039,0.0284,3.674
2.239000,3.9841,-1.1708,-0.5548,4.189
2.244000,3.4003,-1.0900,-0.6926,3.637
2.250000,0.1597,-1.4547,1.8821,2.384
2.254000,2.8117,-1.1765,-1.4540,3.377
2.259000,0.2480,-1.3693,0.5887,1.511
2.263000,0.5034,-1.0565,-0.1123,1.176
2.269000,-0.1165,-0.8783,0.1101,0.893
2.274000,0.1054,-0.4533,-1.2355,1.320
2.279000,-2.8572,-0.5288,2.5252,3.850
2.293000,-0.6356,-0.9003,-2.4846,2.718
2.295000,-3.3375,-0.7557,1.7199,3.830
2.296000,-2.4154,-0.4998,-1.4201,2.846
2.298000,-4.4736,-0.5711,1.2320,4.675
2.315000,-3.9211,-0.1815,-0.8917,4.025
2.316000,-5.0431,1.2030,1.0213,5.284
2.317000,-4.1972,1.5964,-1.1237,4.629
2.326000,-4.1575,2.0019,1.2221,4.773
2.327000,-1.2728,0.6414,-1.3772,1.982
2.328000,0.5370,0.0113,0.8304,0.989
2.337000,-0.0751,-0.6289,-0.1743,0.657
2.338000,-0.7900,-0.5800,0.0482,0.981
2.341000,-1.9922,-0.7410,-0.0187,2.126
2.346000,-2.7505,-1.2195,-0.0283,3.009
2.351000,-3.2195,-0.9421,0.1198,3.357
2.356000,-2.8275,-0.0293,0.3729,2.852
2.360000,-3.3225,0.3274,-1.2216,3.555
2.370000,-0.6184,1.3195,2.0253,2.495
2.371000,-3.3085,0.7868,-2.8549,4.440
2.375000,0.3866,1.2635,2.5068,2.834
2.381000,-2.4144,0.5344,-2.2880,3.369
2.385000,0.9347,0.7224,1.9042,2.241
2.390000,-0.2267,0.1355,-1.7188,1.739
2.394000,2.1383,0.3981,1.6339,2.720
2.400000,1.0391,0.0523,-1.3865,1.733
2.405000,4.0479,0.2784,1.1509,4.218
2.410000,3.5543,0.2277,-1.2380,3.771
2.414000,5.9127,-0.3120,0.9502,5.997
2.419000,4.5551,-0.8181,-0.3821,4.644
2.425000,-0.7817,-0.3318,0.2063,0.874
2.429000,-1.0462,0.2186,0.0125,1.069
2.433000,-0.4811,0.0446,0.2586,0.548
2.439000,0.0071,0.3432,-0.1647,0.381
2.444000,0.6365,0.1752,0.2418,0.703
2.448000,1.7890,0.7864,-0.2412,1.969
2.453000,2.5132,0.7256,-0.0185,2.616
2.458000,4.1163,0.6706,0.3354,4.184
2.463000,4.6732,0.0597,0.8825,4.756
2.470000,5.2414,-0.3092,-0.9084,5.328
2.473000,5.0833,-0.7939,-0.7828,5.204
2.478000,3.8089,-1.0289,0.3630,3.962
2.493000,1.0997,-1.1585,1.4906,2.185
2.495000,2.4794,-0.8795,-0.3420,2.653
2.496000,1.0645,-1.1289,1.7615,2.347
2.513000,2.4275,-0.8709,-1.4408,2.954
2.514000,0.1269,-0.5509,0.5683,0.802
2.515000,0.3881,-0.5098,0.5579,0.850
2.516000,-0.1760,-0.9418,-1.1086,1.465
2.516000,-2.9869,-0.7105,0.6731,3.143
2.521000,-2.8381,-0.1670,-1.0796,3.041
2.526000,-3.3907,-0.2174,-0.0244,3.398
2.531000,-4.8617,0.2062,0.8622,4.942
2.537000,-5.4600,-0.0353,-0.2836,5.467
2.541000,-5.4914,0.1036,0.0633,5.493
2.546000,-5.0663,0.4451,0.0871,5.087
2.551000,-3.3962,0.8906,-0.2476,3.520
2.557000,-1.3272,0.8741,0.1422,1.596
2.561000,-0.3660,0.2707,-0.1830,0.491
2.565000,-0.6928,-0.6009,-0.0776,0.920
2.571000,-0.8886,-0.8216,0.2714,1.240
2.575000,-1.8818,-0.6179,-0.6060,2.071
2.580000,-1.1824,-0.0451,0.7737,1.414
2.589000,-1.7268,-0.0241,-0.5417,1.810
2.590000,-0.9180,0.2192,1.3732,1.666
2.595000,-2.0266,-0.6089,-2.2157,3.064
2.608000,-2.3215,-0.0347,-0.2579,2.336
2.609000,-1.0873,0.5214,1.9532,2.295
2.610000,-1.9803,0.4598,-0.0876,2.035
2.614000,-2.5933,0.1903,-1.3421,2.926
2.624000,-1.3483,0.5626,0.8271,1.679
2.625000,-2.9747,0.2471,-1.4324,3.311
2.629000,-0.5953,0.7556,1.5541,1.828
2.639000,-1.1499,0.5885,0.1445,1.300
2.640000,-1.4102,0.4436,-2.1668,2.623
2.644000,1.0216,0.4029,1.0622,1.528
