time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.596000,0.0274,0.0104,-0.0046,0.030
0.617000,0.0130,-0.0015,0.0002,0.013
0.618000,0.0011,0.0151,0.0168,0.023
0.620000,0.0059,-0.0134,-0.0071,0.016
0.620000,0.0058,0.0009,-0.0070,0.009
0.620000,0.0034,-0.0086,-0.0070,0.012
0.625000,-0.0062,-0.0134,-0.0021,0.015
0.630000,0.0058,-0.0180,-0.0140,0.024
0.635000,-0.0132,0.0034,0.0099,0.017
0.640000,-0.0202,-0.0037,-0.0140,0.025
0.644000,0.0155,-0.0203,-0.0376,0.045
0.650000,-0.0203,-0.0201,-0.0349,0.045
0.662000,0.0012,0.0110,0.0010,0.011
0.662000,0.0107,0.0038,0.0081,0.014
0.664000,0.0082,-0.0130,-0.0109,0.019
0.670000,0.0154,0.0085,0.0081,0.019
0.674000,-0.0060,0.0085,0.0009,0.010
0.679000,0.0107,-0.0153,-0.0133,0.023
0.684000,0.0012,-0.0057,-0.0085,0.010
0.689000,0.0082,-0.0081,0.0082,0.014
0.694000,-0.0015,-0.0105,-0.0037,0.011
0.698000,-0.0084,0.0158,0.0011,0.018
0.703000,0.0083,-0.0009,-0.0084,0.012
0.709000,-0.0012,-0.0032,0.0035,0.005
0.713000,-0.0226,-0.0197,-0.0131,0.033
0.729000,0.0084,-0.0052,-0.0035,0.011
0.730000,0.0274,-0.0029,0.0013,0.028
0.730000,0.0130,0.0091,-0.0177,0.024
0.732000,-0.0133,0.0161,0.0014,0.021
0.738000,-0.0226,-0.0149,-0.0200,0.034
0.742000,-0.0012,-0.0100,-0.0056,0.012
0.747000,0.0011,-0.0029,0.0016,0.003
0.763000,0.0010,-0.0171,-0.0008,0.017
0.763000,-0.0108,0.0138,-0.0008,0.018
0.764000,-0.0058,0.0018,0.0040,0.007
0.767000,0.0037,-0.0030,-0.0127,0.014
0.774000,-0.0011,-0.0314,-0.0173,0.036
0.776000,0.0179,-0.0074,-0.0433,0.047
0.781000,-0.0036,0.0117,0.0045,0.013
0.786000,-0.0105,0.0186,0.0116,0.024
0.791000,0.0038,-0.0100,-0.0051,0.012
0.796000,-0.0033,-0.0289,-0.0193,0.035
0.800000,0.0038,-0.0145,-0.0191,0.024
0.805000,0.0037,0.0117,0.0071,0.014
0.810000,0.0060,-0.0074,0.0142,0.017
0.815000,-0.0107,0.0093,0.0378,0.040
0.828000,-0.0060,-0.0192,-0.0052,0.021
0.829000,-0.0059,-0.0167,0.0020,0.018
0.830000,-0.0035,0.0144,0.0043,0.015
0.836000,-0.0082,0.0119,0.0114,0.018
0.841000,-0.0080,-0.0143,-0.0101,0.019
0.844000,0.0157,-0.0118,-0.0052,0.020
0.849000,-0.0106,0.0120,0.0067,0.017
0.869000,0.0037,-0.0047,-0.0029,0.007
0.870000,0.0012,-0.0024,0.0043,0.005
0.870000,-0.0154,0.0166,0.0137,0.026
0.871000,-0.0129,-0.0144,-0.0006,0.019
0.874000,-0.0080,0.0024,0.0089,0.012
0.879000,-0.0127,-0.0118,0.0254,0.031
0.883000,-0.0102,-0.0164,-0.0080,0.021
0.889000,0.0065,0.0075,-0.0008,0.010
0.893000,-0.0031,-0.0045,-0.0103,0.012
0.898000,0.0111,0.0192,-0.0007,0.022
0.904000,0.0016,0.0214,-0.0055,0.022
0.909000,0.0065,0.0164,0.0041,0.018
0.913000,0.0018,-0.0099,-0.0079,0.013
0.918000,-0.0052,0.0352,0.0207,0.041
0.923000,-0.0001,-0.0030,-0.0032,0.004
0.928000,0.0217,0.0065,-0.0151,0.027
0.933000,0.0170,0.0160,0.0088,0.025
0.946000,-0.0088,0.0231,0.0016,0.025
0.947000,-0.0012,-0.0102,-0.0126,0.016
0.948000,0.0181,0.0041,-0.0149,0.024
0.953000,-0.0007,-0.0102,-0.0006,0.010
0.979000,0.0066,0.0089,0.0089,0.014
0.979000,-0.0002,-0.0007,0.0041,0.004
0.980000,0.0051,-0.0055,-0.0030,0.008
0.980000,-0.0013,0.0017,0.0183,0.018
0.980000,0.0070,0.0018,0.0039,0.008
0.981000,0.0056,0.0114,0.0039,0.013
0.986000,-0.0126,0.0137,0.0252,0.031
0.991000,-0.0022,-0.0029,-0.0035,0.005
0.996000,0.0080,-0.0147,-0.0011,0.017
1.001000,-0.0201,-0.0193,-0.0058,0.028
1.006000,0.0020,0.0046,0.0085,0.010
1.011000,0.0051,-0.0024,-0.0130,0.014
1.016000,-0.0111,-0.0143,-0.0152,0.024
1.022000,0.0084,-0.0189,-0.0151,0.026
1.025000,0.0085,0.0002,-0.0055,0.010
1.030000,-0.0034,-0.0046,0.0206,0.021
1.036000,0.0159,-0.0068,-0.0246,0.030
1.039000,0.0136,-0.0091,0.0088,0.019
1.044000,0.0160,-0.0139,0.0064,0.022
1.050000,0.0113,-0.0091,0.0063,0.016
1.057000,-0.0076,0.0101,-0.0032,0.013
1.060000,-0.0025,0.0005,-0.0127,0.013
1.064000,-0.0210,0.0029,-0.0268,0.034
1.083000,-0.0039,-0.0089,0.0066,0.012
1.084000,-0.0202,0.0292,-0.0053,0.036
1.084000,-0.0436,-0.0089,0.0113,0.046
1.084000,-0.0291,-0.0017,-0.0125,0.032
1.090000,-0.0832,-0.0088,-0.0314,0.089
1.093000,-0.0728,-0.0158,-0.0074,0.075
1.098000,-0.0268,0.0249,-0.0263,0.045
1.103000,-0.0956,0.0012,0.0143,0.097
1.108000,-0.1544,-0.0604,-0.0214,0.167
1.113000,-0.0708,0.0445,0.0167,0.085
1.118000,0.0732,-0.0008,0.0166,0.075
1.122000,0.1186,0.0350,0.0117,0.124
1.127000,0.1691,-0.0151,-0.0026,0.170
1.132000,0.0253,-0.0005,-0.0050,0.026
1.137000,-0.0625,0.0115,0.0069,0.064
1.142000,-0.1428,0.0423,0.0069,0.149
1.147000,-0.2865,-0.0245,0.0424,0.291
1.156000,-0.0905,-0.0057,0.0183,0.093
1.157000,0.0750,0.0202,-0.0625,0.100
1.162000,-0.0792,-0.0869,0.0329,0.122
1.167000,-0.1269,0.0820,-0.0385,0.156
1.185000,-0.0327,-0.0095,0.0069,0.035
1.187000,0.4755,0.0184,-0.0834,0.483
1.188000,0.1922,-0.0198,-0.0329,0.196
1.188000,0.2349,-0.0104,-0.0397,0.238
1.191000,0.1207,-0.0177,-0.0204,0.124
1.196000,0.0295,0.0084,0.0249,0.040
1.201000,0.0103,0.0035,0.0128,0.017
1.206000,0.0363,-0.0108,-0.0039,0.038
1.211000,0.0124,-0.0060,0.0009,0.014
1.215000,0.0148,-0.0155,-0.0157,0.027
1.221000,0.0030,-0.0416,0.0247,0.048
1.225000,-0.0232,-0.0057,0.0150,0.028
1.230000,-0.0135,-0.0009,-0.0136,0.019
1.235000,0.0103,-0.0057,-0.0064,0.013
1.240000,-0.0137,-0.0128,-0.0324,0.037
1.245000,-0.0090,-0.0174,-0.0108,0.022
1.250000,-0.0068,-0.0103,-0.0178,0.022
1.254000,0.0026,-0.0245,-0.0081,0.026
1.260000,0.0144,-0.0148,-0.0105,0.023
1.264000,-0.0072,0.0019,0.0062,0.010
1.275000,0.0022,-0.0194,-0.0128,0.023
1.276000,-0.0097,-0.0098,-0.0174,0.022
1.279000,0.0141,-0.0048,-0.0054,0.016
1.284000,0.0138,-0.0096,-0.0077,0.019
1.306000,0.0089,-0.0025,-0.0053,0.011
1.307000,0.0206,0.0093,0.0042,0.023
1.307000,-0.0105,0.0116,-0.0219,0.027
1.308000,0.0037,-0.0004,0.0115,0.012
1.308000,0.0061,0.0044,0.0114,0.014
1.313000,-0.0033,0.0021,0.0018,0.004
1.318000,0.0158,-0.0145,-0.0006,0.021
1.323000,0.0133,-0.0333,-0.0243,0.043
1.328000,-0.0247,0.0073,0.0115,0.028
1.332000,-0.0126,-0.0187,0.0019,0.023
1.337000,0.0112,-0.0114,0.0090,0.018
1.343000,0.0038,-0.0161,-0.0077,0.018
1.347000,-0.0033,0.0054,-0.0313,0.032
1.352000,0.0039,-0.0113,-0.0145,0.019
1.358000,-0.0032,-0.0254,0.0070,0.027
1.362000,-0.0244,-0.0038,-0.0215,0.033
1.367000,0.0092,-0.0015,-0.0166,0.019
1.376000,-0.0097,-0.0109,0.0120,0.019
1.377000,0.0071,-0.0013,0.0095,0.012
1.382000,0.0211,0.0224,-0.0071,0.032
1.386000,0.0017,-0.0135,-0.0071,0.015
1.407000,0.0041,0.0055,-0.0023,0.007
