time,gFx,gFy,gFz,TgF
2.691000,-0.1403,1.5935,0.0614,1.601
2.697000,-0.2118,1.5327,-0.0778,1.549
2.702000,-0.2152,1.4780,-0.2287,1.511
2.708000,-0.1718,1.4340,-0.3876,1.495
2.713000,-0.0985,1.4001,-0.5243,1.498
2.718000,-0.0031,1.3793,-0.6440,1.522
2.721000,0.1234,1.3686,-0.7419,1.562
2.725000,0.2531,1.3620,-0.8249,1.612
2.731000,0.3468,1.3522,-0.9011,1.662
2.735000,0.4152,1.3413,-0.9604,1.701
2.744000,0.4599,1.3334,-0.9936,1.725
2.745000,0.4963,1.3413,-0.9953,1.742
2.750000,0.5290,1.3642,-0.9814,1.762
2.756000,0.5532,1.3940,-0.9729,1.788
2.762000,0.5641,1.4084,-0.9531,1.792
2.766000,0.5993,1.3779,-0.9011,1.752
2.771000,0.6669,1.3188,-0.8144,1.687
2.800000,0.7285,1.2604,-0.6804,1.607
2.800000,0.7595,1.2228,-0.5063,1.526
2.801000,0.7827,1.2033,-0.2990,1.466
2.801000,0.8125,1.1923,-0.0670,1.444
2.801000,0.8379,1.1716,0.1676,1.450
2.802000,0.8593,1.1508,0.3815,1.486
2.809000,0.8696,1.1430,0.5612,1.542
2.810000,0.8537,1.1564,0.7158,1.606
2.813000,0.8225,1.1882,0.8405,1.672
2.818000,0.7683,1.2267,0.9155,1.713
2.823000,0.7209,1.2548,0.9453,1.729
2.828000,0.6933,1.2433,0.9404,1.706
2.833000,0.6972,1.2082,0.9072,1.664
2.838000,0.7104,1.1652,0.8647,1.616
2.842000,0.7133,1.1257,0.8166,1.563
2.847000,0.7170,1.0929,0.7731,1.519
2.852000,0.7202,1.0614,0.7475,1.485
2.862000,0.7143,1.0263,0.7243,1.445
2.863000,0.6962,1.0041,0.7104,1.413
2.870000,0.6728,0.9914,0.7058,1.391
2.871000,0.6472,0.9770,0.7077,1.369
2.897000,0.6313,0.9687,0.7346,1.370
2.898000,0.6171,0.9696,0.7739,1.386
2.898000,0.5986,0.9909,0.8230,1.420
2.898000,0.5873,1.0238,0.8789,1.472
2.899000,0.5988,1.0468,0.9250,1.520
2.901000,0.6293,1.0453,0.9609,1.553
2.906000,0.6467,1.0258,0.9897,1.565
2.911000,0.6469,1.0072,1.0017,1.561
2.916000,0.6298,0.9984,1.0066,1.551
2.921000,0.6013,0.9955,0.9968,1.532
2.927000,0.5666,0.9784,0.9741,1.492
2.931000,0.5307,0.9589,0.9270,1.435
2.936000,0.5019,0.9391,0.8733,1.377
2.941000,0.4833,0.9245,0.8078,1.319
2.945000,0.4599,0.9157,0.7536,1.272
2.950000,0.4452,0.9135,0.7121,1.241
2.955000,0.4320,0.9096,0.6840,1.217
2.959000,0.4320,0.8991,0.6750,1.204
2.964000,0.4479,0.8766,0.6874,1.201
2.970000,0.4657,0.8541,0.7255,1.214
2.978000,0.4816,0.8407,0.7802,1.244
2.979000,0.4938,0.8288,0.8554,1.289
2.984000,0.5024,0.8056,0.9406,1.336
2.990000,0.5129,0.7767,1.0241,1.384
3.012000,0.5197,0.7555,1.1035,1.435
3.012000,0.5226,0.7409,1.1797,1.488
3.013000,0.5156,0.7240,1.2471,1.531
3.013000,0.4899,0.6986,1.3074,1.561
3.014000,0.4457,0.6752,1.3652,1.587
3.020000,0.4081,0.6705,1.4141,1.617
3.023000,0.3813,0.6783,1.4475,1.643
3.028000,0.3368,0.6783,1.4646,1.649
3.033000,0.2834,0.6656,1.4756,1.643
3.037000,0.2340,0.6476,1.4717,1.625
3.043000,0.1923,0.6278,1.4588,1.600
3.048000,0.1569,0.6202,1.4441,1.579
3.053000,0.1320,0.6229,1.4402,1.575
3.066000,0.1234,0.6337,1.4448,1.583
3.066000,0.1239,0.6530,1.4575,1.602
3.067000,0.1510,0.6681,1.4668,1.619
3.073000,0.1891,0.6840,1.4656,1.628
3.094000,0.2326,0.6996,1.4558,1.632
3.094000,0.2660,0.7162,1.4505,1.639
3.095000,0.3034,0.7418,1.4517,1.658
3.095000,0.3546,0.7680,1.4436,1.673
3.100000,0.4111,0.7875,1.4168,1.672
3.101000,0.4479,0.8014,1.3753,1.654
3.107000,0.4521,0.8085,1.3384,1.628
3.111000,0.4369,0.8053,1.3067,1.596
3.115000,0.4081,0.7797,1.2910,1.562
3.120000,0.3647,0.7450,1.2998,1.542
3.125000,0.3131,0.7081,1.3181,1.529
3.130000,0.2521,0.6705,1.3406,1.520
3.135000,0.1842,0.6390,1.3618,1.516
3.141000,0.1188,0.6175,1.3889,1.525
3.145000,0.0724,0.5983,1.4060,1.530
3.150000,0.0206,0.5936,1.4104,1.530
3.154000,-0.0209,0.5904,1.3972,1.517
3.160000,-0.0548,0.6029,1.3704,1.498
3.164000,-0.0719,0.6190,1.3272,1.466
3.169000,-0.0717,0.6444,1.2715,1.427
3.181000,-0.0597,0.6708,1.2126,1.387
3.183000,-0.0243,0.6888,1.1606,1.350
3.187000,0.0311,0.6991,1.1221,1.322
3.189000,0.0900,0.7123,1.1028,1.316
3.216000,0.1332,0.7343,1.0925,1.323
3.217000,0.1474,0.7618,1.0928,1.340
3.217000,0.1684,0.7914,1.1042,1.369
3.218000,0.1828,0.8239,1.1028,1.389
3.218000,0.2216,0.8578,1.0989,1.412
3.219000,0.2904,0.8917,1.0837,1.433
3.226000,0.3732,0.9242,1.0537,1.450
3.228000,0.4594,0.9582,1.0234,1.475
3.232000,0.5434,0.9945,0.9905,1.505
3.237000,0.6247,1.0331,0.9504,1.537
3.242000,0.7050,1.0754,0.8984,1.569
3.247000,0.7775,1.1198,0.8466,1.605
3.252000,0.8339,1.1562,0.8066,1.638
3.261000,0.8730,1.1803,0.7841,1.664
3.262000,0.9004,1.1996,0.7707,1.686
3.267000,0.9160,1.2187,0.7707,1.708
3.272000,0.9292,1.2336,0.7568,1.720
3.287000,0.9397,1.2328,0.7512,1.723
3.287000,0.9360,1.2245,0.7453,1.712
3.287000,0.9121,1.2219,0.7260,1.689
3.295000,0.8930,1.2304,0.6769,1.664
3.296000,0.8867,1.2419,0.6005,1.640
3.301000,0.8984,1.2465,0.5058,1.618
3.306000,0.9175,1.2438,0.4057,1.598
3.311000,0.9394,1.2394,0.3100,1.586
3.315000,0.9653,1.2309,0.2133,1.579
3.320000,0.9914,1.2243,0.1168,1.580
3.325000,1.0066,1.2172,0.0333,1.580
3.330000,1.0024,1.2182,-0.0590,1.579
3.335000,0.9631,1.2189,-0.1290,1.559
3.340000,0.9131,1.2150,-0.1745,1.530
3.345000,0.7775,1.0993,-0.0380,1.347
3.351000,0.7324,1.1794,-0.1930,1.402
3.356000,0.7355,1.1405,-0.3090,1.392
3.368000,0.7453,1.0551,-0.1469,1.300
3.369000,0.6684,0.9879,0.0031,1.193
3.369000,0.5546,1.0255,0.0360,1.166
3.374000,0.5043,1.0392,0.0575,1.157
3.403000,0.4963,0.9755,0.1276,1.102
3.404000,0.4889,0.9191,0.1698,1.055
3.404000,0.4723,0.9142,0.2067,1.050
3.405000,0.4653,0.9181,0.2453,1.058
3.405000,0.4714,0.8932,0.2787,1.048
3.405000,0.4977,0.8602,0.2899,1.035
3.412000,0.5190,0.8302,0.2768,1.017
3.413000,0.5182,0.8117,0.2614,0.998
3.418000,0.5170,0.8034,0.2401,0.985
3.423000,0.5226,0.7994,0.2094,0.978
3.428000,0.5429,0.8034,0.1725,0.985
3.433000,0.5588,0.8065,0.1283,0.990
3.438000,0.5720,0.8190,0.0836,1.002
3.444000,0.5764,0.8324,0.0490,1.014
3.449000,0.5868,0.8405,0.0350,1.026
3.454000,0.6235,0.8285,0.0424,1.038
3.458000,0.6796,0.8165,0.0709,1.065
3.464000,0.7312,0.8312,0.1154,1.113
3.468000,0.7871,0.8754,0.1708,1.190
3.472000,0.8569,0.9350,0.2179,1.287
3.497000,0.9568,0.9909,0.2523,1.400
3.498000,1.0632,1.0483,0.2992,1.523
3.499000,1.2107,1.1235,0.3644,1.691
3.499000,1.4016,1.2114,0.4128,1.898
3.499000,1.6114,1.3017,0.4164,2.113
3.507000,1.8260,1.3857,0.3717,2.322
3.507000,2.0194,1.4411,0.2960,2.498
3.510000,2.1610,1.4633,0.1957,2.617
3.516000,2.2230,1.4477,0.0804,2.654
3.521000,2.1996,1.4096,-0.0392,2.613
3.529000,2.1068,1.3574,-0.1525,2.511
3.531000,1.9608,1.3017,-0.2421,2.366
3.535000,1.7945,1.2543,-0.3163,2.212
3.541000,1.6321,1.2131,-0.3642,2.066
3.547000,1.4866,1.1611,-0.4101,1.930
3.550000,1.3513,1.1003,-0.4487,1.799
3.556000,1.2305,1.0531,-0.5012,1.695
3.566000,1.1282,1.0255,-0.5510,1.621
3.567000,1.0488,1.0043,-0.6044,1.573
3.573000,0.9878,0.9843,-0.6501,1.539
3.574000,0.9311,0.9599,-0.6943,1.507
3.600000,0.8818,0.9323,-0.7329,1.478
3.601000,0.8398,0.8859,-0.7771,1.447
3.602000,0.8051,0.8375,-0.8108,1.417
3.602000,0.7734,0.7794,-0.8403,1.383
3.602000,0.7124,0.7421,-0.8618,1.342
3.611000,0.6259,0.7330,-0.8701,1.299
3.611000,0.5268,0.7470,-0.8716,1.263
3.614000,0.4338,0.7804,-0.8816,1.255
3.619000,0.3283,0.8593,-0.8974,1.285
3.623000,0.2641,0.9484,-0.9211,1.348
3.628000,0.2606,1.0060,-0.9297,1.394
3.633000,0.3158,1.0285,-0.9128,1.411
3.638000,0.3830,1.0290,-0.8601,1.395
3.644000,0.4342,1.0390,-0.8137,1.389
3.647000,0.4396,1.0492,-0.7766,1.377
3.652000,0.4076,1.0756,-0.7148,1.354
3.657000,0.3966,1.1217,-0.6352,1.349
3.663000,0.4145,1.1613,-0.5514,1.351
3.668000,0.4584,1.1996,-0.4826,1.372
3.673000,0.5251,1.2463,-0.4184,1.416
3.684000,0.6037,1.3071,-0.3569,1.483
3.685000,0.6989,1.3872,-0.3053,1.583
3.686000,0.8481,1.4509,-0.2499,1.699
3.691000,1.0564,1.4978,-0.1725,1.841
3.716000,1.2971,1.5339,-0.0785,2.010
3.717000,1.5135,1.5766,0.0143,2.186
3.718000,1.6717,1.6303,0.1044,2.337
3.718000,1.7708,1.7002,0.1681,2.461
3.718000,1.8331,1.7593,0.2077,2.549
3.727000,1.8780,1.7829,0.2179,2.599
3.727000,1.8865,1.7717,0.1989,2.596
3.730000,1.8580,1.7405,0.1459,2.550
3.735000,1.7935,1.7019,0.0575,2.473
3.741000,1.7127,1.6767,-0.0411,2.397
3.747000,1.6387,1.6479,-0.1425,2.328
3.752000,1.5728,1.6010,-0.2397,2.257
3.756000,1.5037,1.5398,-0.3429,2.179
3.761000,1.4356,1.4785,-0.4467,2.109
3.765000,1.3604,1.4165,-0.5422,2.037
3.769000,1.2712,1.3757,-0.6320,1.977
3.775000,1.1680,1.3540,-0.7141,1.925
3.779000,1.0564,1.3264,-0.7722,1.863
3.784000,0.9458,1.2958,-0.8095,1.797
3.790000,0.8564,1.2624,-0.8366,1.740
3.799000,0.7866,1.2182,-0.8523,1.682
3.800000,0.7404,1.1637,-0.8498,1.620
3.805000,0.7170,1.1132,-0.8410,1.569
3.808000,0.7038,1.0763,-0.8142,1.522
3.833000,0.6955,1.0553,-0.7758,1.483
3.834000,0.6791,1.0439,-0.7207,1.439
3.834000,0.6852,1.0285,-0.6491,1.396
3.835000,0.7233,1.0075,-0.5527,1.358
3.835000,0.7868,0.9950,-0.4220,1.337
3.840000,0.8618,0.9904,-0.2733,1.341
3.842000,0.9248,1.0136,-0.1217,1.377
3.848000,0.9668,1.0820,0.0358,1.451
3.854000,0.9985,1.1528,0.1864,1.536
3.858000,1.0268,1.1970,0.3202,1.609
3.863000,1.0285,1.2236,0.4152,1.651
3.868000,0.9973,1.2443,0.4784,1.665
3.873000,0.9546,1.2590,0.5124,1.661
3.882000,0.9006,1.2729,0.5041,1.639
3.883000,0.8457,1.2914,0.4367,1.604
3.886000,0.8022,1.3015,0.3390,1.566
3.891000,0.7883,1.3041,0.2108,1.538
3.896000,0.7771,1.2983,0.0741,1.515
3.901000,0.7844,1.3039,-0.0609,1.523
3.908000,0.8212,1.3171,-0.1884,1.564
3.933000,0.8820,1.3378,-0.3058,1.631
3.933000,0.9504,1.3596,-0.4196,1.711
3.934000,1.0220,1.3979,-0.5356,1.813
3.934000,1.0798,1.4565,-0.6440,1.924
3.934000,1.1135,1.5122,-0.7436,2.020
3.935000,1.1313,1.5486,-0.8313,2.090
3.941000,1.1267,1.5688,-0.9113,2.136
3.946000,1.0976,1.5656,-0.9912,2.154
3.952000,1.0530,1.5356,-1.0535,2.139
3.956000,1.0088,1.4987,-1.0903,2.110
3.961000,0.9577,1.4553,-1.1060,2.064
3.965000,0.8977,1.4140,-1.1123,2.011
3.969000,0.8305,1.3676,-1.1138,1.950
3.974000,0.7607,1.3203,-1.1138,1.887
3.982000,0.6899,1.2758,-1.1045,1.823
3.987000,0.6225,1.2441,-1.0842,1.764
3.991000,0.5458,1.2236,-1.0666,1.713
4.016000,0.4787,1.2045,-1.0493,1.668
4.017000,0.4118,1.1896,-1.0495,1.639
4.018000,0.3522,1.1625,-1.0683,1.618
4.018000,0.3078,1.1293,-1.1077,1.612
4.018000,0.2924,1.0993,-1.1670,1.630
4.019000,0.3000,1.0715,-1.2410,1.667
4.026000,0.3232,1.0382,-1.3399,1.726
4.028000,0.3351,0.9916,-1.4539,1.791
4.034000,0.3261,0.9447,-1.5689,1.860
4.038000,0.3305,0.9191,-1.6634,1.929
4.043000,0.3568,0.8959,-1.7337,1.984
4.047000,0.3590,0.8637,-1.7737,2.005
4.052000,0.3163,0.8051,-1.7662,1.967
4.057000,0.2291,0.7413,-1.7156,1.883
4.064000,0.1151,0.6832,-1.6214,1.763
4.067000,-0.0306,0.6366,-1.5000,1.630
4.072000,-0.2069,0.5880,-1.3562,1.493
4.077000,-0.3971,0.5431,-1.2122,1.386
4.082000,-0.5866,0.5250,-1.0806,1.337
4.086000,-0.7695,0.5423,-0.9841,1.362
4.092000,-0.9389,0.5875,-0.9199,1.440
4.100000,-1.0659,0.6280,-0.8777,1.517
4.101000,-1.1208,0.6615,-0.8676,1.564
4.106000,-1.1291,0.7208,-0.9218,1.626
4.141000,-1.0930,0.7924,-1.0452,1.707
4.142000,-1.0386,0.8424,-1.2058,1.801
4.143000,-0.9748,0.8678,-1.3706,1.893
4.143000,-0.9087,0.8786,-1.5298,1.984
4.144000,-0.8454,0.9003,-1.6822,2.087
4.145000,-0.8000,0.9352,-1.7967,2.178
4.145000,-0.7639,0.9694,-1.8492,2.223
4.146000,-0.7482,0.9906,-1.8267,2.209
4.150000,-0.7473,1.0124,-1.7520,2.157
4.155000,-0.7275,1.0255,-1.6473,2.072
4.160000,-0.7041,1.0358,-1.5318,1.979
4.164000,-0.6779,1.0397,-1.4168,1.884
4.171000,-0.6496,1.0370,-1.3008,1.786
4.175000,-0.6267,1.0400,-1.1826,1.695
4.181000,-0.6027,1.0412,-1.0569,1.601
4.185000,-0.5871,1.0348,-0.9172,1.502
4.189000,-0.5722,1.0236,-0.7624,1.399
4.195000,-0.5419,1.0153,-0.6191,1.307
4.201000,-0.4931,1.0209,-0.5009,1.239
4.204000,-0.4386,1.0338,-0.4169,1.198
4.208000,-0.4040,1.0610,-0.3537,1.189
4.235000,-0.3727,1.0881,-0.2946,1.187
4.235000,-0.3339,1.1039,-0.2216,1.174
4.236000,-0.2948,1.1130,-0.1408,1.160
4.236000,-0.2519,1.1266,-0.0477,1.155
4.237000,-0.1845,1.1425,0.0328,1.158
4.237000,-0.0878,1.1816,0.0819,1.188
4.243000,0.0228,1.2282,0.0980,1.232
4.249000,0.1498,1.2717,0.0993,1.284
4.254000,0.2851,1.3151,0.1027,1.350
4.258000,0.4396,1.3833,0.0856,1.454
4.263000,0.5925,1.4553,0.0372,1.572
4.267000,0.7597,1.5046,-0.0013,1.686
4.272000,0.9016,1.5539,-0.0284,1.797
4.277000,0.9856,1.5898,-0.0577,1.871
4.284000,1.0044,1.6076,-0.0927,1.898
4.287000,0.9858,1.6042,-0.1264,1.887
4.291000,0.9629,1.5783,-0.1642,1.856
4.298000,0.9338,1.5293,-0.2191,1.805
4.301000,0.8527,1.4660,-0.2902,1.721
4.306000,0.7185,1.3901,-0.3749,1.609
4.313000,0.5583,1.3105,-0.4709,1.500
4.320000,0.3864,1.2324,-0.5563,1.406
4.323000,0.2157,1.1672,-0.6286,1.343
4.325000,0.0717,1.1205,-0.6777,1.311
4.353000,-0.0497,1.0878,-0.7138,1.302
4.354000,-0.1503,1.0610,-0.7358,1.300
4.354000,-0.2152,1.0307,-0.7365,1.285
4.355000,-0.2731,0.9989,-0.7441,1.275
4.355000,-0.3219,0.9677,-0.7534,1.268
4.356000,-0.3622,0.9445,-0.7722,1.273
4.363000,-0.3915,0.9325,-0.7819,1.278
4.364000,-0.3964,0.9184,-0.7866,1.272
4.369000,-0.3932,0.8969,-0.8117,1.272
4.374000,-0.3949,0.8571,-0.8750,1.287
4.381000,-0.4172,0.8070,-0.9668,1.327
4.384000,-0.4687,0.7506,-1.0662,1.386
4.389000,-0.5158,0.6881,-1.1597,1.444
4.393000,-0.5563,0.6378,-1.2393,1.501
4.399000,-0.5954,0.5885,-1.2954,1.542
4.403000,-0.6249,0.5323,-1.3230,1.557
4.408000,-0.6496,0.4667,-1.3377,1.559
4.415000,-0.6953,0.3883,-1.3462,1.564
4.418000,-0.7666,0.3204,-1.3425,1.579
4.423000,-0.8537,0.2735,-1.3325,1.606
4.430000,-0.9311,0.2249,-1.2949,1.611
4.438000,-1.0024,0.1793,-1.2246,1.593
4.439000,-1.0637,0.1358,-1.1421,1.567
4.443000,-1.1252,0.0967,-1.0654,1.553
4.475000,-1.1870,0.0574,-0.9917,1.548
4.476000,-1.2463,0.0262,-0.9157,1.547
4.476000,-1.3001,0.0047,-0.8527,1.555
4.477000,-1.3342,-0.0124,-0.7993,1.555
4.477000,-1.3501,-0.0336,-0.7556,1.548
4.478000,-1.3662,-0.0542,-0.6962,1.534
4.479000,-1.3828,-0.0583,-0.6330,1.522
4.489000,-1.4058,-0.0502,-0.5722,1.519
4.490000,-1.4295,-0.0463,-0.5151,1.520
4.493000,-1.4556,-0.0561,-0.4770,1.533
4.503000,-1.4934,-0.0625,-0.4577,1.563
4.504000,-1.5201,-0.0578,-0.4611,1.590
4.506000,-1.5039,-0.0339,-0.4894,1.582
4.511000,-1.4317,0.0022,-0.5585,1.537
4.516000,-1.3418,0.0413,-0.6545,1.493
4.521000,-1.2622,0.0740,-0.7451,1.468
4.525000,-1.2014,0.0965,-0.8159,1.455
4.535000,-1.1448,0.1270,-0.8486,1.431
4.536000,-1.0725,0.1600,-0.8530,1.380
4.540000,-0.9851,0.1934,-0.8405,1.309
4.544000,-0.9101,0.2100,-0.8244,1.246
4.563000,-0.8545,0.1995,-0.7983,1.186
4.565000,-0.8191,0.1849,-0.7583,1.131
4.565000,-0.7954,0.1710,-0.7028,1.075
4.565000,-0.7849,0.1575,-0.6301,1.019
4.570000,-0.7871,0.1431,-0.5466,0.969
4.575000,-0.8061,0.1282,-0.4618,0.938
4.579000,-0.8388,0.1124,-0.3908,0.932
4.584000,-0.8733,0.1031,-0.3334,0.940
4.589000,-0.9092,0.1031,-0.2985,0.962
4.593000,-0.9309,0.0999,-0.2790,0.977
4.598000,-0.9436,0.0977,-0.2794,0.989
4.603000,-0.9458,0.1019,-0.3056,0.999
4.608000,-0.9424,0.1065,-0.3493,1.011
4.614000,-0.9328,0.1090,-0.4103,1.025
4.618000,-0.9282,0.1053,-0.4675,1.045
4.623000,-0.9238,0.0943,-0.5226,1.066
4.629000,-0.9209,0.0760,-0.5756,1.089
4.633000,-0.9172,0.0401,-0.6115,1.103
4.638000,-0.9336,-0.0078,-0.6328,1.128
4.644000,-0.9856,-0.0568,-0.6335,1.173
4.652000,-1.0745,-0.0993,-0.6069,1.238
4.654000,-1.1885,-0.1337,-0.5480,1.316
4.661000,-1.2920,-0.1582,-0.4628,1.381
4.662000,-1.3863,-0.1709,-0.3554,1.441
4.699000,-1.4666,-0.1772,-0.2501,1.498
4.700000,-1.5183,-0.1704,-0.1591,1.536
4.700000,-1.5430,-0.1613,-0.0775,1.553
4.701000,-1.5379,-0.1464,-0.0094,1.545
4.701000,-1.5982,-0.1176,0.0402,1.603
4.702000,-1.5183,-0.0930,0.1027,1.525
4.702000,-1.3508,-0.0817,0.1637,1.363
4.702000,-1.2437,-0.0471,0.2094,1.262
4.707000,-1.2327,-0.0139,0.2426,1.256
4.712000,-1.2542,0.0018,0.2682,1.283
4.716000,-1.2302,0.0130,0.3078,1.268
4.721000,-1.1655,0.0269,0.3473,1.216
4.725000,-1.0945,0.0403,0.3842,1.161
4.732000,-1.0224,0.0489,0.4154,1.105
4.735000,-0.9565,0.0516,0.4157,1.044
4.740000,-0.9057,0.0482,0.4032,0.993
4.745000,-0.8799,0.0442,0.3874,0.962
4.751000,-0.8767,0.0499,0.3659,0.951
4.755000,-0.8818,0.0482,0.3481,0.949
4.760000,-0.8730,0.0523,0.3305,0.935
4.769000,-0.8608,0.0521,0.3112,0.917
4.770000,-0.8432,0.0486,0.2863,0.892
4.775000,-0.8252,0.0420,0.2565,0.865
4.779000,-0.8122,0.0333,0.2233,0.843
4.795000,-0.7951,0.0213,0.1896,0.818
4.795000,-0.7812,0.0115,0.1600,0.798
4.796000,-0.7619,-0.0019,0.1254,0.772
4.800000,-0.7536,-0.0161,0.1022,0.761
4.806000,-0.7497,-0.0307,0.0922,0.756
4.808000,-0.7431,-0.0446,0.0866,0.749
4.818000,-0.7412,-0.0593,0.0958,0.750
4.818000,-0.7529,-0.0725,0.1156,0.765
4.823000,-0.7719,-0.0952,0.1466,0.791
4.828000,-0.7905,-0.1128,0.1781,0.818
4.833000,-0.8022,-0.1359,0.2096,0.840
4.838000,-0.8044,-0.1516,0.2372,0.852
4.842000,-0.8056,-0.1626,0.2624,0.863
4.848000,-0.8103,-0.1718,0.2858,0.876
4.852000,-0.8095,-0.1750,0.3034,0.882
4.857000,-0.7981,-0.1779,0.3234,0.879
4.862000,-0.7841,-0.1904,0.3388,0.875
4.867000,-0.7712,-0.2053,0.3439,0.869
4.871000,-0.7556,-0.2251,0.3488,0.862
4.877000,-0.7312,-0.2412,0.3600,0.850
4.888000,-0.6921,-0.2556,0.3820,0.831
4.888000,-0.6413,-0.2724,0.4086,0.808
4.893000,-0.5773,-0.3034,0.4347,0.784
4.896000,-0.4880,-0.3464,0.4618,0.756
4.911000,-0.3888,-0.4123,0.5002,0.756
4.912000,-0.2892,-0.4883,0.5544,0.793
4.912000,-0.2011,-0.5647,0.6213,0.863
4.917000,-0.1195,-0.6536,0.6923,0.960
4.920000,-0.0538,-0.7454,0.7714,1.074
4.925000,-0.0204,-0.8372,0.8510,1.194
4.930000,-0.0035,-0.9490,0.9331,1.331
4.935000,-0.0035,-1.0677,1.0158,1.474
4.939000,-0.0324,-1.1771,1.0957,1.608
4.945000,-0.1129,-1.2742,1.1404,1.714
4.950000,-0.2287,-1.3602,1.1592,1.802
4.954000,-0.3691,-1.4286,1.1638,1.879
4.960000,-0.5214,-1.4815,1.1589,1.952
4.966000,-0.6442,-1.5255,1.1311,2.005
4.970000,-0.7302,-1.5572,1.0808,2.031
4.974000,-0.7753,-1.5680,1.0283,2.029
4.979000,-0.7722,-1.5687,0.9751,2.002
4.989000,-0.7290,-1.5519,0.8908,1.932
4.991000,-0.6916,-1.5179,0.7626,1.834
4.997000,-0.6943,-1.4742,0.6008,1.737
5.032000,-0.7150,-1.4200,0.4621,1.656
5.033000,-0.7136,-1.3619,0.3654,1.580
5.034000,-0.6799,-1.3026,0.3178,1.503
5.034000,-0.5978,-1.2391,0.2914,1.406
5.035000,-0.4963,-1.1768,0.2609,1.304
5.035000,-0.4064,-1.1092,0.2179,1.201
5.035000,-0.3544,-1.0442,0.1850,1.118
5.036000,-0.3324,-0.9893,0.1622,1.056
5.050000,-0.3100,-0.9351,0.1339,0.994
5.051000,-0.2577,-0.8855,0.0707,0.925
5.051000,-0.1808,-0.8343,-0.0201,0.854
5.053000,-0.0780,-0.7871,-0.1518,0.805
5.057000,0.0573,-0.7454,-0.3134,0.811
5.062000,0.1957,-0.7019,-0.4941,0.880
5.067000,0.2704,-0.6465,-0.6818,0.978
5.072000,0.2594,-0.5740,-0.8481,1.056
5.077000,0.1857,-0.4939,-0.9802,1.113
5.091000,0.0885,-0.4136,-1.0488,1.131
5.091000,-0.0138,-0.3423,-1.0671,1.121
5.092000,-0.1117,-0.2942,-1.0644,1.110
5.096000,-0.2172,-0.2658,-1.0815,1.135
5.121000,-0.3417,-0.2304,-1.1597,1.231
5.122000,-0.4616,-0.1767,-1.2761,1.369
5.122000,-0.5480,-0.1211,-1.3789,1.489
5.123000,-0.6057,-0.0610,-1.4466,1.569
5.123000,-0.6557,-0.0065,-1.4834,1.622
5.132000,-0.7031,0.0499,-1.5183,1.674
5.133000,-0.7334,0.1097,-1.5508,1.719
5.135000,-0.7221,0.1693,-1.5791,1.745
5.140000,-0.6655,0.2315,-1.6070,1.755
5.145000,-0.5905,0.2987,-1.6150,1.745
5.151000,-0.5121,0.3707,-1.6233,1.742
5.154000,-0.4394,0.4679,-1.6478,1.768
5.160000,-0.3615,0.5878,-1.6824,1.818
5.164000,-0.2821,0.7128,-1.7083,1.872
5.170000,-0.2321,0.8366,-1.7054,1.914
5.174000,-0.1986,0.9550,-1.6714,1.935
5.179000,-0.1752,1.0519,-1.6026,1.925
5.183000,-0.1674,1.1415,-1.5042,1.896
5.189000,-0.1742,1.2245,-1.4119,1.877
5.193000,-0.1847,1.2963,-1.3755,1.899
5.199000,-0.1915,1.3549,-1.4048,1.961
5.206000,-0.1720,1.4047,-1.4925,2.057
5.210000,-0.1413,1.4484,-1.6329,2.187
5.213000,-0.1154,1.4770,-1.8126,2.341
5.241000,-0.0946,1.4816,-2.0147,2.503
5.243000,-0.0768,1.4929,-2.2286,2.684
5.243000,-0.0704,1.5202,-2.4650,2.897
5.243000,-0.1063,1.5544,-2.6911,3.110
5.244000,-0.1793,1.5825,-2.8871,3.297
5.244000,-0.2743,1.6118,-3.0222,3.436
5.253000,-0.3681,1.6445,-3.1108,3.538
5.253000,-0.4469,1.6711,-3.1665,3.608
5.257000,-0.5065,1.6863,-3.2131,3.664
5.262000,-0.5453,1.6880,-3.2614,3.713
5.268000,-0.5798,1.6926,-3.3076,3.760
5.271000,-0.6025,1.7053,-3.3542,3.811
5.278000,-0.5956,1.7280,-3.3830,3.845
5.283000,-0.5678,1.7422,-3.3909,3.854
5.286000,-0.5292,1.7275,-3.3789,3.832
5.292000,-0.4572,1.7151,-3.3266,3.771
5.297000,-0.3600,1.7280,-3.2580,3.705
5.304000,-0.2455,1.7585,-3.1767,3.639
5.308000,-0.1354,1.7839,-3.0979,3.577
5.311000,-0.0367,1.7920,-2.9963,3.491
5.346000,0.0753,1.7864,-2.8771,3.387
5.347000,0.2152,1.7517,-2.7431,3.262
5.348000,0.3483,1.7231,-2.6015,3.140
5.348000,0.4675,1.7165,-2.4721,3.046
5.349000,0.5678,1.7182,-2.3353,2.954
5.349000,0.6403,1.6972,-2.1793,2.835
5.350000,0.6806,1.6357,-1.9727,2.652
5.351000,0.6960,1.5686,-1.7286,2.436
5.361000,0.6525,1.5173,-1.4710,2.212
5.361000,0.5392,1.4748,-1.2319,1.996
5.364000,0.3813,1.4304,-1.0351,1.806
5.369000,0.1940,1.3688,-0.9184,1.660
5.374000,0.0177,1.3037,-0.8691,1.567
5.379000,-0.1242,1.2375,-0.8757,1.521
5.383000,-0.2460,1.1677,-0.9162,1.504
5.389000,-0.3390,1.1178,-0.9751,1.522
5.393000,-0.3805,1.0954,-1.0444,1.561
