time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.328000,-1.2699,-0.3094,-0.8137,1.540
0.329000,-1.1994,-0.2517,-0.9173,1.531
0.329000,-1.0350,-0.2253,-1.0466,1.489
0.329000,-0.7719,-0.2039,-1.2399,1.475
0.329000,-0.4864,-0.1920,-1.4015,1.496
0.330000,-0.1783,-0.1413,-1.5653,1.582
0.330000,0.1982,-0.0089,-1.5711,1.584
0.337000,0.5945,0.1478,-1.4786,1.601
0.337000,0.9603,0.3282,-1.4120,1.739
0.344000,1.2997,0.4913,-1.2845,1.892
0.347000,1.5743,0.6558,-1.2034,2.087
0.353000,1.8180,0.7759,-1.1133,2.269
0.358000,1.9678,0.8324,-1.0523,2.382
0.362000,2.0641,0.8255,-0.9940,2.435
0.379000,2.1376,0.7741,-0.9073,2.448
0.379000,2.0847,0.7143,-0.9668,2.406
0.380000,1.9188,0.5797,-1.1610,2.316
0.381000,1.6060,0.4331,-1.2777,2.097
0.388000,1.2059,0.2894,-1.4466,1.905
0.391000,0.8579,0.1753,-1.5701,1.798
0.396000,0.9676,-0.4129,-2.2510,2.485
0.438000,0.2958,-0.1832,-1.4485,1.490
0.438000,-0.5499,0.0981,-0.7654,0.948
0.439000,-0.9402,0.1189,-1.1856,1.518
0.439000,-1.1598,-0.1033,-1.4985,1.898
0.439000,-1.4141,-0.3883,-1.4466,2.060
0.439000,-1.5796,-0.6383,-1.6899,2.400
0.440000,-1.6836,-0.8367,-2.0197,2.759
0.440000,-1.8205,-0.8709,-2.2281,3.006
0.440000,-1.8494,-0.7627,-2.2619,3.020
0.447000,-1.6453,-0.5459,-2.2595,2.848
0.460000,-1.2387,-0.3931,-2.3325,2.670
0.461000,-0.6166,-0.2445,-2.3392,2.431
0.461000,0.0173,-0.1939,-2.2600,2.268
0.464000,0.5952,-0.1077,-2.0797,2.166
0.478000,1.0223,-0.0773,-1.8675,2.130
0.478000,1.3133,-0.0148,-1.4744,1.975
0.478000,0.9757,0.1535,-1.4066,1.719
0.525000,-1.0982,0.7337,-2.0702,2.456
0.525000,-2.4635,1.2814,-2.3110,3.613
0.525000,-1.6500,1.4340,-2.1620,3.075
0.525000,-1.5532,1.8509,-1.9285,3.091
0.526000,-1.1003,2.2532,-1.4192,2.881
0.526000,0.1461,2.3409,-0.5628,2.412
0.526000,1.2674,2.4014,0.3640,2.740
0.526000,1.8596,2.8680,1.4255,3.703
0.526000,2.4352,3.7748,2.5841,5.182
0.535000,3.2052,4.9089,3.6372,6.899
0.535000,4.2296,6.1037,4.5971,8.734
0.550000,5.3451,7.1733,5.2528,10.374
0.551000,6.2623,8.1427,5.5605,11.681
0.551000,6.3062,8.3962,5.3310,11.776
0.553000,7.1178,8.9647,4.8680,12.439
0.561000,8.2381,9.8129,4.4761,13.572
0.564000,9.2512,11.0739,3.8518,14.935
0.596000,10.2392,12.5420,3.0178,16.470
0.597000,11.1140,13.9681,2.2268,17.988
0.597000,11.6420,15.3230,1.5991,19.310
0.597000,11.9445,16.2313,1.1871,20.188
0.598000,11.8283,16.4399,0.8911,20.272
0.598000,11.6569,15.8980,0.5249,19.721
0.598000,11.7989,15.1877,0.3662,19.236
0.619000,11.4435,14.7237,0.3457,18.651
0.619000,10.5635,14.4474,0.4411,17.903
0.620000,9.8403,14.1140,0.6049,17.216
0.620000,9.4768,13.7083,0.6706,16.679
0.620000,9.3705,13.3271,0.7150,16.307
0.625000,9.2334,13.0796,0.7403,16.027
0.630000,9.1938,12.9040,0.7155,15.860
0.635000,9.2038,12.7327,0.6817,15.726
0.640000,9.2158,12.4339,0.7035,15.493
0.644000,9.1174,11.9601,0.8237,15.062
0.651000,9.0625,11.4680,1.0527,14.654
0.655000,8.9244,10.9409,1.4286,14.191
0.660000,8.6078,10.4026,1.8443,13.628
0.664000,8.1872,9.6232,2.5247,12.885
0.670000,7.6765,8.6868,3.3349,12.063
0.675000,7.1404,7.7048,4.1507,11.295
0.679000,6.6255,6.6414,5.0944,10.675
0.694000,6.0787,5.5777,6.0607,10.237
0.694000,5.4804,4.4962,7.0364,9.988
0.695000,4.8800,3.4372,8.0365,10.011
0.699000,4.3264,2.4918,8.9778,10.273
0.704000,3.8512,1.6321,9.7904,10.647
0.708000,3.4346,0.8730,10.3976,10.985
0.714000,2.9167,0.1026,10.7169,11.107
0.733000,2.4393,-0.6566,10.8417,11.132
0.734000,1.8345,-1.4335,10.7416,10.991
0.735000,1.0160,-2.2374,10.4935,10.777
0.735000,0.0927,-3.0244,10.2303,10.668
0.738000,-0.7839,-3.7421,9.9934,10.700
0.742000,-1.5551,-4.2670,9.6955,10.706
0.748000,-2.2106,-4.4633,9.4049,10.642
0.753000,-2.8115,-4.5636,8.9800,10.458
0.758000,-3.2690,-4.7956,8.4029,10.212
0.763000,-3.6007,-5.1533,7.6930,9.935
0.775000,-3.8175,-5.6360,6.8172,9.634
0.775000,-3.9513,-5.9946,5.9070,9.297
0.776000,-4.0017,-6.2528,5.0324,8.969
0.782000,-3.7622,-6.4141,4.1560,8.519
0.808000,-3.3227,-6.5387,3.2312,8.015
0.808000,-2.8627,-6.6536,2.2736,7.592
0.809000,-2.4464,-6.7695,1.2105,7.299
0.809000,-2.0807,-6.8372,0.0973,7.147
0.810000,-1.7347,-6.8126,-1.1766,7.128
0.810000,-1.4490,-6.7425,-2.5261,7.345
0.815000,-1.2425,-6.7335,-3.8348,7.848
0.821000,-0.9911,-6.8324,-4.8627,8.445
0.826000,-0.4987,-6.8901,-5.5310,8.850
0.830000,-0.3130,-7.2713,-5.9396,9.394
0.837000,0.3501,-7.5493,-6.0038,9.652
0.840000,1.3759,-7.6154,-6.0347,9.813
0.845000,2.5840,-7.6812,-6.0027,10.085
0.864000,3.6020,-7.7835,-5.8631,10.389
0.865000,4.2285,-7.9321,-5.5297,10.554
0.865000,4.5860,-8.1247,-4.7704,10.478
0.865000,4.6619,-8.3985,-3.7002,10.294
0.887000,4.4798,-8.7020,-2.4260,10.084
0.888000,4.0241,-9.0956,-1.0007,9.996
0.888000,3.5387,-9.4242,0.4619,10.077
0.888000,3.1439,-9.6891,1.8310,10.350
0.889000,2.9258,-9.7934,2.9766,10.646
0.894000,2.8177,-9.8751,3.9537,11.004
0.898000,2.7889,-9.8621,4.7976,11.316
0.903000,2.8981,-9.8621,5.3973,11.610
0.908000,2.9114,-9.8060,5.8430,11.780
0.913000,2.8565,-9.7878,6.0394,11.851
0.920000,2.8387,-9.7551,6.0945,11.847
0.923000,2.8202,-9.6726,6.0764,11.766
0.928000,2.7868,-9.5913,5.9621,11.632
0.933000,2.5593,-9.4302,5.6693,11.297
0.941000,2.2825,-9.2307,5.2932,10.883
0.942000,2.0282,-9.1102,4.8388,10.513
0.948000,1.6700,-9.1025,4.4639,10.275
0.953000,0.9903,-9.1860,4.1852,10.143
0.958000,0.0364,-9.3487,3.8189,10.099
0.962000,-1.0486,-9.5044,3.3533,10.133
0.969000,-2.1258,-9.6841,2.7103,10.278
0.972000,-3.1300,-9.8421,1.9396,10.508
0.978000,-3.9790,-10.0905,1.2723,10.921
0.982000,-4.7104,-10.5318,0.8024,11.565
0.988000,-5.5367,-10.9506,0.3832,12.277
0.992000,-6.4236,-11.3729,0.0039,13.062
0.997000,-7.2698,-11.8010,-0.4870,13.869
1.003000,-7.8689,-12.2442,-1.1004,14.596
1.007000,-8.2034,-12.7359,-1.7761,15.253
1.012000,-8.3153,-13.2018,-2.3851,15.784
1.016000,-8.2189,-13.4676,-2.9765,16.056
1.022000,-7.9763,-13.6316,-3.4618,16.169
1.026000,-7.8287,-13.6605,-3.9629,16.236
1.031000,-7.8831,-13.6743,-4.4770,16.406
1.042000,-8.1514,-13.7831,-5.0328,16.785
1.042000,-8.5243,-14.0205,-5.5194,17.312
1.045000,-8.8382,-14.2648,-6.0658,17.844
1.051000,-9.1872,-14.4349,-6.5402,18.318
1.071000,-9.2837,-14.5934,-6.9970,18.658
1.071000,-9.0613,-14.7332,-7.1897,18.731
1.072000,-8.6273,-14.8998,-7.0479,18.604
1.072000,-8.0846,-15.0451,-6.7318,18.358
1.075000,-7.5223,-15.1473,-6.3463,18.064
1.079000,-7.0157,-15.1486,-5.8521,17.690
1.084000,-6.5510,-15.1085,-5.3439,17.313
1.089000,-6.0259,-15.0670,-4.9416,16.963
1.094000,-5.4973,-15.0955,-4.5730,16.704
1.098000,-4.8632,-15.1456,-4.2098,16.455
1.104000,-4.2585,-15.1788,-3.8791,16.235
1.109000,-3.7008,-15.1469,-3.5625,15.994
1.114000,-3.2844,-15.0620,-3.1627,15.737
1.126000,-2.9259,-14.9959,-2.7370,15.522
1.127000,-2.6359,-14.9818,-2.3566,15.393
1.127000,-2.4680,-15.0223,-1.9925,15.353
1.133000,-2.2237,-15.1246,-1.7032,15.382
1.150000,-2.0682,-15.2818,-1.5753,15.501
1.150000,-2.0440,-15.4630,-1.4755,15.667
1.151000,-2.0095,-15.6704,-1.4810,15.868
1.154000,-2.0269,-15.8947,-1.4874,16.092
1.157000,-2.0371,-16.0831,-1.5423,16.285
1.162000,-2.0169,-16.3100,-1.5473,16.507
1.167000,-1.9595,-16.4654,-1.5618,16.655
1.172000,-1.9386,-16.7050,-1.5471,16.888
1.177000,-2.0541,-16.9612,-1.6064,17.160
1.182000,-2.1410,-17.3104,-1.7774,17.533
1.187000,-2.1453,-17.6233,-1.9358,17.859
1.192000,-2.0727,-17.9494,-2.0822,18.188
1.197000,-1.8703,-18.2697,-2.1928,18.496
1.202000,-1.6553,-18.6211,-2.3446,18.841
1.207000,-1.4079,-18.9724,-2.4779,19.185
1.211000,-1.0805,-19.3302,-2.6673,19.543
1.216000,-0.5869,-19.7228,-2.9156,19.946
1.222000,-0.0027,-20.0353,-3.0727,20.270
1.226000,0.6277,-20.2858,-3.2156,20.549
1.231000,1.2650,-20.5292,-3.3662,20.842
1.242000,1.8456,-20.8086,-3.4578,21.175
1.243000,2.3628,-21.1021,-3.6219,21.541
1.245000,2.8556,-21.4093,-3.7558,21.923
1.251000,3.4070,-21.7572,-3.8381,22.354
1.263000,3.9838,-22.1077,-3.8907,22.798
1.265000,4.5687,-22.3157,-4.0121,23.129
1.266000,5.2128,-22.4458,-4.1689,23.417
1.272000,5.7925,-22.5816,-4.3399,23.713
1.274000,6.4080,-22.7486,-4.5637,24.070
1.280000,6.9692,-23.0042,-4.6918,24.490
1.285000,7.5975,-23.3710,-4.7910,25.038
1.289000,8.2549,-23.7366,-4.8751,25.599
1.294000,9.0444,-24.0719,-4.9150,26.180
1.299000,9.8266,-24.3833,-4.8677,26.736
1.305000,10.4831,-24.6400,-4.7825,27.201
1.309000,11.0564,-24.9343,-4.6952,27.677
1.313000,11.5563,-25.2516,-4.5723,28.144
1.319000,12.0672,-25.5559,-4.4956,28.617
1.324000,12.5631,-25.8135,-4.4509,29.051
1.329000,13.1935,-26.0138,-4.5758,29.525
1.333000,13.9455,-26.2904,-4.7525,30.137
1.341000,14.7462,-26.6141,-4.9564,30.827
1.344000,15.5725,-26.9327,-5.1600,31.536
1.347000,16.3149,-27.1585,-5.3281,32.127
1.360000,17.0700,-27.4086,-5.5118,32.757
1.361000,17.8374,-27.7161,-5.6508,33.441
1.361000,18.5126,-28.0740,-5.7806,34.122
1.367000,19.0962,-28.5520,-5.8461,34.843
1.372000,19.5741,-28.9088,-5.7305,35.379
1.377000,19.8988,-29.2426,-5.5579,35.805
1.382000,20.3839,-29.5411,-5.4073,36.296
1.388000,21.2995,-29.8582,-5.3468,37.064
1.392000,22.4495,-30.2579,-5.3880,38.060
1.396000,23.4087,-30.6194,-5.5897,38.946
1.403000,23.7950,-31.0106,-6.0013,39.546
1.407000,22.3093,-31.4882,-5.4661,38.975
1.412000,23.7448,-31.9166,-6.1216,40.249
1.416000,24.4083,-31.8538,-6.9597,40.729
1.423000,26.7969,-32.5514,-7.0428,42.747
1.427000,29.4362,-33.0161,-6.6440,44.729
1.431000,30.7838,-33.2249,-5.6403,45.644
1.436000,30.9029,-33.3681,-4.6903,45.721
1.441000,31.0315,-33.3247,-3.3464,45.658
1.446000,31.1666,-33.3479,-1.9437,45.686
1.450000,31.3057,-33.6702,-0.2620,45.976
1.457000,31.4476,-33.3072,1.1712,45.822
1.459000,31.3059,-32.8912,1.1715,45.423
1.466000,31.4341,-32.8772,0.5736,45.490
1.476000,30.1509,-32.8481,0.3676,44.589
1.476000,28.9048,-33.1110,0.6461,43.957
1.479000,29.9411,-32.8666,0.1507,44.460
1.485000,30.6201,-31.8467,0.1884,44.180
1.489000,31.5415,-30.9251,0.9559,44.183
1.494000,31.4146,-30.3481,1.9656,43.724
1.499000,30.8523,-30.1723,2.4831,43.225
1.504000,30.8568,-30.1598,2.6775,43.231
1.508000,31.3087,-29.8853,2.4922,43.354
1.513000,31.4931,-29.2653,2.4044,43.059
1.518000,31.8593,-28.3716,3.0754,42.772
1.523000,33.1842,-27.3393,3.3612,43.127
1.528000,33.3126,-26.1613,3.7189,42.520
1.533000,32.2423,-25.4336,4.3256,41.293
1.539000,31.9974,-25.0905,4.9398,40.961
1.543000,31.9146,-24.5216,5.4190,40.611
1.548000,31.4325,-23.8010,6.1033,39.897
1.557000,30.9938,-23.2037,6.9515,39.336
1.558000,30.4289,-22.6141,7.9529,38.737
1.562000,29.6150,-21.9805,9.0087,37.965
1.567000,28.8167,-21.3380,9.9813,37.220
1.572000,28.0885,-20.6654,10.8392,36.517
1.577000,27.2571,-19.8179,11.7484,35.689
1.581000,26.4576,-18.9065,12.5834,34.868
1.587000,25.8467,-18.0414,13.3820,34.244
1.592000,25.3911,-17.2248,14.0571,33.749
1.596000,24.8999,-16.2827,14.5155,33.103
1.601000,24.3078,-15.1402,14.9026,32.283
1.606000,23.6564,-14.0458,15.1608,31.413
1.611000,23.0020,-13.0969,15.4239,30.635
1.616000,22.3785,-12.1817,15.5904,29.871
1.622000,21.8577,-11.2630,15.7249,29.187
1.627000,21.4169,-10.3486,15.8525,28.585
1.631000,20.9634,-9.3947,16.0593,28.029
1.635000,20.5816,-8.4096,16.2160,27.519
1.641000,20.2499,-7.4989,16.2908,27.050
1.645000,20.0143,-6.7586,16.2014,26.622
1.650000,19.6402,-6.0051,16.0453,26.062
1.657000,19.1271,-4.9322,16.0355,25.442
1.661000,19.0574,-4.0556,15.8061,25.089
1.665000,19.0388,-3.1643,15.2977,24.627
1.678000,18.9407,-2.2051,14.6251,24.031
1.678000,18.7014,-1.2142,14.0892,23.446
1.679000,18.6148,-0.4019,13.4173,22.950
1.686000,18.6681,0.4484,12.7296,22.600
1.700000,18.8267,1.1083,11.9314,22.317
1.701000,18.7995,2.1795,11.3842,22.085
1.701000,18.9736,3.4056,11.2871,22.338
1.708000,19.7083,4.0625,10.7313,22.805
1.709000,20.3153,4.7169,10.0714,23.160
1.714000,20.4750,5.5272,9.5621,23.264
1.718000,20.5944,6.0426,9.3070,23.394
1.724000,20.7016,6.3056,9.4574,23.617
1.728000,20.7750,6.4842,9.9031,23.911
1.733000,20.9164,6.6166,10.5533,24.344
1.739000,21.4981,6.6983,11.2858,25.187
1.743000,22.3539,6.6746,12.1174,26.288
1.749000,23.2240,6.4824,13.3041,27.539
1.756000,23.7193,6.5537,15.1145,28.879
1.757000,23.9530,6.5190,17.0245,30.101
1.763000,23.8727,6.3031,18.8741,31.078
1.767000,23.3940,6.0672,20.5487,31.723
1.773000,22.5416,5.8513,21.8567,31.939
1.778000,21.4335,5.3859,22.9918,31.891
1.782000,20.1344,4.7772,23.8481,31.574
1.787000,18.6571,4.0289,24.5639,31.108
1.798000,17.2609,3.4298,25.2770,30.800
1.799000,16.0254,3.0147,25.8694,30.580
1.800000,15.0628,2.7332,26.2979,30.429
1.817000,14.3885,2.5940,26.3830,30.163
1.818000,13.9652,2.4901,26.1344,29.736
1.818000,13.7938,2.4767,25.6146,29.198
1.825000,13.6781,2.4882,24.7953,28.427
1.826000,13.5653,2.5068,23.8421,27.545
1.831000,13.4119,2.4523,22.6983,26.478
1.835000,13.1844,2.3963,21.5507,25.377
1.841000,13.0297,2.2891,20.4910,24.390
1.845000,12.9228,2.3105,19.4454,23.462
1.850000,12.8651,2.3984,18.4314,22.605
1.856000,12.9538,2.4375,17.4609,21.878
1.860000,13.1352,2.4475,16.4724,21.210
1.864000,13.4628,2.4266,15.6459,20.783
1.869000,13.7262,2.2139,15.6385,20.925
1.874000,13.9261,2.3045,14.5395,20.264
1.879000,14.7225,2.5481,12.2286,19.308
1.884000,15.3573,2.3634,11.6997,19.450
1.892000,15.4106,1.9922,12.8681,20.175
1.892000,15.0059,1.6396,13.6754,20.369
1.899000,14.7380,1.2957,13.3486,19.927
1.903000,14.6980,0.7734,12.5493,19.342
1.908000,14.3772,0.2145,12.4716,19.034
1.913000,13.8309,-0.3699,12.9351,18.941
1.918000,13.3460,-0.7649,13.1369,18.742
1.923000,12.7979,-1.0223,13.1811,18.400
1.928000,12.4803,-1.3739,13.1699,18.196
1.933000,12.3062,-1.7389,13.1987,18.129
1.938000,12.2595,-2.1306,13.2241,18.158
1.943000,12.3384,-2.4680,13.1310,18.187
1.948000,12.4040,-2.7848,13.0819,18.241
1.952000,12.3836,-3.1959,12.9428,18.196
1.958000,12.3764,-3.7733,12.8163,18.212
1.963000,12.4166,-4.3084,12.7068,18.281
1.968000,12.6286,-4.8016,12.4465,18.370
1.974000,12.9505,-5.5966,12.0759,18.571
1.977000,13.2531,-6.3851,11.7720,18.841
1.982000,13.7152,-7.1177,11.5639,19.300
1.987000,14.7395,-7.9131,11.3388,20.210
1.992000,16.3175,-8.8527,11.1951,21.679
1.997000,17.9470,-9.7261,11.0588,23.216
2.002000,19.3741,-10.2988,11.0229,24.555
2.012000,20.6534,-10.7987,10.8343,25.701
2.013000,22.1775,-11.3968,10.5563,27.077
2.016000,23.7574,-12.2127,10.0932,28.556
2.022000,25.6565,-13.3203,9.7196,30.498
2.032000,27.9043,-14.4444,10.0392,32.986
2.033000,30.3811,-15.6314,11.1160,35.929
2.035000,33.3106,-17.1203,12.9675,39.634
2.041000,36.5254,-19.1187,14.9743,43.862
2.045000,36.5809,-21.5523,16.5081,45.554
2.050000,36.3617,-24.1417,17.4596,47.009
2.056000,36.1223,-26.7546,17.6009,48.274
2.060000,35.8650,-29.6183,16.7997,49.455
2.064000,35.5893,-32.5848,14.9844,50.526
2.069000,35.3002,-33.3235,12.5353,50.137
2.075000,35.0021,-33.2424,9.6754,49.232
2.080000,34.6993,-33.1722,6.7389,48.475
2.084000,34.3963,-33.1155,3.6854,47.889
2.090000,34.0978,-33.0752,0.7205,47.509
2.094000,33.8022,-33.0539,-1.9770,47.319
2.099000,33.5117,-33.0537,-4.1906,47.256
2.104000,33.2267,-33.0759,-5.8695,47.249
2.109000,32.9465,-33.1212,-7.0856,47.251
2.114000,32.6713,-33.1898,-7.9714,47.250
2.118000,32.3960,-33.2835,-8.3789,47.196
2.129000,32.1203,-33.4011,-8.2714,47.072
2.130000,31.8434,-33.5415,-7.7031,46.887
2.133000,31.5654,-33.7034,-6.5705,46.642
2.138000,31.2870,-33.8854,-5.1147,46.403
2.150000,31.0111,-34.0842,-3.6017,46.221
2.150000,30.7368,-34.3015,-2.2073,46.111
2.152000,30.4681,-34.5356,-1.1269,46.068
2.158000,30.2082,-34.7872,-0.5062,46.075
2.162000,29.9607,-35.0574,-0.5121,46.119
2.167000,29.7301,-35.3462,-1.0912,46.200
2.174000,29.5169,-35.6602,-1.9977,46.335
2.177000,29.3244,-36.0002,-3.1538,46.539
2.182000,29.1541,-36.3685,-5.0276,46.882
2.187000,29.0068,-36.7668,-7.5893,47.442
2.192000,28.8828,-37.1931,-10.2949,48.203
2.197000,28.7802,-37.6528,-12.6355,49.048
2.201000,28.6990,-38.1408,-14.6355,49.925
2.208000,28.6392,-38.6537,-16.1682,50.752
2.211000,28.6014,-39.1876,-17.3964,51.540
2.216000,28.5874,-39.7369,-17.9146,52.127
2.221000,28.5984,-40.2915,-18.0753,52.612
2.229000,28.6371,-40.8532,-18.0381,53.051
2.229000,28.7047,-41.4119,-17.7055,53.408
2.236000,28.8017,-41.9616,-17.2980,53.754
2.252000,28.9276,-42.4979,-16.8943,54.114
2.253000,28.9989,-43.0135,-16.6262,54.475
2.253000,27.2335,-43.5136,-16.4770,53.913
2.254000,25.4543,-43.9930,-16.1194,53.321
2.262000,23.5132,-44.4504,-15.3667,52.582
2.263000,21.4551,-44.8839,-14.4060,51.792
2.269000,19.3992,-45.2892,-13.5169,51.090
2.274000,17.3767,-45.6706,-12.7304,50.496
2.280000,15.6025,-46.0246,-12.2272,50.112
2.284000,13.9109,-46.3514,-11.8766,49.830
2.289000,12.3806,-46.6514,-11.6670,49.656
2.294000,11.1337,-46.9257,-11.5210,49.585
2.299000,9.9795,-46.5241,-11.3073,48.907
2.303000,9.0924,-44.8531,-11.0596,47.083
2.310000,8.2971,-43.1025,-10.7024,45.180
2.314000,7.6909,-41.4458,-10.2328,43.378
2.319000,7.1709,-39.8871,-9.8293,41.702
2.330000,6.6802,-38.5292,-9.2365,40.180
2.331000,6.2279,-37.2133,-8.6503,38.710
2.332000,5.8049,-35.9629,-8.0640,37.310
2.338000,5.3229,-34.7455,-7.4634,35.934
2.353000,4.9208,-33.5975,-6.8782,34.646
2.353000,4.5706,-32.5737,-6.2789,33.487
2.354000,4.1516,-31.7169,-5.7013,32.492
2.358000,3.5950,-30.9641,-5.0219,31.574
2.362000,3.0962,-30.3226,-4.3288,30.786
2.367000,2.6442,-29.7564,-3.6857,30.100
2.372000,2.2093,-29.1868,-3.1894,29.444
2.378000,1.9303,-28.5897,-2.8483,28.796
2.382000,1.6404,-28.0523,-2.7967,28.239
2.386000,1.0988,-27.2089,-2.6136,27.356
2.393000,0.8696,-26.6097,-2.7265,26.763
2.397000,0.7783,-26.0493,-3.2242,26.260
2.401000,0.5158,-25.4733,-3.9273,25.779
2.407000,0.1651,-24.8346,-4.5889,25.256
2.411000,-0.2481,-24.2057,-5.1127,24.741
2.416000,-0.7139,-23.5609,-5.4423,24.192
2.421000,-1.2802,-22.8939,-5.5879,23.601
2.426000,-1.9503,-22.1673,-5.5543,22.936
2.431000,-2.4685,-21.4228,-5.3318,22.214
2.436000,-2.8662,-20.7636,-5.0470,21.560
2.447000,-3.2437,-20.1714,-4.8751,21.004
2.448000,-3.4847,-19.5489,-4.5366,20.369
2.449000,-3.6543,-19.0354,-4.2821,19.850
2.455000,-3.9577,-18.6268,-4.0682,19.472
2.467000,-4.1107,-18.2489,-3.7408,19.077
2.468000,-4.3445,-17.8833,-3.5404,18.741
2.468000,-4.5444,-17.5448,-3.4141,18.443
2.475000,-4.6699,-17.2960,-3.1206,18.185
2.480000,-4.7415,-17.0346,-2.6466,17.879
2.484000,-4.8508,-16.6720,-2.1394,17.495
2.489000,-5.1039,-16.2827,-1.7644,17.155
2.494000,-5.2691,-15.8860,-1.4460,16.799
2.499000,-5.3819,-15.5274,-1.1234,16.472
2.504000,-5.4082,-15.2045,-0.6742,16.152
2.509000,-5.3070,-14.8908,-0.1546,15.809
2.513000,-5.1268,-14.6171,0.3375,15.494
2.518000,-4.9746,-14.3087,0.8228,15.171
2.523000,-4.8351,-13.9034,1.3237,14.780
2.528000,-4.7525,-13.5441,1.8485,14.472
2.533000,-4.7334,-13.2067,2.3430,14.224
2.537000,-4.7762,-12.9789,2.7936,14.109
2.548000,-4.8382,-12.6719,3.2062,13.938
2.548000,-4.9978,-12.2641,3.4935,13.696
2.552000,-5.0873,-11.9155,3.7330,13.483
2.559000,-5.2480,-11.6430,3.7816,13.319
2.561000,-5.3166,-11.3960,3.7758,13.130
2.566000,-5.4061,-11.2106,3.6347,12.966
2.571000,-5.6193,-10.9935,3.4039,12.807
2.577000,-5.7461,-10.7403,2.9278,12.528
2.581000,-5.7865,-10.4797,2.3473,12.199
2.586000,-5.9153,-10.3482,1.7161,12.042
2.591000,-6.1344,-10.1926,1.0974,11.947
2.596000,-6.3489,-10.1453,0.4516,11.977
2.600000,-6.4566,-10.0344,-0.2082,11.934
2.605000,-6.5698,-9.8340,-0.8518,11.857
2.610000,-6.8062,-9.5637,-1.4589,11.829
2.615000,-7.0005,-9.3744,-2.0468,11.878
2.620000,-7.0979,-9.2282,-2.6386,11.937
2.625000,-7.1512,-8.9963,-3.1756,11.923
2.631000,-7.2941,-8.6863,-3.6396,11.912
2.635000,-7.4186,-8.3867,-3.9720,11.881
2.640000,-7.6106,-8.2412,-4.0615,11.930
2.646000,-7.7527,-8.2137,-4.0232,11.990
