time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.396000,0.2491,-0.1759,0.8642,0.916
0.396000,0.2872,-0.1752,0.5921,0.681
0.397000,0.2674,-0.1909,0.3036,0.447
0.404000,0.3118,-0.1796,0.0629,0.365
0.406000,0.3222,-0.2028,-0.1351,0.404
0.417000,0.3225,-0.1600,-0.2859,0.460
0.417000,0.2907,-0.1655,-0.3659,0.496
0.421000,0.2957,-0.1764,-0.3679,0.504
0.433000,0.3012,-0.2260,-0.3423,0.509
0.433000,0.2473,-0.2696,-0.3413,0.500
0.435000,0.2107,-0.3215,-0.2980,0.486
0.440000,0.2106,-0.3512,-0.2599,0.485
0.455000,0.1587,-0.3277,-0.2628,0.449
0.456000,0.1478,-0.2755,-0.2226,0.384
0.456000,0.0224,-0.1471,-0.2779,0.315
0.474000,-0.0643,-0.0644,-0.3019,0.315
0.476000,-0.0980,0.0156,-0.3973,0.410
0.476000,-0.1813,0.0907,-0.5452,0.582
0.478000,-0.1897,0.1256,-0.7146,0.750
0.483000,-0.2310,0.1708,-0.8843,0.930
0.485000,-0.2667,0.2268,-1.0378,1.095
0.490000,-0.2949,0.2796,-1.1037,1.176
0.513000,-0.3088,0.3316,-1.0846,1.175
0.513000,-0.3375,0.3444,-1.0665,1.170
0.514000,-0.3406,0.3946,-1.0183,1.144
0.514000,-0.3447,0.4674,-0.9589,1.121
0.515000,-0.3789,0.5410,-0.8454,1.073
0.520000,-0.4128,0.6249,-0.6775,1.010
0.523000,-0.4805,0.8044,-0.4669,1.047
0.533000,-0.4080,0.8833,-0.2112,0.996
0.533000,-0.3369,1.0211,0.0016,1.075
0.537000,-0.1739,1.1409,0.1981,1.171
0.550000,0.0233,1.3810,0.4264,1.445
0.550000,0.2548,1.6932,0.7224,1.858
0.552000,0.5708,2.0702,1.0647,2.397
0.557000,0.9198,2.4638,1.3173,2.941
0.566000,1.2643,2.8449,1.5593,3.482
0.567000,1.6032,3.2400,1.7407,4.012
0.571000,1.8800,3.6680,1.8686,4.526
0.598000,2.0926,4.0095,1.9600,4.929
0.598000,2.2699,4.3103,2.0577,5.288
0.599000,2.4956,4.5422,2.2068,5.633
0.599000,2.6546,4.7601,2.3190,5.923
0.600000,2.7860,4.9262,2.3820,6.140
0.602000,2.8165,5.1081,2.4147,6.313
0.606000,2.8689,5.2611,2.4427,6.471
0.611000,2.8217,5.4050,2.4751,6.580
0.616000,2.8590,5.4731,2.5596,6.684
0.620000,2.8280,5.4990,2.7054,6.750
0.626000,2.8172,5.4374,2.9724,6.807
0.630000,2.7304,5.3526,3.2315,6.823
0.635000,2.5837,5.2942,3.6146,6.912
0.640000,2.4023,5.2515,4.1082,7.087
0.645000,2.2927,5.2115,4.5266,7.274
0.650000,2.1197,5.1398,4.9448,7.441
0.655000,1.9801,5.0904,5.2872,7.602
0.669000,1.9158,5.0842,5.6263,7.821
0.671000,1.9068,5.1351,5.9745,8.105
0.672000,1.8287,5.2011,6.3138,8.382
0.674000,1.7217,5.3036,6.5635,8.612
0.679000,1.6380,5.4540,6.7482,8.830
0.684000,1.6245,5.6547,6.8878,9.058
0.688000,1.7183,5.9012,7.1662,9.441
0.710000,1.9423,6.2836,7.3768,9.883
0.711000,2.2770,6.6996,7.5341,10.336
0.712000,2.8247,7.1496,7.7699,10.930
0.713000,3.6453,7.6363,8.0895,11.706
0.714000,4.5557,8.1024,8.5484,12.628
0.718000,5.2022,8.5081,9.0126,13.442
0.723000,5.6966,8.8763,9.2763,14.046
0.731000,6.0677,9.2754,9.3510,14.501
0.734000,6.2513,9.6800,9.3440,14.836
0.737000,6.2956,10.0438,9.2686,15.047
0.756000,6.1978,10.3522,9.0985,15.112
0.757000,6.1253,10.5451,8.7609,15.016
0.758000,5.9469,10.6750,8.4997,14.885
0.759000,5.7991,10.8027,8.4022,14.864
0.763000,5.9106,10.8859,8.4742,15.008
0.767000,6.2242,10.9971,8.5615,15.264
0.772000,6.7964,10.9481,8.7651,15.585
0.786000,7.7885,10.8208,9.2088,16.203
0.787000,9.0627,10.5881,10.1493,17.241
0.788000,10.3372,10.2467,11.4401,18.513
0.791000,11.2331,9.8645,12.9389,19.771
0.801000,11.7232,9.2833,14.4826,20.817
0.803000,11.9932,8.5901,15.9157,21.701
0.806000,12.1353,7.7291,17.0097,22.279
0.823000,12.2367,6.8436,17.6868,22.570
0.825000,12.1794,5.8074,17.6469,22.214
0.826000,11.8948,4.6613,16.9960,21.262
0.827000,11.2965,3.5278,16.0827,19.968
0.831000,10.4673,2.4500,15.1591,18.584
0.835000,9.5677,1.4191,14.4457,17.385
0.840000,8.7591,0.2986,14.0378,16.549
0.845000,7.7857,-0.7693,13.7510,15.821
0.850000,6.8286,-1.8395,13.5471,15.282
0.855000,5.8720,-2.9646,13.3955,14.923
0.860000,5.1060,-4.0305,13.1203,14.644
0.864000,4.6898,-5.1460,12.7709,14.545
0.869000,5.6155,-6.4650,12.7535,15.362
0.874000,4.9237,-6.6361,11.4100,14.088
0.879000,2.7071,-6.3487,11.5810,13.482
0.884000,0.6256,-5.9185,12.2925,13.657
0.888000,0.3546,-6.0140,11.2965,12.803
0.896000,0.9427,-6.4431,9.9877,11.923
0.898000,1.4540,-6.8627,8.8977,11.330
0.903000,1.7138,-7.0647,8.2208,10.974
0.908000,2.0544,-7.0890,7.7112,10.674
0.917000,2.5454,-6.8931,7.0033,10.151
0.919000,3.1008,-6.7056,6.0623,9.557
0.923000,3.7546,-6.6760,5.0876,9.195
0.932000,4.3805,-6.7447,4.3176,9.128
0.934000,4.8454,-6.8215,3.7006,9.149
0.943000,5.2330,-6.9872,3.2962,9.331
0.944000,5.4875,-7.2211,3.1642,9.606
0.955000,5.6391,-7.6143,2.8395,9.891
0.957000,5.7651,-8.1518,2.2967,10.245
0.958000,5.6866,-8.8668,1.6522,10.662
0.967000,5.2468,-9.5461,1.1786,10.956
0.969000,4.4576,-10.2263,0.9826,11.199
0.972000,3.6437,-10.8469,0.7037,11.464
0.992000,2.6565,-11.5259,0.4332,11.836
0.994000,1.3735,-12.1055,0.3173,12.187
0.995000,0.0693,-12.4867,0.2511,12.489
0.996000,-1.3050,-12.7997,0.2879,12.869
0.996000,-2.6321,-13.1047,0.3278,13.370
1.001000,-3.9410,-13.4575,0.2406,14.025
1.006000,-5.4186,-13.8795,0.0505,14.900
1.011000,-6.7383,-14.2086,-0.2208,15.727
1.016000,-7.7596,-14.3736,-0.5780,16.345
1.021000,-8.3724,-14.3805,-1.1343,16.679
1.026000,-8.3501,-14.3066,-2.0168,16.687
1.035000,-7.8392,-14.1609,-3.2351,16.506
1.037000,-6.8910,-14.0832,-4.4904,16.309
1.041000,-5.4165,-14.0096,-5.6702,16.055
1.064000,-3.5920,-13.9390,-6.7014,15.878
1.066000,-1.4979,-13.9119,-7.5364,15.893
1.067000,0.8073,-13.9010,-8.1123,16.115
1.068000,3.4475,-14.1423,-8.2267,16.720
1.069000,5.9792,-14.4393,-7.7805,17.458
1.070000,8.2534,-14.7254,-6.9311,18.248
1.075000,10.2212,-14.8210,-5.8017,18.915
1.080000,12.0444,-14.7603,-4.4400,19.561
1.084000,13.9861,-14.4780,-2.7550,20.318
1.089000,15.9866,-13.9926,-0.9203,21.265
1.099000,17.9927,-13.2736,0.9606,22.380
1.101000,19.7913,-12.3783,2.8149,23.513
1.103000,21.1796,-11.3531,4.4960,24.448
1.108000,21.8993,-10.2527,6.0841,24.934
1.124000,21.8935,-9.1064,7.4998,24.870
1.126000,21.4642,-7.9359,8.5673,24.435
1.127000,20.9398,-6.8706,9.0262,23.815
1.130000,20.5984,-5.8138,8.7202,23.111
1.133000,20.3409,-4.6465,7.5084,22.175
1.138000,19.3221,-3.4846,5.6947,20.443
1.143000,17.4305,-2.3219,3.7481,17.980
1.148000,15.3986,-1.1901,1.8078,15.550
1.153000,13.5379,-0.1600,0.0912,13.539
1.157000,11.9110,0.5974,-1.2459,11.991
1.162000,10.4905,1.0391,-2.0253,10.735
1.167000,9.2471,1.1268,-2.1866,9.569
1.172000,8.2461,0.9464,-1.8754,8.509
1.183000,7.5250,0.5482,-1.2488,7.648
1.184000,6.8564,0.0306,-0.3532,6.866
1.186000,6.0562,-0.5348,0.8283,6.136
1.191000,5.2126,-1.0936,2.2515,5.782
1.210000,4.3228,-1.6509,3.7870,5.979
1.212000,3.3498,-2.2348,5.3817,6.721
1.213000,2.2868,-2.8236,6.8738,7.775
1.214000,1.2490,-3.2861,8.2688,8.985
1.217000,0.2272,-3.6272,9.4375,10.113
1.221000,-0.7359,-3.8098,10.2819,10.990
1.226000,-1.6077,-3.9477,10.8192,11.629
1.233000,-2.1874,-3.9693,10.9953,11.893
1.236000,-2.5866,-3.9266,10.7715,11.753
1.240000,-2.8849,-3.9781,10.1304,11.259
1.257000,-2.9521,-4.0811,9.1496,10.444
1.258000,-3.0597,-4.1867,7.9788,9.516
1.259000,-3.0882,-4.2920,6.7743,8.594
1.260000,-3.0517,-4.3268,5.6130,7.716
1.280000,-3.0049,-4.3547,4.5337,6.968
1.281000,-2.9834,-4.3032,3.5610,6.332
1.282000,-2.9698,-4.1930,2.6263,5.770
1.283000,-3.0040,-4.0565,1.7505,5.343
1.304000,-3.0716,-3.9004,0.9466,5.054
1.304000,-3.2131,-3.7055,0.1682,4.907
1.305000,-3.1584,-3.5147,-0.5873,4.762
1.306000,-2.9433,-3.3946,-1.2895,4.674
1.306000,-2.5675,-3.3088,-1.9185,4.607
1.309000,-2.1620,-3.2663,-2.4104,4.599
1.314000,-1.9007,-3.1828,-2.8318,4.665
1.319000,-1.8284,-3.0916,-3.1321,4.766
1.323000,-1.8540,-2.9017,-3.3709,4.819
1.332000,-1.8959,-2.6517,-3.5143,4.793
1.333000,-1.9613,-2.4469,-3.6504,4.812
1.337000,-2.1054,-2.2658,-3.7150,4.834
1.342000,-2.2616,-2.0585,-3.7041,4.803
1.351000,-2.3109,-1.8304,-3.6949,4.727
1.352000,-2.2443,-1.5769,-3.6475,4.564
1.357000,-2.1120,-1.3765,-3.5240,4.333
1.362000,-1.9402,-1.1790,-3.3919,4.082
1.367000,-1.8629,-0.9603,-3.2036,3.828
1.372000,-1.6910,-0.7441,-2.9693,3.497
1.376000,-1.4319,-0.5806,-2.6608,3.077
1.382000,-1.1859,-0.4313,-2.3095,2.632
1.386000,-0.9123,-0.2818,-1.9100,2.135
1.391000,-0.6205,-0.1394,-1.4664,1.598
1.396000,-0.3603,-0.0253,-1.0784,1.137
1.401000,-0.1290,0.1827,-0.6714,0.708
1.406000,0.0236,0.3962,-0.3331,0.518
1.411000,0.1983,0.6035,-0.0462,0.637
1.416000,0.3863,0.6809,0.1450,0.796
1.421000,0.5091,0.6624,0.2913,0.885
1.426000,0.4403,0.6412,0.2929,0.831
1.435000,0.2756,0.5791,0.1978,0.671
1.435000,0.0961,0.4808,0.1106,0.503
1.440000,-0.0222,0.2789,0.0792,0.291
1.444000,0.0039,0.0878,0.0771,0.117
1.467000,0.0332,-0.0948,0.1277,0.162
1.468000,0.0059,-0.2187,0.3267,0.393
1.468000,0.0225,-0.2958,0.6783,0.740
1.468000,0.0612,-0.3526,1.1560,1.210
1.470000,0.1218,-0.4444,1.7094,1.770
1.474000,0.1612,-0.5498,2.2669,2.338
1.480000,0.1912,-0.6640,2.8335,2.917
1.484000,0.0876,-0.7707,3.3116,3.401
1.490000,-0.1066,-0.9128,3.7563,3.867
1.494000,-0.2389,-1.1128,4.1558,4.309
1.499000,-0.4440,-1.3023,4.5749,4.777
1.504000,-0.5787,-1.4459,4.9585,5.197
1.509000,-0.8253,-1.5660,5.2256,5.517
1.514000,-1.1453,-1.6126,5.3911,5.743
1.518000,-1.5559,-1.7060,5.4238,5.895
1.523000,-2.0695,-1.8061,5.4433,6.097
1.530000,-2.6746,-1.8661,5.4730,6.371
1.534000,-3.2259,-1.8651,5.3506,6.520
1.538000,-3.6641,-1.8586,5.0639,6.521
1.543000,-3.9446,-1.9140,4.6505,6.391
1.547000,-4.0823,-2.0387,4.2147,6.212
1.553000,-4.1422,-2.1870,3.9332,6.116
1.558000,-4.0692,-2.3589,3.6555,5.957
1.567000,-3.9112,-2.5444,3.3153,5.724
1.568000,-3.7351,-2.6624,3.0375,5.501
1.571000,-3.4755,-2.6830,2.7559,5.184
1.576000,-3.1030,-2.7061,2.5267,4.831
1.594000,-2.6668,-2.7923,2.3598,4.525
1.597000,-2.2233,-2.9694,2.1894,4.307
1.598000,-1.9074,-3.1306,1.9186,4.138
1.598000,-1.7497,-3.2543,1.5119,3.992
1.601000,-1.6778,-3.2968,0.9668,3.823
1.606000,-1.6745,-3.3077,0.3546,3.724
1.611000,-1.6584,-3.2363,-0.2564,3.645
1.616000,-1.5333,-3.1415,-0.7427,3.574
1.620000,-1.4622,-2.9877,-1.1798,3.529
1.625000,-1.4491,-2.8574,-1.4826,3.530
1.631000,-1.3987,-2.6238,-1.6649,3.408
1.635000,-1.2176,-2.4136,-1.8133,3.255
1.640000,-0.9514,-2.2577,-1.8638,3.078
1.645000,-0.7240,-2.1770,-1.9006,2.979
1.659000,-0.5497,-2.1120,-1.8973,2.892
1.660000,-0.4064,-2.0500,-1.8376,2.783
1.661000,-0.2102,-1.9528,-1.6571,2.570
1.685000,0.0438,-1.9133,-1.3539,2.344
1.686000,0.4662,-1.9024,-0.9279,2.167
1.687000,0.9854,-1.9604,-0.4867,2.247
1.687000,1.5929,-2.0767,-0.0871,2.619
1.687000,2.1108,-2.3004,0.2069,3.129
1.690000,2.3567,-2.6183,0.3319,3.538
1.694000,2.2361,-3.0392,0.4777,3.803
1.699000,1.8832,-3.4700,0.6087,3.995
1.704000,1.4317,-3.8729,0.6443,4.179
1.709000,0.8756,-4.2655,0.7778,4.423
1.714000,0.2664,-4.6896,1.0667,4.817
1.719000,-0.2773,-5.1103,1.5208,5.339
1.723000,-0.7048,-5.5003,2.0040,5.896
1.728000,-0.9978,-5.8605,2.4445,6.428
1.733000,-1.1772,-6.2617,2.7542,6.941
1.738000,-1.1656,-6.5714,2.9806,7.309
1.743000,-1.0690,-6.8617,3.0852,7.599
1.752000,-0.8310,-7.0928,3.0699,7.773
1.754000,-0.2743,-7.3855,2.8068,7.906
1.757000,0.6989,-7.6220,2.4597,8.040
1.762000,1.6802,-7.7003,2.1540,8.171
1.781000,2.4462,-7.7046,1.8694,8.297
1.783000,3.0624,-7.7386,1.6862,8.492
1.783000,3.5623,-7.8254,1.4716,8.723
1.784000,4.0731,-7.9968,1.3027,9.068
1.786000,4.7733,-8.2617,1.0898,9.604
1.792000,5.6763,-8.6933,0.8362,10.416
1.802000,6.5471,-9.3145,0.5477,11.398
1.803000,7.4343,-10.1231,0.2194,12.562
1.805000,8.2993,-11.0693,-0.0238,13.835
1.810000,9.0165,-12.1753,-0.2116,15.152
1.830000,9.6238,-13.3832,-0.6339,16.496
1.832000,10.0387,-14.8229,-1.3919,17.956
1.833000,9.9412,-16.1120,-1.7315,19.011
1.834000,9.3386,-16.8767,-1.5405,19.350
1.837000,8.3610,-17.2438,-0.8145,19.181
1.840000,7.5377,-17.6043,0.3924,19.154
1.845000,6.7517,-18.0945,1.9686,19.413
1.850000,5.3894,-18.6122,3.7715,19.740
1.855000,3.8135,-19.1464,5.5790,20.304
1.860000,2.4933,-19.6063,7.2508,21.052
1.868000,1.6128,-19.8365,8.4833,21.635
1.870000,0.1158,-19.6337,9.0911,21.637
1.874000,-1.8864,-19.3108,9.3471,21.537
1.879000,-3.5873,-19.0258,9.4641,21.550
1.893000,-4.1082,-18.5876,9.1847,21.136
1.894000,-3.3988,-18.0300,8.0656,20.042
1.895000,-2.5601,-17.3879,6.0588,18.590
1.903000,-1.6519,-16.8039,3.9029,17.330
1.904000,-0.4785,-16.1912,1.5352,16.271
1.908000,1.4495,-15.4223,-1.3293,15.547
1.913000,3.9387,-14.3484,-4.7533,15.620
1.918000,6.0960,-13.0207,-8.5445,16.725
1.922000,7.8084,-11.7224,-11.9336,18.461
1.927000,9.6948,-10.8859,-14.2713,20.400
1.933000,12.1031,-10.5996,-15.5004,22.340
1.937000,14.9127,-10.1232,-16.1523,24.203
1.942000,16.5130,-9.0649,-16.8315,25.262
1.948000,16.2834,-7.9445,-16.8119,24.716
1.953000,14.7532,-7.2210,-15.2578,22.419
1.957000,12.6781,-6.7617,-13.1367,19.469
1.962000,10.6370,-6.3976,-11.7779,17.111
1.967000,8.5536,-6.1339,-11.0546,15.264
1.971000,7.0190,-5.9632,-10.7029,14.120
1.977000,6.2421,-5.5102,-11.6028,14.281
1.986000,6.3836,-4.9268,-13.6068,15.817
1.987000,7.5884,-3.9036,-16.6166,18.680
1.991000,7.2602,-4.0073,-18.8548,20.598
1.996000,7.3909,-3.1601,-21.3305,22.795
2.012000,8.0919,-2.1732,-22.0100,23.551
2.014000,8.6816,-1.5242,-21.1268,22.892
2.015000,8.6968,-1.0380,-19.4694,21.349
2.016000,8.9536,-0.5447,-17.3702,19.550
2.020000,9.7378,0.0270,-14.9212,17.818
2.026000,10.7724,0.4811,-12.5678,16.560
2.030000,11.9784,0.9561,-10.4802,15.945
2.035000,13.0351,1.5763,-8.9499,15.890
2.040000,14.1056,2.1423,-8.2706,16.491
2.045000,15.2927,2.6415,-8.5589,17.723
2.050000,16.6013,2.8236,-9.0930,19.138
2.054000,17.5650,2.8327,-8.9425,19.913
2.059000,17.7966,2.6133,-8.1483,19.747
2.065000,17.4016,2.1974,-7.1233,18.931
2.069000,16.3098,1.1636,-6.0976,17.451
2.074000,14.8181,-0.2471,-4.8694,15.600
2.079000,12.9702,-1.7050,-3.4882,13.539
2.084000,10.7163,-3.2682,-2.4063,11.459
2.088000,8.5724,-4.7343,-1.7838,9.954
2.094000,7.9055,-5.9736,-1.6237,10.041
2.104000,8.6109,-6.9761,-2.2262,11.304
2.106000,10.1592,-7.6915,-3.0512,13.103
2.108000,12.1456,-8.3085,-3.7085,15.176
2.113000,14.6867,-8.4635,-4.5612,17.554
2.135000,17.7289,-8.0503,-5.9731,20.367
2.135000,20.6935,-7.3931,-7.4946,23.217
2.136000,22.8446,-6.6717,-8.2845,25.200
2.136000,23.8474,-6.0199,-8.1203,25.901
2.144000,23.7102,-5.4492,-7.0980,25.343
2.145000,23.1251,-5.0152,-5.6660,24.332
2.147000,22.3248,-4.8978,-4.2197,23.242
2.158000,21.2910,-4.9966,-3.1581,22.096
2.159000,20.1806,-5.3161,-2.6441,21.036
2.162000,18.9335,-5.8110,-2.8167,20.004
2.177000,17.5375,-6.5641,-3.4694,19.044
2.179000,16.2087,-7.4734,-4.1627,18.328
2.179000,15.0411,-8.3951,-4.8679,17.900
2.183000,14.1759,-9.2841,-5.8545,17.928
2.193000,14.2138,-10.2798,-7.2585,18.984
2.195000,15.1968,-11.2104,-8.4857,20.703
2.196000,16.5779,-11.9685,-9.1759,22.411
2.202000,18.2070,-12.5241,-9.2558,23.959
2.210000,20.0633,-12.8203,-8.9873,25.449
2.211000,22.5296,-12.7409,-8.6245,27.282
2.222000,26.0969,-12.0170,-8.0442,29.836
2.224000,29.6876,-10.9396,-7.8382,32.595
2.226000,33.0975,-9.5624,-7.7104,35.303
2.229000,36.7240,-7.8565,-6.9891,38.200
2.252000,36.3169,-5.8347,-6.1537,37.294
2.253000,35.8861,-3.7588,-5.4919,36.498
2.254000,35.4852,-1.9509,-4.9186,35.878
2.254000,35.1186,-0.4267,-4.1450,35.365
2.255000,34.7808,0.4204,-3.4201,34.951
2.266000,34.4700,0.2292,-2.9821,34.600
2.267000,31.8349,-0.7270,-3.1293,31.997
2.280000,27.8740,-1.5142,-3.9715,28.196
2.281000,23.8358,-2.1146,-5.4849,24.550
2.282000,20.7949,-2.7538,-7.4061,22.246
2.294000,19.6990,-3.2683,-9.3516,22.050
2.294000,21.8152,-3.3392,-11.2905,24.790
2.295000,27.7272,-2.8954,-13.3520,30.910
2.307000,32.2509,-1.4946,-15.5850,35.850
2.309000,31.9659,0.4108,-17.5150,36.452
2.309000,31.7010,2.2241,-18.5799,36.812
2.313000,31.4639,4.1043,-18.6971,36.829
2.324000,31.2551,6.4297,-18.0497,36.661
2.326000,31.0726,8.9594,-16.9869,36.529
2.328000,30.9149,11.2210,-16.0237,36.584
2.358000,30.7779,12.5931,-15.2045,36.566
2.359000,30.6599,13.0270,-14.7411,36.428
2.360000,30.5581,13.0179,-15.3039,36.571
2.361000,28.8400,12.7338,-17.7657,36.187
2.362000,26.7428,12.1110,-21.6645,36.486
2.363000,24.4894,11.2989,-25.5064,37.121
2.364000,23.3675,10.6230,-28.1736,38.114
2.372000,24.0954,10.4992,-28.8130,39.000
2.372000,25.5253,11.1894,-27.1018,38.875
2.377000,25.7637,12.3541,-23.8644,37.228
2.383000,24.4520,13.5185,-20.0707,34.402
2.386000,22.1156,14.3804,-16.3881,31.056
2.391000,19.7071,14.5612,-12.8983,27.691
2.396000,17.8193,14.5548,-9.8668,25.035
2.401000,16.8121,14.6172,-7.6857,23.567
2.406000,16.8083,14.7653,-6.6857,23.350
2.411000,17.0487,14.9662,-7.0088,23.744
2.417000,16.7748,15.2879,-8.1471,24.114
2.421000,16.0026,15.2533,-9.0579,23.891
2.426000,14.6170,14.9124,-9.4110,22.904
2.430000,12.4890,14.6036,-9.7043,21.527
2.437000,10.3148,14.4791,-9.9193,20.358
2.443000,8.7926,14.5089,-10.2113,19.801
2.444000,7.7305,14.5505,-10.5206,19.549
2.463000,7.0921,14.5324,-10.4531,19.255
2.464000,6.7935,14.4497,-10.0059,18.843
2.465000,6.8061,14.3720,-9.4646,18.506
2.482000,7.0730,14.1333,-9.0293,18.202
2.484000,7.5705,13.8449,-8.6567,17.998
2.485000,8.7030,13.6991,-8.0760,18.128
2.485000,10.4245,13.5745,-7.0381,18.506
2.486000,12.2253,13.3920,-5.3429,18.904
2.488000,13.6050,13.2321,-2.9695,19.209
2.493000,14.6421,13.0984,-0.3085,19.648
2.499000,15.1277,13.0365,2.3879,20.112
2.503000,14.9705,12.7949,4.7904,20.268
2.508000,14.0604,12.4868,6.4679,19.886
2.513000,12.7734,12.0373,7.1200,18.941
2.518000,11.3702,11.3789,6.8566,17.486
2.522000,9.9758,10.4734,5.9438,15.638
2.527000,8.3856,9.4463,4.6841,13.472
2.536000,6.7922,8.3997,3.2733,11.287
2.538000,5.2586,7.5119,1.8745,9.359
2.542000,6.7273,8.3421,0.1339,10.718
2.547000,10.2473,9.7504,-2.5840,14.379
2.552000,13.0344,11.2754,-6.6607,18.477
2.556000,8.5024,10.4876,-8.2782,15.837
2.561000,2.5659,8.5918,-8.1291,12.103
2.568000,-0.5459,6.6175,-5.8220,8.831
2.571000,-1.8803,5.1290,-2.5597,6.033
2.576000,-3.4233,3.9895,-0.8817,5.330
2.581000,-3.6464,3.4113,-0.1912,4.997
2.588000,-2.2040,3.7065,0.2184,4.318
2.596000,-0.6867,4.2806,0.7518,4.400
2.597000,0.0144,4.4066,0.8390,4.486
2.601000,0.9689,4.1857,0.8507,4.380
2.608000,1.4271,3.7380,0.9957,4.123
2.610000,2.0914,3.5325,1.2570,4.293
2.615000,1.2363,3.2887,2.8927,4.551
2.620000,1.5979,3.5630,2.5022,4.638
2.625000,5.2679,3.9615,0.9370,6.657
2.630000,10.1000,4.2492,-0.3391,10.963
2.638000,14.0414,4.6671,-1.3293,14.856
2.641000,15.8850,5.2509,-1.9080,16.839
2.644000,15.7990,5.7980,-2.2145,16.974
2.655000,14.5176,5.6957,-2.8138,15.847
2.656000,12.8634,5.5011,-3.6198,14.451
2.659000,10.9983,5.4067,-4.8530,13.181
