time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.314000,-1.7786,-1.0457,4.5914,5.034
0.319000,-1.2892,-0.9829,4.2776,4.574
0.323000,-0.8176,-0.8613,3.9009,4.078
0.328000,-0.4038,-0.7059,3.3971,3.493
0.333000,0.0511,-0.5081,2.8217,2.868
0.338000,0.7197,-0.2209,2.2537,2.376
0.343000,1.4009,0.1549,1.5956,2.129
0.347000,2.0673,0.5995,0.8337,2.308
0.353000,2.7491,1.0529,-0.0148,2.944
0.365000,3.3790,1.5806,-0.7419,3.803
0.365000,3.5316,1.9108,-1.5438,4.302
0.367000,3.5381,2.4597,-2.4615,4.963
0.372000,3.2885,2.8309,-3.2277,5.408
0.376000,4.4835,2.3212,-3.9967,6.439
0.382000,4.7808,1.7306,-3.8140,6.356
0.386000,3.7696,0.8509,-3.8543,5.458
0.392000,2.8389,0.2449,-3.2751,4.341
0.397000,1.6908,-0.0943,-2.4012,2.938
0.401000,0.5108,-0.2266,-1.7497,1.837
0.406000,-0.5974,-0.2701,-1.1396,1.315
0.411000,-1.8211,-0.2498,-0.4368,1.889
0.416000,-2.8007,-0.2025,0.1587,2.812
0.421000,-3.0918,-0.1552,0.6024,3.154
0.427000,-3.5233,-0.1883,1.0256,3.674
0.431000,-3.3437,-0.2187,1.1688,3.549
0.436000,-2.9254,-0.2903,1.2890,3.210
0.456000,-2.3966,-0.3081,1.3275,2.757
0.457000,-2.0335,-0.4016,1.2353,2.413
0.457000,-1.6152,-0.4400,1.2888,2.113
0.458000,-1.0957,-0.3768,1.3967,1.815
0.462000,-0.7489,-0.2785,1.1936,1.436
0.468000,0.8209,-0.3994,0.8455,1.244
0.470000,0.0366,-0.3346,-0.1552,0.371
0.492000,0.5181,-0.3175,-1.6196,1.730
0.492000,-1.3370,0.0344,-1.2080,1.802
0.493000,-2.0009,0.1934,-1.5443,2.535
0.494000,-2.4966,0.1038,-1.7813,3.069
0.494000,-3.2193,-0.2728,-1.8526,3.724
0.500000,-3.7294,-0.7883,-1.5266,4.106
0.504000,-4.1968,-1.3555,-0.9901,4.520
0.512000,-4.7396,-1.7497,-0.2513,5.059
0.514000,-5.0400,-2.1343,0.1990,5.477
0.519000,-4.9944,-2.5845,0.5618,5.651
0.523000,-4.9295,-2.9334,0.6418,5.772
0.529000,-4.7719,-3.2140,0.6834,5.794
0.534000,-4.4393,-3.4572,0.4463,5.644
0.538000,-4.2455,-3.6527,-0.2020,5.604
0.545000,-4.1236,-3.8324,-0.7190,5.675
0.548000,-4.1176,-4.1487,-1.3373,5.996
0.553000,-4.1785,-4.5681,-2.0005,6.506
0.570000,-4.2280,-5.0340,-2.6851,7.101
0.571000,-4.0474,-5.3992,-3.1381,7.442
0.572000,-4.2730,-5.6609,-3.6483,7.976
0.573000,-4.8601,-5.9381,-3.9404,8.626
0.577000,-5.3219,-6.2263,-4.0449,9.135
0.582000,-5.6595,-6.6015,-3.9621,9.556
0.587000,-5.7933,-7.1451,-3.9146,9.997
0.593000,-5.6154,-7.8046,-3.8598,10.361
0.597000,-5.0362,-8.6899,-3.9325,10.786
0.602000,-4.4207,-9.7213,-4.3268,11.522
0.607000,-3.6749,-10.6955,-4.9128,12.330
0.617000,-3.1067,-11.3998,-5.4504,13.012
0.619000,-3.1852,-12.1266,-6.2136,13.993
0.621000,-3.5347,-12.5842,-6.9055,14.783
0.627000,-3.7201,-12.8427,-7.5161,15.338
0.631000,-3.5322,-12.9986,-7.9418,15.637
0.636000,-3.1323,-13.2633,-8.2452,15.928
0.641000,-2.8632,-13.5716,-8.4221,16.227
0.652000,-2.5224,-13.8468,-8.3301,16.355
0.654000,-1.9135,-13.9945,-7.9746,16.220
0.655000,-1.5209,-14.3324,-7.0060,16.025
0.662000,-2.1728,-14.7947,-3.8635,15.444
0.665000,-1.8287,-15.0936,-3.1063,15.518
0.670000,0.0440,-15.4905,-4.1142,16.028
0.678000,1.4822,-16.0582,-3.5987,16.523
0.679000,1.9038,-16.8136,-1.5149,16.989
0.686000,2.1032,-17.4412,0.7074,17.582
0.689000,2.7541,-17.7913,2.3719,18.159
0.703000,3.3526,-18.0331,3.7778,18.727
0.704000,3.5568,-18.4465,5.2100,19.495
0.705000,3.6476,-18.9156,6.5371,20.343
0.714000,3.8092,-19.3214,7.4965,21.072
0.715000,3.8985,-19.6649,8.1439,21.639
0.719000,3.4651,-19.8736,8.4610,21.876
0.723000,2.6452,-19.7921,8.7516,21.802
0.729000,2.3119,-19.2999,9.1566,21.487
0.734000,2.4939,-18.5925,9.5356,21.043
0.737000,2.9266,-18.0426,9.8035,20.741
0.744000,3.2810,-17.5933,10.0752,20.538
0.748000,3.6493,-17.2481,10.0630,20.300
0.753000,4.1960,-16.8550,9.8472,19.967
0.758000,4.9645,-16.4591,9.4009,19.594
0.767000,5.7307,-16.2405,8.8269,19.352
0.769000,6.3875,-16.2577,8.0847,19.248
0.771000,6.9405,-16.3110,7.3439,19.187
0.778000,5.7887,-17.3769,5.9480,19.257
0.782000,6.6711,-17.4788,4.8612,19.330
0.787000,7.3103,-16.9141,4.4099,18.947
0.809000,7.7004,-16.2919,3.9789,18.454
0.811000,7.9405,-15.9746,3.0335,18.095
0.812000,8.4327,-15.9871,2.1009,18.196
0.813000,9.1466,-16.1960,1.5794,18.667
0.813000,10.2024,-16.3797,1.4145,19.349
0.817000,11.5716,-16.5272,1.4250,20.226
0.821000,12.6976,-16.6780,1.5515,21.019
0.827000,12.8980,-17.0280,2.0170,21.456
0.831000,13.7468,-17.2817,2.6139,22.237
0.836000,15.5205,-17.2311,3.3118,23.426
0.840000,17.3291,-17.0508,4.0010,24.638
0.845000,18.7727,-16.7931,4.6854,25.620
0.851000,19.9071,-16.5097,5.4617,26.433
0.855000,20.8178,-16.2352,6.2160,27.122
0.861000,21.6453,-15.9326,6.8230,27.729
0.866000,22.2531,-15.4742,7.3002,28.070
0.870000,22.6711,-14.8720,7.6200,28.164
0.875000,22.8574,-14.2602,7.6596,28.009
0.880000,22.8369,-13.7441,7.4824,27.684
0.885000,22.5736,-13.2526,7.2752,27.169
0.890000,22.1414,-12.7642,7.1532,26.539
0.907000,21.5663,-12.2073,7.1834,25.802
0.909000,21.0005,-11.6215,7.4870,25.142
0.910000,20.4814,-11.0850,8.0543,24.642
0.911000,20.1637,-10.4979,8.8020,24.377
0.914000,20.0327,-9.7740,9.7069,24.312
0.918000,19.9615,-8.9296,10.6450,24.321
0.923000,19.8724,-7.9990,11.4697,24.299
0.928000,19.7123,-6.9343,12.1276,24.161
0.933000,19.5568,-5.8098,12.6180,23.988
0.938000,19.3175,-4.6582,12.9128,23.698
0.944000,19.0762,-3.5096,13.0560,23.381
0.948000,18.8393,-2.3282,13.0723,23.048
0.953000,18.7717,-1.1641,12.9411,22.830
0.957000,18.8723,0.0561,12.6232,22.705
0.963000,19.1689,1.2412,12.1378,22.722
0.968000,19.7674,2.5481,11.5522,23.037
0.973000,20.6067,3.8760,11.0058,23.681
0.979000,21.4805,5.2625,10.4889,24.477
0.982000,22.3645,6.6113,10.1905,25.451
0.987000,23.1881,7.8919,9.9348,26.432
0.992000,23.5652,9.0932,9.6196,27.028
1.012000,23.3701,10.2783,9.1783,27.130
1.013000,22.7136,11.3259,8.8380,26.876
1.014000,21.6949,12.1713,8.7215,26.360
1.015000,20.3582,12.7058,8.7268,25.535
1.016000,18.9039,13.0244,8.9022,24.622
1.021000,17.5130,13.2005,9.1735,23.772
1.027000,16.2442,13.2698,9.5101,23.030
1.031000,15.1109,13.3055,9.8370,22.408
1.035000,14.1408,13.3208,10.1747,21.930
1.040000,13.3752,13.3551,10.5507,21.647
1.045000,12.7952,13.4829,10.9093,21.553
1.051000,12.3499,13.7021,11.2180,21.590
1.055000,11.9674,13.9433,11.5321,21.694
1.061000,11.4128,14.2541,11.8197,21.752
1.066000,10.5144,14.5654,11.9798,21.592
1.070000,9.3976,14.8920,12.1059,21.369
1.075000,8.2241,15.2371,12.3051,21.242
1.080000,6.9813,15.5988,12.5375,21.196
1.085000,5.7668,15.9234,12.9105,21.295
1.090000,4.7621,16.2649,13.4380,21.629
1.097000,4.0401,16.7274,14.1023,22.249
1.099000,3.6684,17.2883,14.7393,23.013
1.104000,3.4939,17.7020,15.2864,23.648
1.131000,3.4153,18.0101,15.7654,24.178
1.132000,3.4864,18.2608,16.0535,24.563
1.133000,3.5769,18.4896,15.9617,24.687
1.134000,3.4775,18.7345,15.5592,24.600
1.135000,3.2022,18.9182,15.0072,24.359
1.136000,2.7486,19.1261,14.3260,24.054
1.138000,2.2436,19.2572,13.6175,23.692
1.143000,1.7377,19.3564,12.9666,23.363
1.148000,1.4080,19.4089,12.4582,23.106
1.153000,1.2259,19.5077,12.1931,23.038
1.158000,0.9644,19.6646,12.0211,23.068
1.163000,0.6379,19.8436,11.9037,23.149
1.168000,0.4356,19.9515,11.8981,23.234
1.172000,0.4438,20.0892,12.0448,23.428
1.178000,0.7363,20.2569,12.2474,23.683
1.182000,1.2940,20.3521,12.3955,23.865
1.187000,2.0420,20.2934,12.6468,23.999
1.192000,2.8957,20.1094,12.8192,24.023
1.197000,3.7963,19.6870,12.8428,23.810
1.201000,4.6681,19.0469,12.6296,23.326
1.206000,5.3830,18.3104,12.4614,22.793
1.225000,6.1152,17.7057,12.4110,22.470
1.226000,6.9211,17.2222,12.7083,22.495
1.227000,7.8022,16.5554,13.1231,22.520
1.228000,8.7295,15.4565,13.2875,22.173
1.230000,9.6809,14.0429,13.4223,21.704
1.235000,10.5953,12.6669,13.6086,21.399
1.241000,11.5700,11.5849,13.9170,21.489
1.245000,12.7903,10.7423,14.2964,21.986
1.251000,14.6562,9.7450,14.5584,22.841
1.255000,17.1065,8.3485,14.4705,23.911
1.261000,20.0047,6.8535,14.1127,25.423
1.265000,22.8456,5.4090,13.7020,27.183
1.270000,25.4710,4.2188,13.3536,29.067
1.275000,27.9193,3.2337,13.2208,31.060
1.280000,30.7043,2.2096,13.1983,33.494
1.285000,32.6558,1.0231,13.7101,35.432
1.290000,32.4948,-0.4852,14.8678,35.738
1.294000,32.3256,-2.2112,16.2906,36.266
1.300000,32.1484,-3.8155,18.1047,37.093
1.304000,31.9608,-5.4236,19.9803,38.080
1.309000,31.7634,-7.2470,21.2398,38.892
1.315000,31.5562,-9.3048,21.6532,39.386
1.320000,31.3392,-11.6815,21.5571,39.791
1.324000,31.1152,-14.4447,21.3104,40.385
1.331000,30.8851,-17.5166,20.8459,41.174
1.333000,30.6550,-20.7383,20.6688,42.391
1.338000,30.4304,-23.9817,20.5660,43.864
1.361000,30.2165,-27.1069,20.3855,45.425
1.363000,30.0186,-29.9788,20.1139,46.951
1.364000,29.8376,-32.4811,19.4755,48.214
1.365000,29.6761,-34.6378,18.4176,49.190
1.366000,29.5345,-36.4645,17.0444,49.924
1.367000,29.4122,-36.8662,15.3164,49.586
1.372000,29.3084,-37.2833,13.5981,49.335
1.379000,29.2216,-37.7111,12.3901,49.290
1.382000,29.1495,-38.1541,11.0649,49.273
1.387000,29.0908,-38.6074,10.0247,49.369
1.392000,29.0444,-39.0684,9.2764,49.558
1.396000,29.0098,-39.5330,8.6708,49.796
1.402000,28.9872,-39.9928,8.0215,50.040
1.407000,28.9776,-40.1118,7.3843,50.032
1.414000,28.9821,-39.4121,6.7885,49.390
1.416000,27.7552,-38.6021,6.2463,47.953
1.421000,26.0147,-37.8593,5.7317,46.292
1.426000,24.4885,-37.2323,5.3054,44.878
1.442000,23.0441,-36.5920,4.8765,43.518
1.444000,21.5948,-35.8849,4.4714,42.120
1.445000,19.8583,-35.1156,3.9255,40.532
1.446000,18.0990,-34.2315,3.4682,38.877
1.451000,16.6176,-33.3851,3.2816,37.436
1.455000,15.5024,-32.7268,3.0912,36.345
1.462000,14.5971,-32.1512,2.8402,35.424
1.465000,13.9907,-31.6132,2.5756,34.667
1.471000,13.8442,-31.1497,2.2912,34.165
1.475000,14.6090,-30.8146,2.0511,34.164
1.482000,15.9887,-30.5161,2.0221,34.510
1.485000,17.3458,-30.3597,1.9478,35.020
1.490000,18.0304,-30.7208,1.7037,35.662
1.496000,17.8135,-31.6476,1.2370,36.338
1.499000,16.5420,-33.0764,0.7729,36.990
1.505000,14.1284,-34.9079,0.6436,37.664
1.508000,11.2084,-36.5593,1.1065,38.255
1.513000,8.6124,-38.1018,2.0396,39.116
1.518000,7.5085,-39.9776,2.8131,40.774
1.524000,7.2179,-42.5405,3.0568,43.257
1.532000,6.6892,-45.2644,2.6825,45.835
1.533000,5.2424,-47.5663,2.0361,47.898
1.538000,2.9291,-48.4318,1.2058,48.535
1.543000,0.1225,-48.5578,0.2056,48.558
1.569000,-2.3250,-48.6641,-1.0346,48.731
1.570000,-3.9165,-48.7485,-2.4432,48.967
1.571000,-4.6587,-48.8130,-3.8658,49.187
1.572000,-4.6066,-48.8577,-5.0542,49.334
1.572000,-4.0171,-48.8847,-5.8497,49.397
1.573000,-3.6375,-48.8965,-5.9660,49.393
1.579000,-3.8227,-48.8949,-5.6898,49.373
1.582000,-4.7186,-48.8814,-5.2844,49.392
1.587000,-7.5497,-48.8565,-4.7363,49.663
1.591000,-12.4403,-48.8204,-4.2169,50.557
1.597000,-17.5799,-48.7739,-3.5713,51.968
1.602000,-21.9423,-48.7189,-2.8008,53.506
1.606000,-25.0008,-48.6585,-1.8565,54.737
1.613000,-27.2596,-48.5957,-0.8289,55.725
1.616000,-28.8901,-48.5330,-0.1663,56.481
1.621000,-29.7044,-48.4722,-0.1039,56.850
1.626000,-29.7407,-48.4139,-0.7684,56.824
1.631000,-28.4782,-48.3578,-2.1619,56.162
1.635000,-25.6615,-48.3020,-4.0184,54.843
1.640000,-21.4166,-48.2433,-5.7152,53.092
1.647000,-15.8176,-48.1775,-6.8391,51.167
1.651000,-9.0053,-48.0994,-7.2178,49.465
1.655000,-1.3728,-48.0037,-7.2901,48.573
1.660000,6.5902,-47.8858,-7.0272,48.845
1.681000,14.1322,-47.7425,-6.2501,50.181
1.682000,20.7409,-47.5720,-5.5674,52.195
1.683000,26.0394,-47.3750,-5.2602,54.315
1.684000,30.3711,-47.1497,-5.1622,56.322
1.685000,32.6969,-46.8974,-5.3961,57.425
1.689000,33.1705,-45.3720,-6.7129,56.604
1.693000,33.2468,-43.6610,-9.2755,55.657
1.699000,33.9706,-42.3293,-12.8406,55.773
1.704000,33.6335,-41.2352,-16.7408,55.784
1.709000,33.1808,-40.8098,-19.1905,55.988
1.714000,32.7339,-41.0242,-17.9436,55.466
1.719000,32.3018,-41.8093,-13.9523,54.645
1.723000,31.8979,-43.1463,-8.5950,54.341
1.728000,31.5392,-42.8494,-1.2311,53.219
1.733000,31.2354,-41.9999,9.7897,53.249
1.738000,30.9979,-35.0207,22.1680,51.757
1.743000,30.8272,-23.5894,32.5856,50.681
1.749000,30.7124,-11.1041,38.2110,50.266
1.753000,30.6349,-0.9951,38.1597,48.945
1.757000,30.5761,6.5665,38.1874,49.359
1.765000,30.5251,11.9561,36.1847,48.827
1.767000,30.4774,13.7623,25.7333,42.196
1.772000,30.4326,13.7972,13.7014,36.114
1.777000,30.3930,14.0352,3.3239,33.642
1.798000,30.3610,13.6800,-3.7359,33.510
1.799000,30.3371,11.9920,-7.5383,33.481
1.800000,30.3200,10.5257,-6.9573,32.840
1.801000,30.3072,9.5622,-2.7486,31.899
1.802000,30.2956,8.5330,2.9154,31.609
1.806000,30.2828,7.1061,9.1555,32.425
1.814000,29.9883,5.6541,17.2557,35.057
1.817000,25.0316,5.0492,26.7001,36.946
1.821000,20.2687,5.2612,35.5560,41.264
1.825000,15.4300,5.9374,39.1261,42.476
1.833000,10.8380,6.8862,39.2203,41.269
1.836000,7.1881,8.1860,39.3427,40.823
1.841000,4.6440,9.6181,39.4835,40.903
1.847000,2.7491,10.9587,39.6304,41.209
1.851000,0.6565,12.2257,39.7710,41.613
1.855000,-1.3948,13.7359,34.8803,37.513
1.860000,-3.1433,14.9805,29.2343,32.999
1.865000,-3.5870,16.3239,23.9861,29.235
1.870000,-3.0874,18.3457,20.3306,27.558
1.875000,-2.7756,20.3034,18.1787,27.393
1.883000,-3.1149,21.6129,17.3131,27.867
1.885000,-3.9304,22.5892,17.3773,28.770
1.889000,-4.3594,23.6430,17.9037,29.976
1.894000,-4.4358,24.7792,18.1627,31.041
1.922000,-4.6428,25.4593,17.6792,31.341
1.923000,-5.4539,25.7447,16.6662,31.150
1.924000,-6.7916,25.8778,15.5856,30.963
1.925000,-8.2481,25.8573,14.8967,30.960
1.926000,-9.3448,25.5986,14.6945,30.960
1.926000,-10.2729,25.1555,14.8885,30.984
1.933000,-11.2186,24.6271,15.6647,31.269
1.934000,-12.0356,23.8690,16.9771,31.667
1.939000,-12.6999,22.9667,18.5800,32.155
1.944000,-13.3069,21.9817,20.2897,32.740
1.949000,-13.8922,20.9852,22.1422,33.521
1.953000,-14.3791,19.9699,23.7814,34.222
1.958000,-14.5571,19.0977,25.3397,34.910
1.968000,-14.3521,18.3247,26.4884,35.262
1.970000,-14.3497,17.3721,28.4738,36.311
1.972000,-13.5109,17.1078,27.3886,35.005
2.013000,-11.5216,16.9141,26.2596,33.293
2.014000,-9.7258,16.1574,27.1570,33.063
2.016000,-8.4559,15.4863,27.5687,32.732
2.016000,-7.1011,15.4874,26.4607,31.472
2.017000,-4.8919,15.4903,24.9775,29.795
2.018000,-2.4204,15.2554,24.1873,28.699
2.019000,-0.0627,14.9644,23.6449,27.982
2.020000,1.9587,14.6415,23.2659,27.559
2.020000,3.8520,14.3413,22.7628,27.178
2.021000,5.7514,13.9246,22.7621,27.296
2.025000,8.0631,13.3055,22.7484,27.560
2.031000,10.7844,12.4841,22.7661,28.115
2.036000,13.1600,11.5928,23.1994,29.082
2.041000,15.4061,10.5544,23.8361,30.280
2.047000,17.8749,9.4431,24.7176,31.932
2.050000,20.6910,8.7219,25.5427,34.009
2.055000,24.4153,8.3405,26.2468,36.804
2.060000,29.1203,8.0170,26.6144,40.257
2.065000,30.7833,7.4154,26.6805,41.406
2.070000,30.7441,6.4278,26.5168,41.105
2.074000,30.7026,4.7401,25.7283,40.337
2.085000,30.6584,1.8129,23.9016,38.917
2.087000,30.6119,-0.9158,21.3128,37.312
2.089000,30.5645,-3.1893,17.8110,35.519
2.094000,30.5173,-5.0773,13.8767,33.906
2.122000,30.4709,-6.8293,9.9926,32.787
2.124000,30.4256,-8.3339,6.8376,32.279
2.124000,30.3817,-9.6532,4.9016,32.253
2.125000,30.3402,-11.1286,4.4168,32.617
2.126000,30.3025,-12.7945,5.3391,33.323
2.127000,30.2701,-14.8231,7.0892,34.442
2.128000,30.2446,-17.4183,9.3428,36.131
2.135000,30.2281,-20.6624,11.6286,38.417
2.138000,30.2225,-24.2752,13.8749,41.173
2.143000,30.2288,-27.4826,15.8426,43.818
2.148000,30.2477,-30.0304,17.4300,46.049
2.153000,30.2786,-32.0104,18.8428,47.922
2.157000,30.3218,-33.4617,20.3313,49.522
2.163000,30.3757,-34.5248,21.5473,50.783
2.167000,30.4391,-35.4129,22.6195,51.887
2.172000,30.5112,-36.2190,23.2458,52.755
2.177000,30.2013,-36.8825,23.4793,53.139
2.183000,27.3890,-37.3781,23.2615,51.850
2.187000,24.5791,-37.7686,22.6490,50.434
2.192000,21.5008,-37.8946,21.6859,48.668
2.200000,18.4310,-37.8162,20.4112,46.759
2.201000,15.7726,-37.5954,18.8972,44.937
2.206000,13.6211,-37.3997,17.3808,43.432
2.211000,11.9271,-37.1804,15.7505,42.104
2.238000,10.6034,-36.7623,14.3427,40.861
2.239000,9.3157,-36.1238,13.1425,39.553
2.240000,8.1003,-35.3823,12.2521,38.310
2.241000,7.0068,-34.6330,11.6746,37.213
2.242000,5.9891,-34.1129,11.4204,36.469
2.243000,4.9693,-33.8759,11.7129,36.186
2.245000,4.0307,-33.7999,12.2497,36.176
2.251000,3.2179,-33.7199,12.8662,36.234
2.255000,2.8788,-33.6857,13.2866,36.326
2.260000,3.4732,-33.8198,13.0663,36.422
2.267000,4.8161,-34.3108,12.2531,36.750
2.269000,6.4404,-34.6658,11.2861,37.021
2.275000,7.7815,-34.8766,10.2985,37.189
2.281000,8.8583,-35.3820,9.2686,37.633
2.285000,10.0743,-36.4449,7.8440,38.617
2.289000,10.6868,-38.4621,5.4720,40.292
2.294000,9.9957,-41.5863,2.1736,42.826
2.299000,8.6405,-45.1220,-0.8102,45.949
2.304000,6.4204,-46.5638,-2.3052,47.061
2.308000,-0.9133,-46.7040,-4.4934,46.929
2.316000,-10.9324,-46.8569,-8.8291,48.919
2.319000,-18.5764,-47.0138,-12.1117,51.981
2.323000,-24.1477,-47.1671,-11.3066,54.182
2.328000,-30.1505,-47.3076,-8.3697,56.720
2.357000,-35.3836,-47.4246,-4.8335,59.367
2.359000,-40.5120,-47.5139,-1.0201,62.449
2.359000,-40.3749,-47.5716,4.0714,62.528
2.360000,-40.1514,-47.5980,9.4358,62.982
2.361000,-40.0037,-47.5953,12.8796,63.494
2.363000,-39.9420,-47.5678,13.5035,63.564
2.364000,-39.9708,-47.5205,11.8047,63.208
2.368000,-40.0863,-47.4555,9.1307,62.788
2.372000,-31.1942,-47.3729,6.0122,57.039
2.377000,-19.8526,-47.2711,2.8674,51.351
2.382000,-8.6850,-47.1479,-0.8264,47.948
2.387000,0.9495,-47.0010,-5.2235,47.300
2.392000,8.6229,-46.8310,-10.2645,48.712
2.397000,14.4198,-46.6396,-15.8279,51.320
2.402000,18.4790,-46.4296,-21.1890,54.279
2.407000,21.2884,-46.2040,-25.4773,56.896
2.411000,24.1480,-45.9611,-27.6477,58.821
2.418000,27.6912,-45.7000,-27.2774,59.995
2.420000,31.9100,-45.4175,-23.9134,60.439
2.426000,34.1615,-45.1101,-18.5606,59.552
2.463000,33.7946,-44.7753,-12.2331,57.416
2.465000,33.4370,-44.4066,-6.5372,55.971
2.466000,33.0913,-44.0003,-1.5232,55.076
2.467000,32.7569,-43.5486,4.8485,54.708
2.468000,32.4388,-43.0495,12.3852,55.308
2.469000,32.1503,-39.0789,18.3700,53.835
2.470000,31.8990,-33.5367,20.9745,50.815
2.471000,31.6900,-27.6567,22.1811,47.552
2.472000,31.5220,-21.4555,23.6382,44.864
2.474000,31.3943,-14.2773,24.7815,42.468
2.480000,31.3044,-5.6051,25.8845,41.005
2.485000,31.2442,2.8985,27.1951,41.523
2.490000,31.2053,10.3771,27.8072,43.066
2.494000,31.1807,17.1680,27.1842,44.788
2.499000,31.1645,21.3085,23.6981,44.574
2.504000,31.1531,21.9808,18.2103,42.253
2.508000,31.1449,21.9241,13.6950,40.475
2.517000,31.1399,22.8519,10.6004,40.053
2.519000,31.1368,23.5662,7.6138,39.785
2.523000,31.1344,23.4329,4.2165,39.195
2.527000,31.1312,23.0234,0.8829,38.730
2.558000,31.1262,22.8636,-1.4385,38.648
2.559000,31.1197,22.7040,-2.5105,38.603
2.560000,31.1119,22.4436,-2.3898,38.437
2.562000,31.1025,22.0280,-1.2488,38.133
2.563000,30.5996,21.5521,0.2559,37.429
2.563000,29.3242,21.3088,2.1247,36.311
2.564000,27.8437,21.2303,4.1598,35.260
2.568000,25.9831,21.1354,6.0648,34.038
2.573000,25.0641,21.2394,7.9872,33.810
2.577000,24.3687,21.7731,10.4376,34.305
2.582000,22.9954,21.9885,12.8944,34.330
2.588000,20.4531,21.7720,14.8494,33.359
2.592000,16.6345,21.1733,16.2186,31.433
2.597000,12.1448,20.2966,16.9419,29.094
2.602000,7.5462,19.4008,17.1981,27.002
2.607000,3.5000,18.3767,17.2131,25.421
2.612000,0.3458,17.3398,16.8943,24.212
2.617000,-1.8955,16.1613,16.5028,23.176
2.621000,-4.0669,15.1881,16.1856,22.565
2.626000,-6.5637,14.3930,15.8339,22.382
2.632000,-8.9797,13.7114,15.4354,22.514
2.638000,-11.5428,13.0006,15.2565,23.130
2.641000,-14.3011,12.2413,15.2489,24.226
2.653000,-17.3793,11.6272,15.7240,26.163
2.654000,-20.5527,11.1284,16.9167,28.852
2.655000,-23.5702,10.6444,18.8399,31.997
2.674000,-26.5230,10.1282,20.6512,35.107
2.676000,-29.1435,9.6773,21.4559,37.461
2.676000,-31.3505,9.3852,21.2088,38.997
2.678000,-33.1656,9.1599,20.4329,40.017
2.679000,-34.5507,8.9617,19.6458,40.743
